ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-PT_darl12sl04n039-16-01-2015.u1	Portuguese parliamentary corpus ParlaMint-PT, Series I — Number 39 [ParlaMint SAMPLE]	2015-01-16	2015-01-16							Reference	Chairperson	MP	PSD	Partido Social Democrata	Coalition	Assunção Andrade Esteves, Maria	F	1956
ParlaMint-PT_darl12sl04n039-16-01-2015.u2	Portuguese parliamentary corpus ParlaMint-PT, Series I — Number 39 [ParlaMint SAMPLE]	2015-01-16	2015-01-16							Reference	Regular	MP	PEV	Partido Ecologista "Os Verdes"		Augusta Baião Brito Apolónia, Heloísa	F	1969
ParlaMint-PT_darl12sl04n039-16-01-2015.u159	Portuguese parliamentary corpus ParlaMint-PT, Series I — Number 39 [ParlaMint SAMPLE]	2015-01-16	2015-01-16							Reference	Regular	MP	PSD	Partido Social Democrata	Coalition	Paula Graça Cardoso, Maria	F	1962
ParlaMint-PT_darl12sl04n039-16-01-2015.u160	Portuguese parliamentary corpus ParlaMint-PT, Series I — Number 39 [ParlaMint SAMPLE]	2015-01-16	2015-01-16							Reference	Chairperson	MP	PSD	Partido Social Democrata	Coalition	Assunção Andrade Esteves, Maria	F	1956
