ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Speaker_name	Speaker_gender	Speaker_birth
tbmm-2021-03-18s01p001	The Turkish parliamentary corpus ParlaMint-TR, Session 61 [ParlaMint.ana SAMPLE]	2014-08-25	2014-08-25	27	61	-	-	-	Reference	Regular	MP	MHP	Milliyetçi Hareket Partisi	Adan, Celal	M	-
tbmm-2021-03-18s01p002	The Turkish parliamentary corpus ParlaMint-TR, Session 61 [ParlaMint.ana SAMPLE]	2014-08-25	2014-08-25	27	61	-	-	-	Reference	Regular	MP	MHP	Milliyetçi Hareket Partisi	Adan, Celal	M	-
