ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Speaker_name	Speaker_gender	Speaker_birth
tbmm-2011-07-05s01p001	The Turkish parliamentary corpus ParlaMint-TR, Session 3 [ParlaMint SAMPLE]	2011-07-05	2011-07-05	24	3	-	-	-	Reference	Regular	MP	AKP AK Party	Adalet ve Kalkınma Partisi	Çiçek, Cemil	M	-
tbmm-2011-07-05s01p002	The Turkish parliamentary corpus ParlaMint-TR, Session 3 [ParlaMint SAMPLE]	2011-07-05	2011-07-05	24	3	-	-	-	Reference	Regular	MP	AKP AK Party	Adalet ve Kalkınma Partisi	Çiçek, Cemil	M	-
tbmm-2011-07-05s01p201	The Turkish parliamentary corpus ParlaMint-TR, Session 3 [ParlaMint SAMPLE]	2011-07-05	2011-07-05	24	3	-	-	-	Reference	Regular	MP	AKP AK Party	Adalet ve Kalkınma Partisi	Çiçek, Cemil	M	-
tbmm-2011-07-05s01p202	The Turkish parliamentary corpus ParlaMint-TR, Session 3 [ParlaMint SAMPLE]	2011-07-05	2011-07-05	24	3	-	-	-	Reference	Regular	MP	AKP AK Party	Adalet ve Kalkınma Partisi	Çiçek, Cemil	M	-
