ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
tbmm-2014-07-19s01p001	The Turkish parliamentary corpus ParlaMint-TR, Term 24, Session 120 [ParlaMint SAMPLE]	2014-08-25	2014-08-25	24	120	-	-	-	Reference	Regular	MP	AKP AK Party	Adalet ve Kalkınma Partisi	coalition	Yakut, Sadık	M	-
tbmm-2014-07-19s01p002	The Turkish parliamentary corpus ParlaMint-TR, Term 24, Session 120 [ParlaMint SAMPLE]	2014-08-25	2014-08-25	24	120	-	-	-	Reference	Regular	MP	AKP AK Party	Adalet ve Kalkınma Partisi	coalition	Yakut, Sadık	M	-
tbmm-2014-07-19s11p047	The Turkish parliamentary corpus ParlaMint-TR, Term 24, Session 120 [ParlaMint SAMPLE]	2014-08-25	2014-08-25	24	120	-	-	-	Reference	Regular	MP	AKP AK Party	Adalet ve Kalkınma Partisi	coalition	Yakut, Sadık	M	-
tbmm-2014-07-19s11p048	The Turkish parliamentary corpus ParlaMint-TR, Term 24, Session 120 [ParlaMint SAMPLE]	2014-08-25	2014-08-25	24	120	-	-	-	Reference	Regular	MP	AKP AK Party	Adalet ve Kalkınma Partisi	coalition	Yakut, Sadık	M	-
