ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Speaker_name	Speaker_gender	Speaker_birth
tbmm-2014-07-18s01p001	The Turkish parliamentary corpus ParlaMint-TR, Session 119 [ParlaMint SAMPLE]	2014-07-18	2014-07-18	24	119	-	-	-	Reference	Regular	MP	AKP AK Party	Adalet ve Kalkınma Partisi	Yakut, Sadık	M	-
tbmm-2014-07-18s01p002	The Turkish parliamentary corpus ParlaMint-TR, Session 119 [ParlaMint SAMPLE]	2014-07-18	2014-07-18	24	119	-	-	-	Reference	Regular	MP	AKP AK Party	Adalet ve Kalkınma Partisi	Yakut, Sadık	M	-
tbmm-2014-07-18s07p004	The Turkish parliamentary corpus ParlaMint-TR, Session 119 [ParlaMint SAMPLE]	2014-07-18	2014-07-18	24	119	-	-	-	Reference	Regular	MP	AKP AK Party	Adalet ve Kalkınma Partisi	Yakut, Sadık	M	-
tbmm-2014-07-18s07p006	The Turkish parliamentary corpus ParlaMint-TR, Session 119 [ParlaMint SAMPLE]	2014-07-18	2014-07-18	24	119	-	-	-	Reference	Regular	MP	AKP AK Party	Adalet ve Kalkınma Partisi	Yakut, Sadık	M	-
