ches_survey	country	parlamint	party_id	party	year	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_two	mip_three	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote	chesversion
1999-2019	AT	SPÖ	1301	SPO	2002	3.8	3.4	-	-	-	-	-	-	-	-	42320	-	-	-	-	-	1	-	2002	-	-	31.7	-	-	4.1	5.6	-	-	-	5.8	3.6	-	6.4	5.8	5.6	-	5.1	-	5	-	6.4	-	6.7	-	1	8	5	3.4	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	37.7	-	-	-	-	-	-	-	-	36.5	2020.1
1999-2019	AT	SPÖ	1301	SPO	2006	3.4	2.8	-	-	-	-	-	-	3.7	5.8	42320	-	4.2	4.8	5	2.8	1	-	2006	-	-	33.3	3.7	3.8	-	-	-	-	-	5.5	4	-	-	-	5.3	-	4.2	-	4.3	-	6.0	-	6.7	2.3	1	8	5	3.5	-	-	-	-	0.0	-	5.3	5.8	-	-	-	-	-	-	-	-	4	-	-	-	7.3	2.2	3.5	6.7	3.5	2.2	-	37.2	4.7	3.5	2	7.5	1.8	5.7	2.8	4.2	35.3	2020.1
1999-2019	AT	SPÖ	1301	SPO	2010	3.4	2.6	-	-	-	-	-	-	4	5.1	42320	-	-	-	5.5	3	1	-	2008	4.8	4.9	23.7	4.1	5.2	-	-	1.1	-	-	5.9	3.5	-	-	-	5.4	-	5	-	4.6	-	5.3	-	5.7	3	1	14	5	3.9	-	-	-	-	1.0	-	5.2	6.1	4.3	5.2	-	-	-	-	-	6.4	5.1	-	-	-	6.4	3.1	4.5	6.2	3.3	3	-	31.1	4.6	3.5	2.9	6.4	3.3	4.7	-	-	29.3	2020.1
1999-2019	AT	SPÖ	1301	SPO	2014	3.9	2.8	-	-	7.1	-	-	2.3	3.7	-	42320	2.6	-	-	-	2.3	1	1.9	2013	-	4.9	24.1	4	-	-	-	1.1	-	4.3	5.1	2.8	-	-	-	5.6	-	5.3	-	5.1	-	6.0	-	4.2	2.9	1	10	5	4	-	-	4.1	-	1.0	-	4.4	-	-	5.4	-	14	13	17	-	-	4.7	4.1	-	-	-	1.8	-	5.7	-	2	-	28.4	-	3.4	2.6	-	3.2	-	-	-	26.8	2020.1
1999-2019	AT	SPÖ	1301	SPO	2019	4.0	3.6	5.5	3.4	6.9	-	2.2	2.2	4.3	-	42320	5	-	-	-	2.7	1	2.7	2019	4.9	4.9	23.9	3.9	-	-	4.8	-	3.6	4.6	4.8	3.5	-	-	-	-	-	5.3	-	4.9	-	6.1	-	5.6	-	1	10	5	3.8	5.1	3	4	-	0.0	6.4	4.7	4.6	-	-	7.6	-	-	-	5.5	4.7	4.1	3.9	3.3	5.6	8.3	2.4	-	6	-	2.4	2.4	21.9	-	2.4	2.5	-	3.3	-	-	-	21.2	2020.1
1999-2019	AT	STRONACH	1310	TeamStronach	2014	7.6	7.9	-	-	7.7	-	-	7.9	8.1	-	-	7.6	-	-	-	8.4	1	8.2	2013	-	7.1	-	7	-	-	-	2.3	-	2	2.8	3.6	-	-	-	3	-	2.8	-	4	-	2.9	-	4.5	1.5	1	10	9	7.2	-	-	5.2	-	0.0	-	7.3	-	-	6.7	-	1	5	17	-	-	7.6	6.8	-	-	-	8.1	-	5.6	-	5.3	-	6	-	8	8.2	-	4.9	-	-	-	5.7	2020.1
1999-2019	AT	ÖVP	1302	OVP	1999	6.2	6.2	-	-	-	-	-	-	-	-	42520	-	-	-	-	-	1	-	1999	-	-	30.7	-	-	-	5	-	-	-	5.7	1.0	-	4.8	5.2	6	5.7	6.4	-	-	-	6.8	-	5.5	-	1	5	4	6.5	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	28.4	-	-	-	-	-	-	-	-	26.9	2020.1
1999-2019	AT	ÖVP	1302	OVP	2002	7.0	7.6	-	-	-	-	-	-	-	-	42520	-	-	-	-	-	1	-	2002	-	-	23.4	-	-	6.3	6.3	-	-	-	6	1.0	-	5.1	5.4	5.5	-	6.5	-	5	-	6.9	-	8.8	-	1	8	4	8.2	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	43.2	-	-	-	-	-	-	-	-	42.3	2020.1
1999-2019	AT	ÖVP	1302	OVP	2006	7.0	6.8	-	-	-	-	-	-	7.2	7.2	42520	-	6	5.3	6	7.2	1	-	2006	-	-	32.7	6.8	5.7	-	-	-	-	-	5.5	1.9	-	-	-	5.2	-	6.3	-	6.4	-	6.5	-	9.2	3	1	8	4	7.7	-	-	-	-	1.0	-	8.3	7.7	-	-	-	-	-	-	-	-	8.3	-	-	-	6	6.8	4.8	4.2	6.8	8	-	36.1	5.8	7.7	6.8	7	8.5	7.3	5.7	5	34.3	2020.1
1999-2019	AT	ÖVP	1302	OVP	2010	7.1	6.9	-	-	-	-	-	-	7.3	6.9	42520	-	-	-	6.7	7	1	-	2008	4.9	6.6	30.0	6.1	5.5	-	-	1	-	-	6.2	2.4	-	-	-	5.7	-	6.1	-	6.6	-	6.4	-	6.4	2.7	1	14	4	7.2	-	-	-	-	1.0	-	8.1	7.9	4.8	4.1	-	-	-	-	-	7.8	8.1	-	-	-	5.6	6.7	6.1	3.2	6.8	7.8	-	27.9	5.7	7.2	7.1	6.5	7.2	6.6	-	-	26.0	2020.1
1999-2019	AT	ÖVP	1302	OVP	2014	6.1	6.4	-	-	7.6	-	-	1.6	6	-	42520	2.4	-	-	-	5.6	1	5.7	2013	-	5.8	27	5.9	-	-	-	1	-	4.6	5.9	1.9	-	-	-	5.8	-	5.9	-	6.4	-	6.7	-	5.7	2.5	1	10	4	7.2	-	-	5.3	-	1.0	-	6.1	-	-	5	-	13	5	18	-	-	7	6.2	-	-	-	6.3	-	3.5	-	7.6	-	25.7	-	6.8	6.2	-	8	-	-	-	24	2020.1
1999-2019	AT	ÖVP	1302	OVP	2019	6.9	6.9	4.5	2.8	6.9	-	6.7	3	7.9	-	42520	4	-	-	-	7.3	1	7	2019	3.8	7.1	34.6	6.9	-	-	1.9	-	4.5	3.2	4.7	6.5	-	-	-	-	-	3.9	-	6.2	-	5.0	-	5.1	-	1	10	4	7.1	3.8	1.5	5.5	-	0.5	3.6	8.6	8.9	-	-	9	-	-	-	2.3	8.8	8.1	7.3	4.1	4.1	5.4	6.2	-	4.1	-	7.6	2	38.8	-	6.2	7.9	-	7.9	-	-	-	37.5	2020.1
