ches_survey	country	parlamint	party_id	party	year	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_two	mip_three	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote	chesversion
1999-2019	GR	K.K.E.	404	KKE	2002	0.8	0.6	-	-	-	-	-	-	-	-	34210	-	-	-	-	-	1	-	2000	-	-	8.7	-	-	5.2	4.2	-	-	-	5.4	0.5	-	3.2	5.9	3	-	1.9	-	1.9	-	1.4	-	6.4	-	1	11	6	6.0	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.7	-	-	-	-	-	-	-	-	5.5	2020.1
1999-2019	GR	K.K.E.	404	KKE	2006	0.2	0.1	-	-	-	-	-	-	3.1	6.7	34210	-	7.8	7.2	6.6	0.1	1	-	2004	-	-	9.5	3.5	4.8	-	-	-	-	-	3.6	0.4	-	-	-	3.1	-	1.7	-	1	-	1.0	-	5.9	2.6	1	10	6	6.1	-	-	-	-	0.0	-	3.6	5.7	-	-	-	-	-	-	-	-	4.2	-	-	-	9.8	0	4	4.4	3.7	1.9	-	4	2.7	6.3	1.3	8.7	6.3	6	0	9.8	5.9	2020.1
1999-2019	GR	K.K.E.	404	KKE	2010	0.4	0.1	-	-	-	-	-	-	2.7	6.9	34210	-	-	-	8.4	0.1	1	-	2009	4.5	5.5	8.4	3	5.8	-	-	3	-	-	3	0.1	-	-	-	2.3	-	1.2	-	1	-	1.0	-	8.5	1.6	1	11	6	6.1	-	-	-	-	0.0	-	2.2	6.9	6.3	9.1	-	-	-	-	-	6.6	2.8	-	-	-	9.8	0.1	5.2	3.9	2.3	1.5	-	7	3.4	5.2	0.9	8	6.5	5.1	-	-	7.5	2020.1
1999-2019	GR	K.K.E.	404	KKE	2014	0.7	0.1	-	-	9.1	-	-	9.8	5.4	-	34210	8.6	-	-	-	0	1	0.1	2012	-	5.6	6.1	3.1	-	-	-	3	-	1	2.3	0.7	-	-	-	2.1	-	1.6	-	1.3	-	1.1	-	6	1.3	1	9	6	5.8	-	-	3.4	-	0.0	-	2.8	-	-	9	-	14	8	17	-	-	3.8	5.6	-	-	-	0.3	-	5.3	-	0.8	-	4	-	6	0.9	-	5.8	-	-	-	4.5	2020.1
1999-2019	GR	K.K.E.	404	KKE	2019	0.2	0.1	0.3	0	9.1	-	1.2	7.9	3	-	34210	5.4	-	-	-	0	1	0	2019	2	5.7	5.3	2.1	-	-	1.1	-	0	1	3.5	0.2	-	-	-	-	-	1.2	-	1	-	1.1	-	6.2	-	1	9	6	6.6	3	0.5	3.2	-	0.0	1.1	2.7	4.5	-	-	9	-	-	-	0.5	3.9	3.7	5.1	4.4	9.4	7.7	0.1	-	3.8	-	1	0.4	5	-	4.8	0.6	-	4.7	-	-	-	5.3	2020.1
-	GR	ΑΝ.ΕΛ.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	GR	ΔΗ.ΣΥ.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	GR	ΔΗΜ.ΑΡ	414	DIMAR	2014	3.2	3.4	-	-	7.7	-	-	4.3	2.2	-	34213	7.4	-	-	-	3.4	1	2.8	2012	-	3.1	1.2	2.4	-	-	-	1.3	-	4.8	6.7	4	-	-	-	5.9	-	6	-	5.9	-	5.8	-	6.4	4.9	1	9	5	2.6	-	-	5.4	-	0.0	-	2.8	-	-	5.1	-	13	14	8	-	-	2.3	2.6	-	-	-	2.4	-	2.5	-	1.9	-	5.7	-	1.6	3.6	-	3.3	-	-	-	6.3	2020.1
-	GR	Ε.Κ.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	GR	Ε.Λ.	416	EL	2019	9.0	4.4	6.5	2.7	4.4	-	8.5	8.5	9.5	-	-	7.1	-	-	-	3.1	1	3.3	2019	0.9	7.2	4.2	9.6	-	-	1.7	-	7.3	1.6	4.8	1.4	-	-	-	-	-	1.3	-	2.2	-	2.1	-	4.4	-	1	9	1	9.4	1.3	1	8.2	-	0.0	0.5	9.5	9.2	-	-	9.7	-	-	-	0.5	6.5	9.7	9.6	6.6	9	3.9	3.6	-	7.2	-	9.4	3.5	3.3	-	9.6	4.2	-	4.8	-	-	-	3.7	2020.1
-	GR	ΚΙΝ.ΑΛ.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	GR	ΛΑ.Ε.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	GR	ΜέΡΑ25	417	MR25	2019	1.4	1.8	2.5	2	8.7	-	0.7	8.7	0.7	-	-	7.6	-	-	-	1	1	1.7	2019	7	2.8	3.0	0.8	-	-	4.7	-	7	1.9	6	1	-	-	-	-	-	4.3	-	4.8	-	4.6	-	7.6	-	1	9	6	0.7	0.6	0.5	7.1	-	0.0	2	0.7	7.7	-	-	5.5	-	-	-	1.2	7.3	0.8	1.6	8.3	4.8	7.4	1	-	3.2	-	0.9	0.3	3	-	0.7	1.6	-	2.6	-	-	-	3.4	2020.1
1999-2019	GR	Ν.Δ.	402	ND	1999	6.6	7.4	-	-	-	-	-	-	-	-	34511	-	-	-	-	-	1	-	1996	-	-	36	-	-	-	6.3	-	-	-	6.9	0.4	-	5.8	5.8	5.9	6.5	7	-	-	-	6.7	-	5	-	1	7	2	7.1	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	36	-	-	-	-	-	-	-	-	38.1	2020.1
1999-2019	GR	Ν.Δ.	402	ND	2002	6.3	6.3	-	-	-	-	-	-	-	-	34511	-	-	-	-	-	1	-	2000	-	-	36	-	-	6.6	6.2	-	-	-	6.9	2.1	-	6.4	6.4	6.4	-	6.7	-	6.2	-	6.5	-	8.9	-	1	11	2	6.5	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	41.7	-	-	-	-	-	-	-	-	42.7	2020.1
1999-2019	GR	Ν.Δ.	402	ND	2006	6.4	6.9	-	-	-	-	-	-	6.9	6.5	34511	-	6.9	5.4	8.5	8.2	1	-	2004	-	-	43	5.4	4.4	-	-	-	-	-	7	1.1	-	-	-	6.2	-	6.6	-	6.6	-	6.7	-	8.9	6	1	9	2	6.2	-	-	-	-	1.0	-	6.1	5.9	-	-	-	-	-	-	-	-	5.6	-	-	-	4.9	5.4	4.7	4.1	6.9	7.8	-	55	4.7	5.9	6.4	7.2	6.6	6	5.4	6.8	45.4	2020.1
1999-2019	GR	Ν.Δ.	402	ND	2010	6.8	6.1	-	-	-	-	-	-	8	7	34511	-	-	-	6.8	6.6	1	-	2009	3.5	6.9	32.3	6.9	5.7	-	-	1	-	-	6.4	5.5	-	-	-	5.9	-	6.2	-	6	-	5.3	-	9	5.3	1	11	2	7.3	-	-	-	-	0.0	-	7.8	7.7	4.6	4	-	-	-	-	-	7.6	7.4	-	-	-	5.6	5	4.6	5.4	7.5	8.1	-	30.3	4.3	7.1	6.1	6.5	6.1	4.5	-	-	33.5	2020.1
1999-2019	GR	Ν.Δ.	402	ND	2014	7.2	7.1	-	-	9.4	-	-	2.3	7.1	-	34511	4.6	-	-	-	6.3	1	6	2012	-	7.7	22.7	8.2	-	-	-	1	-	5.6	6.8	2.6	-	-	-	6.4	-	6.1	-	6.6	-	6.6	-	7.4	3.7	1	9	2	7	-	-	6.3	-	1.0	-	8	-	-	4.4	-	13	8	14	-	-	8.2	7.4	-	-	-	6.6	-	5.7	-	8.4	-	43	-	8.1	5.5	-	6	-	-	-	29.7	2020.1
1999-2019	GR	Ν.Δ.	402	ND	2019	7.1	7.2	4.2	1.3	9	-	5.4	1.7	8.1	-	34511	5.1	-	-	-	8.3	1	7.2	2019	4.1	6.6	33.1	7.8	-	-	5.6	-	2.7	5.1	6.7	1.8	-	-	-	-	-	4.9	-	6.4	-	6.9	-	7.6	-	1	9	2	7.4	6.7	6	6.4	-	0.5	4.8	7.8	8.4	-	-	7.9	-	-	-	4.2	6.3	7.9	7.1	1.6	3.4	5.6	7.3	-	4.8	-	8.4	2.6	52.8	-	7.2	8	-	4.6	-	-	-	39.9	2020.1
1999-2019	GR	ΠΑ.ΣΟ.Κ.	401	PASOK	1999	5.0	5.4	-	-	-	-	-	-	-	-	34313	-	-	-	-	-	1	-	1996	-	-	32.9	-	-	-	6.3	-	-	-	7	3.2	-	5.7	6.5	6	5.8	7	-	-	-	7.0	-	7.5	-	1	7	5	3.7	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	54	-	-	-	-	-	-	-	-	41.5	2020.1
1999-2019	GR	ΠΑ.ΣΟ.Κ.	401	PASOK	2002	3.9	4.6	-	-	-	-	-	-	-	-	34313	-	-	-	-	-	1	-	2000	-	-	32.9	-	-	6.6	6.4	-	-	-	6.9	2.8	-	6.2	6	6.6	-	6.7	-	6.3	-	6.8	-	9.7	-	1	11	5	3.9	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	52.7	-	-	-	-	-	-	-	-	43.8	2020.1
1999-2019	GR	ΠΑ.ΣΟ.Κ.	401	PASOK	2006	4.1	4.2	-	-	-	-	-	-	4.4	7.5	34313	-	3.1	6.4	6.4	5.6	1	-	2004	-	-	34	3.1	6.2	-	-	-	-	-	7	1.4	-	-	-	6.2	-	6.6	-	5.8	-	6.8	-	8.1	6.1	1	9	5	3.2	-	-	-	-	0.0	-	3	6.6	-	-	-	-	-	-	-	-	2.8	-	-	-	7.5	3.2	6.3	2.9	5.7	2.9	-	39	6.3	2.6	3.8	7.9	6.1	6.3	4.1	7.1	40.6	2020.1
1999-2019	GR	ΠΑ.ΣΟ.Κ.	401	PASOK	2010	4.4	5.6	-	-	-	-	-	-	4.5	6.9	34313	-	-	-	7.5	6.8	1	-	2009	7.5	4.2	36.6	2.9	6.5	-	-	1.1	-	-	6.5	4.5	-	-	-	6	-	6.1	-	5.6	-	6.1	-	9.4	6	1	11	5	2.8	-	-	-	-	1.0	-	5.1	7.5	4.7	3.8	-	-	-	-	-	7	3	-	-	-	7.6	2.9	7.3	2	4.8	4.3	-	53.3	6	3.6	3.6	7	5.7	4.2	-	-	43.9	2020.1
1999-2019	GR	ΠΑ.ΣΟ.Κ.	401	PASOK	2014	4.8	5.4	-	-	9.4	-	-	2.8	3.9	-	34313	4.9	-	-	-	5.9	1	4.5	2012	-	5.9	8	4.3	-	-	-	1	-	5.6	6.8	1.9	-	-	-	6.4	-	6.3	-	6.3	-	6.6	-	7.7	4.6	1	9	5	4	-	-	4.4	-	1.0	-	4.3	-	-	4.4	-	13	37	17	-	-	4.6	3.7	-	-	-	4.2	-	3.5	-	5.1	-	11	-	3.7	4.2	-	5	-	-	-	12.3	2020.1
1999-2019	GR	ΠΑ.ΣΟ.Κ.	401	PASOK	2019	4.3	4.2	4	3.3	8	-	2.3	2.1	3.4	-	34313	4.8	-	-	-	4.2	1	4.1	2019	4.6	5.9	7.7	4	-	-	5.7	-	1.7	4.6	6.7	1.8	-	-	-	-	-	5.8	-	6.2	-	6.9	-	7.3	-	1	9	5	3.9	4.8	4.3	5.1	-	0.0	4.6	4.8	6.1	-	-	6.8	-	-	-	3.8	5.6	4.4	3.9	2.6	5.2	6.4	3.8	-	3.3	-	4.7	2	6.4	-	2.9	3.3	-	4.4	-	-	-	7	2020.1
1999-2019	GR	ΣΥ.ΡΙΖ.Α.	403	SYRIZA	2006	1.9	1.1	-	-	-	-	-	-	2	9	34020	-	2.9	7	5.2	1.3	1	-	2004	-	-	4.2	1.3	8.5	-	-	-	-	-	5.2	4.6	-	-	-	5.5	-	3.7	-	2.6	-	3.1	-	5.9	5.8	1	10	6	1.6	-	-	-	-	0.0	-	0.7	8.3	-	-	-	-	-	-	-	-	2.1	-	-	-	9.3	0.6	6.6	2.9	6.4	0.3	-	2	8.3	1	1.8	7.9	5.5	4.3	0.1	9.4	3.3	2020.1
1999-2019	GR	ΣΥ.ΡΙΖ.Α.	403	SYRIZA	2010	1.5	1.0	-	-	-	-	-	-	0.8	9.2	34020	-	-	-	7.8	0.8	1	-	2009	8.8	0.8	4.7	0.6	7.4	-	-	2.2	-	-	5	7	-	-	-	4.9	-	3.1	-	2.6	-	2.2	-	8.2	3.8	1	11	6	1.9	-	-	-	-	0.0	-	0.6	8.8	6.6	8.4	-	-	-	-	-	9	0.6	-	-	-	9.3	0.5	7.2	1.5	5.8	0.5	-	4.3	8.3	0.6	1	7.9	4.2	3.6	-	-	4.6	2020.1
1999-2019	GR	ΣΥ.ΡΙΖ.Α.	403	SYRIZA	2014	2.0	1.4	-	-	9.4	-	-	8.6	1.8	-	34020	7.9	-	-	-	1.3	1	1.1	2012	-	2.8	26.6	2.1	-	-	-	2.2	-	1.6	5.1	7.1	-	-	-	5.2	-	4	-	3.7	-	3.4	-	6.3	4.2	1	9	6	2.1	-	-	5.6	-	0.0	-	2.2	-	-	7	-	14	1	13	-	-	1.9	3.1	-	-	-	1.2	-	3.8	-	1.6	-	23.7	-	1.6	1.8	-	4	-	-	-	26.9	2020.1
1999-2019	GR	ΣΥ.ΡΙΖ.Α.	403	SYRIZA	2019	2.3	2.2	4.7	2.7	8.6	-	1.3	6.6	1.6	-	34020	7.8	-	-	-	1.7	1	1.6	2019	6.5	4.1	23.8	1.5	-	-	5.4	-	5.7	2.8	6.2	4.7	-	-	-	-	-	4.9	-	4.9	-	5.0	-	6.7	-	1	9	6	2.4	1.3	2.7	7.6	-	0.5	2.3	2.1	7.6	-	-	5.7	-	-	-	2.3	6.6	1.8	1.8	7.4	6.4	6.8	1.3	-	3	-	1.7	2	28.8	-	1.3	1.4	-	3.3	-	-	-	31.5	2020.1
1999-2019	GR	Τ.Π.	413	Potami	2014	4.9	5.7	-	-	7.6	-	-	5.3	2.7	-	-	8.2	-	-	-	6.4	1	5.2	2012	-	3.8	6.6	2.9	-	-	-	1.1	-	5.8	6.6	2.3	-	-	-	6.4	-	6.3	-	6.3	-	6.0	-	6.7	4.6	1	9	5	2.1	-	-	5.7	-	0.0	-	3.4	-	-	4.7	-	13	8	3	-	-	2.8	2.4	-	-	-	4	-	3	-	2.3	-	-	-	1.7	4.8	-	3.5	-	-	-	-	2020.1
1999-2019	GR	Χ.Α.	415	XA	2014	9.9	2.9	-	-	5.9	-	-	10	10	-	34720	7.8	-	-	-	0.8	1	1.2	2012	-	9.4	9.4	10	-	-	-	3	-	1	2.2	0.4	-	-	-	2	-	1.1	-	1.3	-	1.1	-	4.4	1	1	9	1	10	-	-	8.2	-	0.0	-	10	-	-	5	-	9	12	1	-	-	10	10	-	-	-	3	-	8.2	-	8.1	-	6	-	10	2	-	6	-	-	-	6.9	2020.1
1999-2019	GR	Χ.Α.	415	XA	2019	10.0	3.4	4.4	2	4.9	-	9.4	9.5	10	-	34720	8.6	-	-	-	3	1	2.4	2019	0.7	7.2	4.9	10	-	-	1.4	-	2.7	1	4.6	0.8	-	-	-	-	-	1.4	-	1.6	-	1.2	-	4.1	-	1	9	1	10	0.5	0.5	9.1	-	0.0	0	9.9	9.9	-	-	8	-	-	-	0	7.4	10	10	6.4	9.6	3.8	2.8	-	7.4	-	8.2	1.8	0	-	10	4	-	4.7	-	-	-	2.9	2020.1
