ches_survey	country	parlamint	party_id	party	year	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_two	mip_three	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote	chesversion
1999-2019	BG	-	2008	DSB	2010	8.1	8.2	-	-	-	-	-	-	4.8	8	80610	-	-	-	8.1	8.2	0	-	2009	4.1	6	4.0	4.7	6	-	-	1	-	-	6.7	0.9	-	-	-	5.3	-	6.1	-	6.5	-	6.5	-	7.9	4.4	1	14	2	4.4	-	-	-	-	0.0	-	5	3.7	4.7	3.9	-	-	-	-	-	4.6	6.1	-	-	-	6.1	7.7	4.8	3.3	4.2	5.3	-	3.2	4.1	4.3	8.3	6.1	1.4	4.9	-	-	3.4	2020.1
1999-2019	BG	-	2003	KzB	2010	3.0	2.5	-	-	-	-	-	-	5.2	6	80221	-	-	-	5.4	2.6	0	-	2009	3.1	6.1	18.5	5.2	5.8	-	-	1.5	-	-	6.4	3.6	-	-	-	5.5	-	5.5	-	5.2	-	6.0	-	6.1	4.4	1	14	5	6.3	-	-	-	-	0.0	-	5.4	4	4.2	5.8	-	-	-	-	-	4.2	6.5	-	-	-	6.6	3.4	3.6	6.9	2.7	3.5	-	16.7	4.2	5.7	2.6	5.9	6.9	7	-	-	17.7	2020.1
1999-2019	BG	-	2011	L	2010	6.0	4.4	-	-	-	-	-	-	6	4.5	-	-	-	-	4.8	5.5	0	-	2009	2.4	8	5.7	5.3	4	-	-	2	-	-	5	7	-	-	-	3.5	-	3	-	3	-	4.0	-	2.2	2	1	14	2	8.2	-	-	-	-	0.0	-	5	3.3	1.7	5	-	-	-	-	-	2.5	5	-	-	-	4	4.5	0	2	2.5	4.5	-	0	4	7.2	5.2	4.8	6	2.8	-	-	3.3	2020.1
1999-2019	BG	-	2001	NDSV	2010	5.8	6.2	-	-	-	-	-	-	3.4	6.8	80902	-	-	-	6.5	7.1	0	-	2009	3.9	6.2	8.0	3.2	5.7	-	-	1	-	-	6.9	1.8	-	-	-	6	-	6.2	-	6.2	-	6.5	-	8.3	5.6	1	14	3	4.2	-	-	-	-	0.0	-	4	3.8	4.7	3.5	-	-	-	-	-	3.5	4.3	-	-	-	4.5	6.9	3.9	3.4	3.4	4.5	-	0	4.1	5.1	6.1	5.4	2.1	4.9	-	-	3.0	2020.1
1999-2019	BG	-	2002	ODS	2010	7.0	7.5	-	-	-	-	-	-	4.1	7.1	80411	-	-	-	7.4	7.8	0	-	2009	4.7	5.1	4.0	3.7	5.6	-	-	1	-	-	6.7	0.7	-	-	-	5.7	-	6.2	-	6.6	-	6.7	-	8.7	5	1	14	2	3.8	-	-	-	-	0.0	-	4.2	3.6	5.1	3.3	-	-	-	-	-	3.8	5	-	-	-	5.8	7.1	4.6	3.3	3.4	4.5	-	3.2	4.5	4	7.3	5.7	1.9	5.4	-	-	3.4	2020.1
1999-2019	BG	-	2012	RZS	2010	6.5	4.2	-	-	-	-	-	-	7.9	7.1	-	-	-	-	4.5	4.2	0	-	2009	3.3	6	4.7	6.8	6.7	-	-	2.9	-	-	5.2	4.4	-	-	-	4	-	3.4	-	4	-	4.2	-	3.7	2.7	1	14	2	8	-	-	-	-	0.0	-	8.3	4.9	4.6	6.7	-	-	-	-	-	5	7.2	-	-	-	4.2	4.2	3.8	7	3.9	6.6	-	4.2	6.2	8	3.4	4.7	5	3.7	-	-	4.1	2020.1
1999-2019	BG	-	2015	BBT	2014	6.1	3.9	-	-	6.6	-	-	8.8	8.4	-	-	7.1	-	-	-	3.5	0	3.5	2014	-	7.4	5.4	8.5	-	-	-	1.9	-	3.5	5.2	3.5	-	-	-	4.1	-	3.4	-	3.7	-	4.5	-	5	2.4	1	20	9	7.5	-	-	6.1	-	0.0	-	8.8	-	-	8.4	-	1	3	17	-	-	7.8	8	-	-	-	3	-	4.6	-	5.2	-	6.3	-	7.9	4.2	-	6.2	-	-	-	5.7	2020.1
1999-2019	BG	-	2013	DBG	2014	6.1	6.5	-	-	7.1	-	-	4.7	4	-	-	7.7	-	-	-	7.1	0	6.8	2014	-	5.2	2.2	4.1	-	-	-	1.1	-	5.7	6.8	1.3	-	-	-	5.6	-	6.6	-	6.4	-	6.8	-	8.6	4.9	1	20	9	3.6	-	-	5.5	-	0.5	-	4.5	-	-	3.5	-	8	3	13	-	-	3.8	3	-	-	-	6.6	-	3.9	-	3.9	-	2.9	-	3.1	6.1	-	3	-	-	-	2.7	2020.1
1999-2019	BG	-	2008	DSB	2014	7.6	8.0	-	-	8.1	-	-	4.6	4.7	-	80610	7.7	-	-	-	7.9	0	8.1	2014	-	5.5	2.9	4.5	-	-	-	1	-	5.1	6.7	1.3	-	-	-	4.9	-	6.5	-	6.4	-	6.6	-	7.8	4.4	1	20	2	4.1	-	-	5.4	-	0.5	-	5.2	-	-	3.6	-	3	8	5	-	-	4.4	3.5	-	-	-	7.9	-	3.8	-	4.8	-	3.8	-	3.9	7.5	-	3.1	-	-	-	3.5	2020.1
1999-2019	BG	-	2002	SDS	2014	7.1	7.7	-	-	8.2	-	-	4.6	4.5	-	80411	7.6	-	-	-	7.6	0	7.8	2014	-	5.6	1.3	4.3	-	-	-	1	-	5.4	6.7	1.2	-	-	-	5.1	-	6.4	-	6.4	-	6.6	-	7.5	4.6	1	20	2	3.5	-	-	5.6	-	0.5	-	5.2	-	-	3.6	-	8	3	13	-	-	4.4	3.6	-	-	-	7.6	-	3.8	-	4.3	-	1.7	-	3.8	7	-	3.2	-	-	-	1.5	2020.1
1999-2019	BG	-	2005	BMRO	2019	6.9	4.8	5.2	1.9	4.5	-	8.6	7.4	9.4	-	-	5.3	-	-	-	3	0	3.8	2017	2.5	7	7.4	9.6	-	-	1.6	-	4.4	2.3	5.1	1.4	-	-	-	-	-	2.5	-	3.5	-	3.8	-	5.2	-	1	21	2	9.5	0.4	1.2	8.2	-	1.0	0.7	9.5	9.0	-	-	8.9	-	-	-	0.8	7.4	9.5	9.5	6.9	8.7	5.6	4.8	-	6.8	-	7.6	4.6	-	-	9.6	3.9	-	5.2	-	-	-	-	2020.1
1999-2019	BG	-	2008	DSB	2019	7.4	7.9	3.5	2	7.3	-	2.6	4.7	4	-	80610	8	-	-	-	7.6	0	8.1	2017	4.8	4.9	6.1	3.8	-	-	4.9	-	0.8	5.5	6	1.8	-	-	-	-	-	5.8	-	6.6	-	6.8	-	8.7	-	1	21	2	4.7	3.1	2.7	6.4	-	0.0	2.3	5.4	4.3	-	-	5.2	-	-	-	2.4	4.8	5.1	3.7	2.7	2.1	5.7	6.6	-	2.2	-	3.9	7.1	0	-	4.6	6.7	-	2.4	-	-	-	2.5	2020.1
1999-2019	BG	-	2019	Slavi Trifonov	2019	5.7	4.3	9	3	4	-	3.8	9.5	6.4	-	-	8.2	-	-	-	5.3	0	5.8	2017	2.1	5	-	4.4	-	-	2.6	-	7	3	4.8	1	-	-	-	-	-	3.1	-	4.8	-	4.4	-	3.6	-	1	21	9	6.4	4.7	3.8	5.7	-	0.0	3	7.1	3.8	-	-	9.2	-	-	-	2.8	4.6	6.5	5.9	9.7	6.5	4.5	3.5	-	5.4	-	4.3	3.2	-	-	5.6	5.9	-	3.3	-	-	-	-	2020.1
-	BG	ABV	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	AP	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	BDC-NU	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	BSPFB	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	BSPLB	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	CoalAP	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	DABG	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	BG	DB	2018	DB	2019	6.1	6.8	4.2	3.7	6.8	-	1.6	5.1	2.4	-	-	8.3	-	-	-	5.8	0	6.4	2017	6.4	3.2	-	2.6	-	-	5.3	-	0.8	5.6	6.1	1.8	-	-	-	-	-	5.8	-	6.7	-	6.8	-	9.1	-	1	21	7	2.8	3.4	2.7	6.4	-	0.0	2.7	4.2	3.8	-	-	4.1	-	-	-	2.7	4.8	3.5	2.1	2.9	2.2	4.9	5.6	-	1.8	-	1.9	6.9	0	-	2.3	5.2	-	2.5	-	-	-	3.0	2020.1
-	BG	DSB	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	GERB	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	GERB-UDF	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	GrMov	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	ITN	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	MRF	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	PF	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	RB	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	RP	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	RUBGWC	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	RUTO	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	TISP	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	UP	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	VOLYA	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	BG	WCC	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	BG	АБВ	2016	ABV	2014	3.5	3.4	-	-	6.4	-	-	6.2	5.3	-	-	5.8	-	-	-	3.7	0	3.6	2014	-	6.5	4	5.8	-	-	-	1.4	-	4.5	6	3.2	-	-	-	4.9	-	4.6	-	4.8	-	5.6	-	6.1	4.1	1	20	5	5.4	-	-	5.5	-	0.5	-	6.5	-	-	6.2	-	14	17	13	-	-	5.2	5.2	-	-	-	3.1	-	4.8	-	3.7	-	4.6	-	5.8	3.1	-	5.5	-	-	-	4.2	2020.1
1999-2019	BG	Атака	2007	NOA	2006	5.5	3.2	-	-	-	-	-	-	9.2	6.6	80710	-	9.4	7.3	4.3	3.2	0	-	2005	-	-	-	8.2	6.9	-	-	-	-	-	5.1	1.5	-	-	-	3.2	-	3.3	-	3	-	2.5	-	5.5	1	0	13	1	9.2	-	-	-	-	0.0	-	8.4	6.6	-	-	-	-	-	-	-	-	9	-	-	-	6.1	2.3	3.7	5.5	5	5.4	-	8.8	6.9	9.4	2.6	5.6	5.5	5.9	1.4	5.7	8.2	2020.1
1999-2019	BG	Атака	2007	NOA	2010	6.3	2.9	-	-	-	-	-	-	9.3	8	80710	-	-	-	4.8	1.4	0	-	2009	2.9	7.3	12.0	9.5	9.5	-	-	2.7	-	-	5	2	-	-	-	3	-	2.3	-	2.8	-	2.5	-	4.8	1.3	1	14	1	9.3	-	-	-	-	0.0	-	8.6	6.1	5.9	8.2	-	-	-	-	-	7.2	8.9	-	-	-	8.2	2.4	4.5	6.9	5.1	6.6	-	8.8	7.2	9.3	3.2	5.5	4.1	5.2	-	-	9.4	2020.1
1999-2019	BG	Атака	2007	ATAKA	2014	5.4	1.4	-	-	5.5	-	-	9.5	9.6	-	80710	6.8	-	-	-	0.9	0	1	2014	-	8	3	9.9	-	-	-	3	-	1.1	2.9	1.9	-	-	-	2.3	-	1.2	-	1.8	-	1.5	-	4.6	1.1	1	20	1	9.6	-	-	7.5	-	0.0	-	9.4	-	-	9.2	-	12	1	17	-	-	9.6	9.8	-	-	-	1.4	-	6	-	6.9	-	4.6	-	9.6	2.1	-	6.9	-	-	-	4.5	2020.1
1999-2019	BG	Атака	2007	Ataka	2019	6.8	3.5	5.1	1.4	4.4	-	8.9	8.8	9.4	-	80710	6	-	-	-	2.2	0	2.1	2017	2.3	7.7	1.1	9.7	-	-	1.2	-	2.2	1.5	4.2	1.9	-	-	-	-	-	1.5	-	2.7	-	2.2	-	4.4	-	1	21	1	9.6	0.4	0.8	8.3	-	0.5	0.7	9.8	9.0	-	-	9.3	-	-	-	0.8	7.4	9.6	9.6	8	8.9	6.6	3.2	-	7.4	-	7.6	4.1	-	-	9.7	3.9	-	5.1	-	-	-	-	2020.1
1999-2019	BG	БСП	2003	BSP	2014	3.7	3.5	-	-	7.3	-	-	4.1	5.6	-	80221	4.7	-	-	-	3.7	0	3.1	2014	-	6.7	18.9	4.9	-	-	-	1.5	-	4.1	6.4	5.3	-	-	-	5.4	-	3.5	-	4.8	-	5.3	-	6.1	3.9	1	20	5	5.9	-	-	4.3	-	0.5	-	6.2	-	-	6.3	-	14	13	17	-	-	5.4	5.1	-	-	-	3.2	-	5.7	-	3.3	-	15.4	-	5.8	3	-	6.1	-	-	-	14.6	2020.1
1999-2019	BG	БСП	2003	BSP	2019	3.2	3.0	5.3	3.4	7.3	-	3.4	4.9	6.2	-	80221	5.8	-	-	-	3	0	2.7	2017	3.1	6.3	24.3	5.2	-	-	3.3	-	5.8	3.5	6.2	4.6	-	-	-	-	-	3.4	-	4.9	-	5.1	-	5.8	-	1	21	5	7.1	2.8	5.8	6.0	-	0.0	3.2	7.2	6.1	-	-	6.3	-	-	-	2.9	5.2	7.1	7.1	4.6	6.8	6.3	3	-	5.9	-	4.1	3.8	33.3	-	7.5	3.2	-	5.6	-	-	-	27.9	2020.1
1999-2019	BG	ВМРО–БНД	2006	KSII	2002	6.9	6.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	2001	-	-	-	-	-	6.5	6.5	-	-	-	7	2.9	-	6	6	6	-	5.3	-	6	-	5.7	-	6.7	-	0	11	9	6.3	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	3.4	2020.1
1999-2019	BG	ВМРО–БНД	2005	VMRO-BND	2014	6.1	3.7	-	-	4.8	-	-	8.9	8.8	-	-	6.5	-	-	-	3	0	3.1	2014	-	7.5	5.4	9	-	-	-	2.5	-	2.1	4.7	2.1	-	-	-	2.9	-	2.6	-	3	-	3.3	-	4.1	1.6	1	20	2	8.6	-	-	7.4	-	0.0	-	9.4	-	-	8.5	-	12	1	3	-	-	8.8	9	-	-	-	2.6	-	5.6	-	6.9	-	3.3	-	9.2	3.8	-	6.3	-	-	-	3.1	2020.1
