ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL_2014-04-16-tweedekamer-3.u1	Report of the meeting of the Dutch Lower House, Meeting 76, Session 3 (2014-04-16)	2014-04-16	2014-04-16	Lower house	28-lower	3	76	-	-	Reference	Chairperson	MP	VVD	Volkspartij voor Vrijheid en Democratie	coalition	van Miltenburg, Anouchka	F	-
ParlaMint-NL_2014-04-16-tweedekamer-3.u2	Report of the meeting of the Dutch Lower House, Meeting 76, Session 3 (2014-04-16)	2014-04-16	2014-04-16	Lower house	28-lower	3	76	-	-	Reference	Regular	MP	PvdA	Partij van de Arbeid	coalition	Jacobi, Lutz	F	-
ParlaMint-NL_2014-04-16-tweedekamer-3.u42	Report of the meeting of the Dutch Lower House, Meeting 76, Session 3 (2014-04-16)	2014-04-16	2014-04-16	Lower house	28-lower	3	76	-	-	Reference	Regular	MP	PvdA	Partij van de Arbeid	coalition	Dijksma, Sharon	F	-
ParlaMint-NL_2014-04-16-tweedekamer-3.u43	Report of the meeting of the Dutch Lower House, Meeting 76, Session 3 (2014-04-16)	2014-04-16	2014-04-16	Lower house	28-lower	3	76	-	-	Reference	Chairperson	MP	VVD	Volkspartij voor Vrijheid en Democratie	coalition	van Miltenburg, Anouchka	F	-
