ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL_2018-10-30-eerstekamer-4.u1	Report of the meeting of the Dutch Upper House, Meeting 5, Session 4 (2018-10-30)	2018-10-30	2018-10-30	35-upper	4	5	-	-	Reference	Chairperson	MP	VVD	Volkspartij voor Vrijheid en Democratie	coalition	Broekers-Knol, Ankie	F	-
ParlaMint-NL_2018-10-30-eerstekamer-4.u2	Report of the meeting of the Dutch Upper House, Meeting 5, Session 4 (2018-10-30)	2018-10-30	2018-10-30	35-upper	4	5	-	-	Reference	Regular	MP	VVD	Volkspartij voor Vrijheid en Democratie	coalition	Rutte, Mark	M	-
ParlaMint-NL_2018-10-30-eerstekamer-4.u3	Report of the meeting of the Dutch Upper House, Meeting 5, Session 4 (2018-10-30)	2018-10-30	2018-10-30	35-upper	4	5	-	-	Reference	Chairperson	MP	VVD	Volkspartij voor Vrijheid en Democratie	coalition	Broekers-Knol, Ankie	F	-
ParlaMint-NL_2018-10-30-eerstekamer-4.u4	Report of the meeting of the Dutch Upper House, Meeting 5, Session 4 (2018-10-30)	2018-10-30	2018-10-30	35-upper	4	5	-	-	Reference	Chairperson	MP	VVD	Volkspartij voor Vrijheid en Democratie	coalition	Broekers-Knol, Ankie	F	-
