ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_MP	Speaker_Minister	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL_2019-05-16-tweedekamer-11.u1	Report of the meeting of the Dutch Lower House, Meeting 83, Session 11 (2019-05-16)	2019-05-16	Lower house	29-lower	11	83	2019-05-16		Reference	Chairperson	MP	-	PvdA	Partij van de Arbeid		Arib, Khadija	F	1960
ParlaMint-NL_2019-05-16-tweedekamer-11.u2	Report of the meeting of the Dutch Lower House, Meeting 83, Session 11 (2019-05-16)	2019-05-16	Lower house	29-lower	11	83	2019-05-16		Reference	Regular	notMP	-	SP	Socialistische Partij	Opposition	Laçin, Cem	M	1986
ParlaMint-NL_2019-05-16-tweedekamer-11.u273	Report of the meeting of the Dutch Lower House, Meeting 83, Session 11 (2019-05-16)	2019-05-16	Lower house	29-lower	11	83	2019-05-16		Reference	Chairperson	MP	-	PvdA	Partij van de Arbeid		Arib, Khadija	F	1960
ParlaMint-NL_2019-05-16-tweedekamer-11.u274	Report of the meeting of the Dutch Lower House, Meeting 83, Session 11 (2019-05-16)	2019-05-16	Lower house	29-lower	11	83	2019-05-16		Reference	Chairperson	MP	-	PvdA	Partij van de Arbeid		Arib, Khadija	F	1960
