Country	PersonID	Role	From	To	GovtTermID	MinistryID	Name-xx	Name-en	URL	Comment
HU	BalogZoltan	minister	2014-06-06	2018-05-17	GOV.10	-	emberi erőforrások minisztere	minister of human resources	-	-
HU	BenkoTibor	minister	2018-05-18	2022-05-23	GOV.11	-	honvédelmi miniszter	minister of defence	-	-
HU	FazekasSandor	minister	2014-06-06	2018-05-17	GOV.10	-	földművelésügyi miniszter	minister of agriculture	-	-
HU	GulyasGergely	minister	2018-05-18	2022-05-23	GOV.11	-	Miniszterelnökséget vezető miniszter	minister in charge of the prime minister's office	-	-
HU	GulyasGergely	minister	2022-05-24	-	GOV.12	-	Miniszterelnökséget vezető miniszter	minister in charge of the prime minister's office	-	-
HU	HendeCsaba	minister	2014-06-06	2015-09-09	GOV.10	-	honvédelmi miniszter	minister of defence	-	-
HU	KaslerMiklos	minister	2018-05-18	2022-05-23	GOV.11	-	emberi erőforrások minisztere	minister of human resources	-	-
HU	KosaLajos	minister	2017-10-02	2018-05-17	GOV.10	-	megyei jogú városok fejlesztéséért felelős tárca nélküli miniszter	minister without portfolio responsible for the development of cities with county status	-	-
HU	LazarJanos	minister	2014-06-06	2018-05-17	GOV.10	-	Miniszterelnökséget vezető miniszter	Minister of Prime Minister's Office	-	-
HU	LazarJanos	minister	2022-05-24	2022-11-30	GOV.12	-	építési és beruházási miniszter	Minister of Construction and Investment	-	-
HU	LazarJanos	minister	2022-12-01	-	GOV.12	-	építési és közlekedési miniszter	minister of construction and transport	-	-
HU	MagerAndrea	minister	2018-05-18	2022-05-23	GOV.11	-	nemzeti vagyon kezeléséért felelős tárca nélküli miniszter	minister without portfolio for national wealth	-	-
HU	NagyIstvan	minister	2018-05-18	2022-05-23	GOV.11	-	agrárminiszter	minister of agriculture	-	-
HU	NagyIstvan	minister	2022-05-24	-	GOV.12	-	agrárminiszter	minister of agriculture	-	-
HU	NavracsicsTibor	minister	2014-06-06	2014-09-22	GOV.10	-	külgazdasági és külügyminiszter	minister for foreign trade and relations	-	-
HU	NavracsicsTibor	minister	2022-05-24	-	GOV.12	-	területfejlesztésért és az uniós források felhasználásáért felelős tárca nélküli miniszter	minister without portfolio for area development and spending EU funds	-	-
HU	NovakKatalin	minister	2020-10-01	2021-12-31	GOV.11	-	családokért felelős tárca nélküli miniszter	minister without portfolio responsible for families	-	-
HU	PalkovicsLaszlo	minister	2018-05-18	2022-05-23	GOV.11	-	innovációért és technológiáért felelős miniszter	Minister of Technology and Industry	-	-
HU	PalkovicsLaszlo	minister	2022-05-24	2022-11-30	GOV.12	-	innovációért és technológiáért felelős miniszter	Minister of Technology and Industry	-	-
HU	PinterSandor	minister	2014-06-06	2018-05-17	GOV.10	-	belügyminiszter	minister of the interior	-	-
HU	PinterSandor	minister	2018-05-18	2022-05-23	GOV.11	-	belügyminiszter	minister of the interior	-	-
HU	PinterSandor	minister	2022-05-24	-	GOV.12	-	belügyminiszter	minister of the interior	-	-
HU	RoganAntal	minister	2015-10-17	2018-05-17	GOV.10	-	Miniszterelnöki Kabinetirodát vezető miniszter	minister in charge of the Prime Ministerial Cabinet Office	-	-
HU	RoganAntal	minister	2018-05-18	2022-05-23	GOV.11	-	Miniszterelnöki Kabinetirodát vezető miniszter	minister in charge of the Prime Ministerial Cabinet Office	-	-
HU	RoganAntal	minister	2022-05-24	-	GOV.12	-	Miniszterelnöki Kabinetirodát vezető miniszter	minister in charge of the Prime Ministerial Cabinet Office	-	-
HU	SemjenZsolt	minister	2014-06-06	2018-05-17	GOV.10	-	nemzetpolitikáért felelős tárca nélküli miniszter	Minister without portfolio responsible for national politics	-	-
HU	SemjenZsolt	minister	2018-05-18	2022-05-23	GOV.11	-	nemzetpolitikáért, egyházügyekért, egyházdiplomáciáért és nemzetiségekért felelős tárca nélküli miniszter	Minister without portfolio responsible for national politics, churches, nationality politics	-	-
HU	SemjenZsolt	minister	2022-05-24	-	GOV.12	-	nemzetpolitikáért, egyházügyekért, egyházdiplomáciáért és nemzetiségekért felelős tárca nélküli miniszter	Minister without portfolio responsible for national politics, churches, nationality politics	-	-
HU	SesztakMiklos	minister	2014-06-06	2018-05-17	GOV.10	-	nemzeti fejlesztési miniszter	Minister of National Development	-	-
HU	SimicskoIstvan	minister	2015-09-10	2018-05-17	GOV.10	-	honvédelmi miniszter	Minister of Defence	-	-
HU	SuliJanos	minister	2017-04-10	2018-05-17	GOV.10	-	a paksi atomerőmű bővítéséért felelős tárca nélküli miniszter	minister without portfolio responsible for the expansion of the Paks nuclear power plant	-	-
HU	SuliJanos	minister	2018-05-18	2022-05-23	GOV.11	-	a paksi atomerőmű bővítéséért felelős tárca nélküli miniszter	minister without portfolio responsible for the expansion of the Paks nuclear power plant	-	-
HU	SzijjartoPeter	minister	2014-09-23	2018-05-17	GOV.10	-	külgazdasági és külügyminiszter	minister of foreign trade and foreign affairs	-	-
HU	SzijjartoPeter	minister	2018-05-18	2022-05-23	GOV.11	-	külgazdasági és külügyminiszter	minister of foreign trade and foreign affairs	-	-
HU	SzijjartoPeter	minister	2022-05-24	-	GOV.12	-	külgazdasági és külügyminiszter	minister of foreign trade and foreign affairs	-	-
HU	TrocsanyiLaszlo	minister	2014-06-06	2018-05-17	GOV.10	-	igazságügyi miniszter	minister of justice	-	-
HU	TrocsanyiLaszlo	minister	2018-05-18	2019-06-30	GOV.11	-	igazságügyi miniszter	minister of justice	-	-
HU	VargaJudit	minister	2019-07-11	2022-05-23	GOV.11	-	igazságügyi miniszter	Minister of Justice	-	-
HU	VargaJudit	minister	2022-05-24	2023-07-31	GOV.12	-	igazságügyi miniszter	Minister of Justice	-	-
HU	VargaMihaly	minister	2014-06-06	2018-05-17	GOV.10	-	nemzetgazdasági miniszter	minister for national economy	-	-
HU	VargaMihaly	minister	2018-05-18	2022-05-23	GOV.11	-	pénzügyminiszter	minister of finance	-	-
HU	VargaMihaly	minister	2022-05-24	-	GOV.12	-	pénzügyminiszter	minister of finance	-	-
HU	LantosLajosCsaba	minister	2022-12-01	-	GOV.12	-	energiaügyi miniszter	Minister of Energy	-	-
HU	SzalayBobrovniczkyKristof	minister	2022-05-24	-	GOV.12	-	honvédelmi miniszter	minister of defence	-	-
