Country	PersonID	Role	From	To	GovtTermID	MinistryID	Name-xx	Name-en	URL	Comment
UA	ЄвгенМиколайовичНищук.1972	minister	2014-02-27	2014-12-02	GOV.UA.1stYatseniuk	-	Міністр культури України	Minister of Culture	-	-
UA	ЄвгенМиколайовичНищук.1972	minister	2016-04-14	2019-08-29	GOV.UA.Hroisman	-	Міністр культури України	Minister of Culture	-	-
UA	ІгорІвановичУманський.1975	minister	2020-03-04	2020-03-30	GOV.UA.Shmyhal	-	Міністр фінансів України	Minister of Finance	-	-
UA	ІгорАнатолійовичШевченко.1971	minister	2014-12-02	2015-07-02	GOV.UA.2stYatseniuk	-	Міністр екології та природних ресурсів України	Minister of Ecology and Natural Resources	-	-
UA	ІгорВолодимировичКлименко.1972	minister	2023-01-18	2023-02-06	GOV.UA.Shmyhal	-	Міністр внутрішніх справ (в.о.)	Minister of Internal Affairs	-	-
UA	ІгорВолодимировичКлименко.1972	minister	2023-02-07	-	GOV.UA.Shmyhal	-	Міністр внутрішніх справ	Minister of Internal Affairs	-	-
UA	ІгорЙосиповичТенюх.1958	minister	2014-02-27	2014-03-25	GOV.UA.1stYatseniuk	-	Міністр оборони України (в.о.)	Minister of Defense	-	-
UA	ІгорМиколайовичПрасолов.1962	minister	2012-12-24	2014-02-27	GOV.UA.2ndAzarov	-	Міністр економічного розвитку і торгівлі України	Minister of Economic Development and Trade	-	-
UA	ІгорОлександровичЖданов.1967	minister	2014-12-02	2016-04-14	GOV.UA.2stYatseniuk	-	Міністр молоді та спорту України	Minister of Youth and Sports	-	-
UA	ІгорОлександровичЖданов.1967	minister	2016-04-14	2019-08-29	GOV.UA.Hroisman	-	Міністр молоді та спорту України	Minister of Youth and Sports	-	-
UA	ІгорОлександровичШвайка.1976	minister	2014-02-27	2014-12-02	GOV.UA.1stYatseniuk	-	Міністр аграрної політики та продовольства України	Minister of Agrarian Policy and Food	-	-
UA	ІгорРостиславовичПетрашко.1975	minister	2020-03-17	2021-05-18	GOV.UA.Shmyhal	-	Міністр розвитку економіки, торгівлі та сільського господарства України	Minister of Economic Development, Trade and Agriculture	-	-
UA	ІгорСтепановичНасалик.1962	minister	2016-04-14	2019-08-29	GOV.UA.Hroisman	-	Міністр енергетики та вугільної промисловості України	Minister of Energy and Coal Industry	-	-
UA	ІлляМиколайовичЄмець.1956	minister	2020-03-04	2020-03-30	GOV.UA.Shmyhal	-	Міністр охорони здоров'я України	Minister of Healthcare	-	-
UA	ІлляМиколайовичЄмець.1956	minister	2010-12-21	2011-05-24	GOV.UA.1stAzarov	-	-	Minister of Healthcare	-	-
UA	ІринаАндріївнаВерещук.1979	minister	2021-11-04	-	GOV.UA.Shmyhal	-	Міністр з питань реінтеграції тимчасово окупованих територій	Minister of Reintegration of Temporarily Occupied Territories	-	-
UA	ІринаВасилівнаФріз.1974	minister	2018-11-22	2019-08-29	GOV.UA.Hroisman	-	Міністр у справах ветеранів	Minister for Veterans Affairs	-	-
UA	АйварасАбромавічус.1976	minister	2014-12-02	2016-04-14	GOV.UA.2stYatseniuk	-	Міністр економічного розвитку і торгівлі України	Minister of Economic Development and Trade	-	-
UA	АльонаВалеріївнаБабак.1969	minister	2019-08-29	2020-02-04	GOV.UA.Honcharuk	-	Міністр розвитку громад і територій	Minister for Communities and Territories Development	-	-
UA	АнатолійАркадійовичМаксюта.1963	minister	2014-09-03	-	GOV.UA.1stYatseniuk	-	Міністр економічного розвитку і торгівлі України (в.о.)	Minister of Economic Development and Trade	-	-
UA	АнатолійОлександровичМаксимчук.1980	minister	2020-03-04	2020-03-10	GOV.UA.Shmyhal	-	Міністр культури, молоді та спорту України	Minister of Culture, Youth and Sports	-	-
UA	АндрійБогдановичДещиця.1965	minister	2014-02-27	2014-06-19	GOV.UA.1stYatseniuk	-	Міністр закордонних справ України (в.о.)	Minister of Foreign Affairs	-	-
UA	АндрійВасильовичТаран.1955	minister	2020-03-04	2021-11-03	GOV.UA.Shmyhal	-	Міністр оборони України	Minister of Defence	-	-
UA	АндрійВолодимировичМохник.1972	minister	2014-02-27	2014-12-02	GOV.UA.1stYatseniuk	-	Міністр екології та природних ресурсів України	Minister of Ecology and Natural Resources	-	-
UA	АндрійМиколайовичПивоварський.1978	minister	2014-12-02	2016-04-14	GOV.UA.2stYatseniuk	-	Міністр інфраструктури України	Minister of Infrastructure	-	-
UA	АндрійОлексійовичРева.1966	minister	2016-04-14	2019-08-29	GOV.UA.Hroisman	-	Міністр соціальної політики України	Minister of Social Policy	-	-
UA	АндрійПавловичЗагороднюк.1976	minister	2019-08-29	2020-03-04	GOV.UA.Honcharuk	-	Міністр оборони України	Minister of Defence	-	-
UA	АрсенБорисовичАваков.1964	minister	2014-02-22	2014-02-27	GOV.UA.2ndAzarov	-	Міністр внутрішніх справ України	Minister of Internal Affairs	-	-
UA	АрсенБорисовичАваков.1964	minister	2014-02-27	2014-11-27	GOV.UA.1stYatseniuk	-	Міністр внутрішніх справ України	Minister of Internal Affairs	-	-
UA	АрсенБорисовичАваков.1964	minister	2014-12-02	2016-04-14	GOV.UA.2stYatseniuk	-	Міністр внутрішніх справ України	Minister of Internal Affairs	-	-
UA	АрсенБорисовичАваков.1964	minister	2016-04-14	2019-08-29	GOV.UA.Hroisman	-	Міністр внутрішніх справ України	Minister of Internal Affairs	-	-
UA	АрсенБорисовичАваков.1964	minister	2019-08-29	2020-03-04	GOV.UA.Honcharuk	-	Міністр внутрішніх справ України	Minister of Internal Affairs	-	-
UA	АрсенБорисовичАваков.1964	minister	2020-03-04	2021-07-15	GOV.UA.Shmyhal	-	Міністр внутрішніх справ України	Minister of Internal Affairs	-	-
UA	АрсенійПетровичЯценюк.1974	minister	2007-03-21	2007-12-18	GOV.UA.2ndYanukovych	-	Міністр закордонних справ України	Minister of Foreign Affairs	-	-
UA	АрсенійПетровичЯценюк.1974	minister	2005-09-27	2006-08-04	GOV.UA.Yekhanurov	-	Міністр економіки України	Minister of Economics	-	-
UA	ВадимВолодимировичПристайко.1970	minister	2019-08-29	2020-03-04	GOV.UA.Honcharuk	-	Міністр закордонних справ України	Minister of Foreign Affairs	-	-
UA	ВадимМарковичГутцайт.1971	minister	2020-03-04	-	GOV.UA.Shmyhal	-	Міністр молоді та спорту України	Minister of Youth and Sports	-	-
UA	ВадимОлеговичЧерниш.1971	minister	2016-04-14	2019-08-29	GOV.UA.Hroisman	-	Міністр з питань тимчасово окупованих територій та внутрішньо переміщених осіб	Minister of Temporarily Occupied Territories and IDPs	-	-
UA	ВалерійВікторовичГелетей.1967	minister	2014-07-03	2014-10-14	GOV.UA.1stYatseniuk	-	Міністр оборони України	Minister of Defense	-	-
UA	ВалерійТезійовичПятницький.1962	minister	-	-	GOV.UA.1stYatseniuk	-	Міністр економічного розвитку і торгівлі України (в.о.)	Minister of Economic Development and Trade	-	-
UA	ВасильМироновичЛозинський.1986	minister	2022-11-04	2022-12-01	GOV.UA.Shmyhal	-	Міністр розвитку громад та територій	Minister for Communities and Territories Development	-	-
UA	ВладиславАртуровичКриклій.1986	minister	2019-08-29	2020-03-04	GOV.UA.Honcharuk	-	Міністр інфраструктури України	Minister of Infrastructure	-	-
UA	ВладиславАртуровичКриклій.1986	minister	2020-03-04	2021-05-18	GOV.UA.Shmyhal	-	Міністр інфраструктури України	Minister of Infrastructure	-	-
UA	ВолодимирБорисовичГройсман.1978	minister	2014-02-27	2014-11-27	GOV.UA.1stYatseniuk	-	Міністр регіонального розвитку, будівництва та житлово-комунального господарства України	Minister of Regional Development, Construction and Communal Living	-	-
UA	ВолодимирВасильовичДемчишин.1974	minister	2014-12-02	2016-04-14	GOV.UA.2stYatseniuk	-	Міністр енергетики та вугільної промисловості України	Minister of Energy and Coal Industry	-	-
UA	ВолодимирВасильовичКозак.1959	minister	2012-12-24	2014-02-27	GOV.UA.2ndAzarov	-	Міністр інфраструктури України	Minister of Infrastructure	-	-
UA	ВолодимирВолодимировичБородянський.1974	minister	2019-08-29	2020-03-04	GOV.UA.Honcharuk	-	Міністр культури, молоді та спорту України	Minister of Culture, Youth and Sports	-	-
UA	ВолодимирВолодимировичОмелян.1979	minister	2016-04-14	2019-08-29	GOV.UA.Hroisman	-	Міністр інфраструктури України	Minister of Infrastructure	-	-
UA	ВячеславАнатолійовичКириленко.1968	minister	2005-02-04	2005-09-27	GOV.UA.1stTymoshenko	-	Міністр праці та соціальної політики України	Minister of Labour and Social Policy	-	-
UA	ВячеславАнатолійовичКириленко.1968	minister	2014-12-02	2016-04-14	GOV.UA.2stYatseniuk	-	Міністр культури України	Minister of Culture	-	-
UA	ВікторВікторовичШафранський.1968	minister	2016-04-27	2014-07-31	GOV.UA.Hroisman	-	Міністр охорони здоров'я України	Minister of Healthcare	-	-
UA	ВікторКириловичЛяшко.1980	minister	2021-05-20	-	GOV.UA.Shmyhal	-	Міністр охорони здоров'я України	Minister of Healthcare	-	-
UA	ВіталійМиколайовичШубін.1982	minister	2020-03-04	2020-04-16	GOV.UA.Shmyhal	-	Міністр енергетики України	Minister of Energy	-	-
UA	ВіталійЮрійовичЗахарченко.1963	minister	2012-12-24	2014-02-21	GOV.UA.2ndAzarov	-	Міністр внутрішніх справ України	Minister of Internal Affairs	-	-
UA	ГаннаІгорівнаНовосад.1990	minister	2019-08-29	2020-03-04	GOV.UA.Honcharuk	-	Міністр освіти і науки України	Minister of Education and Science	-	-
UA	ГаннаВолодимирівнаОнищенко.1984	minister	2014-12-02	2016-04-14	GOV.UA.2stYatseniuk	-	Міністр Кабінету Міністрів	Minister of the Cabinet of Ministers	-	-
UA	ГеннадійГригоровичЗубко.1967	minister	2016-04-14	2019-08-29	GOV.UA.Hroisman	-	Міністр регіонального розвитку, будівництва та житлово-комунального господарства України	Minister of Regional Development, Construction and Communal Living	-	-
UA	ГеннадійПавловичТемник.1970	minister	2012-12-24	2014-02-27	GOV.UA.2ndAzarov	-	Міністр регіонального розвитку, будівництва та житлово-комунального господарства України	Minister of Regional Development, Construction and Communal Living	-	-
UA	ГерманВалерійовичГалущенко.1973	minister	2021-04-29	-	GOV.UA.Shmyhal	-	Міністр енергетики України	Minister of Energy	-	-
UA	ДенисАнатолійовичМонастирський.1980	minister	2021-07-16	2023-01-18	GOV.UA.Shmyhal	-	Міністр внутрішніх справ України	Minister of Internal Affairs	-	-
UA	ДенисАнатолійовичШмигаль.1975	minister	2020-02-04	2020-03-04	GOV.UA.Honcharuk	-	Міністр розвитку громад і територій	Minister for Communities and Territories Development	-	-
UA	ДенисЛеонтійовичМалюська.1981	minister	2019-08-29	2020-03-04	GOV.UA.Honcharuk	-	Міністр юстиції України	Minister of Justice	-	-
UA	ДенисЛеонтійовичМалюська.1981	minister	2020-03-04	-	GOV.UA.Shmyhal	-	Міністр юстиції України	Minister of Justice	-	-
UA	ДмитроІвановичКулеба.1981	minister	2020-03-04	-	GOV.UA.Shmyhal	-	Міністр закордонних справ України	Minister of Foreign Affairs	-	-
UA	ДмитроВолодимировичТабачник.1963	minister	2010-03-11	2012-12-24	GOV.UA.1stAzarov	-	Міністр освіти і науки України	Minister of Education	-	-
UA	ДмитроВолодимировичТабачник.1963	minister	2012-12-24	2014-02-23	GOV.UA.2ndAzarov	-	Міністр освіти і науки України	Minister of Education	-	-
UA	ДмитроОлександровичДубілет.1985	minister	2019-08-29	2020-03-04	GOV.UA.Honcharuk	-	Міністр Кабінету Міністрів	Minister of the Cabinet of Ministers	-	-
UA	ДмитроСергійовичБулатов.1978	minister	2014-02-27	2014-12-02	GOV.UA.1stYatseniuk	-	Міністр молоді та спорту України	Minister of Youth and Sports	-	-
UA	ЕдуардАнатолійовичСтавицький.1972	minister	2012-12-24	2014-02-27	GOV.UA.2ndAzarov	-	Міністр енергетики та вугільної промисловості України	Minister of Power Generation and Coal Mining	-	-
UA	ЕдуардАнатолійовичСтавицький.1972	minister	2012-04-20	2012-12-24	GOV.UA.1stAzarov	-	Міністр екології та природних ресурсів України	Minister of Ecology and Natural Resources	-	-
UA	ЗорянаСтепанівнаСкалецька.1980	minister	2019-08-29	2020-03-04	GOV.UA.Honcharuk	-	Міністр охорони здоров'я України	Minister of Healthcare	-	-
UA	КостянтинІвановичГрищенко.1953	minister	2010-03-11	2012-12-24	GOV.UA.1stAzarov	-	Міністр закордонних справ України	Minister of Foreign Affairs	-	-
UA	КостянтинІвановичГрищенко.1953	minister	2003-09-02	2005-02-03	GOV.UA.1stYanukovych	-	Міністр закордонних справ України	Minister of Foreign Affairs	-	-
UA	ЛеонідМихайловичНовохатько.1954	minister	2013-02-05	2014-02-24	GOV.UA.2ndAzarov	-	Міністр культури України	Minister of Culture	-	-
UA	ЛеонідОлександровичКожара.1963	minister	2012-12-24	2014-02-23	GOV.UA.2ndAzarov	-	Міністр закордонних справ України	Minister of Foreign Affairs	-	-
UA	ЛюбомираСтепанівнаМандзій.1973	minister	2020-03-25	2020-06-25	GOV.UA.Shmyhal	-	Міністр освіти і науки України	Minister of Education and Science	-	-
UA	ЛюдмилаЛеонтіївнаДенісова.1960	minister	2007-12-18	2010-03-11	GOV.UA.2ndTymoshenko	-	Міністр праці та соціальної політики України	Minister of Labour and Social Policy	-	-
UA	ЛюдмилаЛеонтіївнаДенісова.1960	minister	2014-02-27	2014-12-02	GOV.UA.1stYatseniuk	-	Міністр соціальної політики України	Minister of Social Policy	-	-
UA	ЛіліяМихайлівнаГриневич.1965	minister	2016-04-14	2019-08-29	GOV.UA.Hroisman	-	Міністр освіти і науки України	Minister of Education and Science	-	-
UA	МаксимВолодимировичСтепанов.1975	minister	2020-03-30	2021-05-18	GOV.UA.Shmyhal	-	Міністр охорони здоров'я України	Minister of Healthcare	-	-
UA	МаксимПетровичМартинюк.1977	minister	2018-11-22	2019-02-06	GOV.UA.Hroisman	-	Міністр аграрної політики та продовольства України	Minister of Agrarian Policy and Food	-	-
UA	МаксимЮрійовичБурбак.1976	minister	2014-02-27	2014-12-02	GOV.UA.1stYatseniuk	-	Міністр інфраструктури України	Minister of Infrastructure	-	-
UA	МаринаВолодимирівнаЛазебна.1975	minister	2020-03-04	2022-07-18	GOV.UA.Shmyhal	-	Міністр соціальної політики України	Minister of Social Policy	-	-
UA	МиколаВолодимировичПрисяжнюк.1960	minister	2012-12-24	2014-02-27	GOV.UA.2ndAzarov	-	Міністр аграрної політики та продовольства України	Minister of Agrarian Policy and Food	-	-
UA	МиколаТарасовичСольський.1979	minister	2022-03-24	-	GOV.UA.Shmyhal	-	Міністр аграрної політики та продовольства України	Minister of Agrarian Policy and Food	-	-
UA	МиколаЯновичАзаров.1947	minister	2006-08-04	2007-12-18	GOV.UA.2ndYanukovych	-	Міністр фінансів України	Minister of Finance	-	-
UA	МиколаЯновичАзаров.1947	minister	2002-11-26	2005-02-04	GOV.UA.1stYanukovych	-	Міністр фінансів України	Minister of Finance	-	-
UA	МихайлоАльбертовичФедоров.1991	minister	2019-08-29	2020-03-04	GOV.UA.Honcharuk	-	Міністр цифрової трансформації	Minister of Digital Transformation	-	-
UA	МихайлоАльбертовичФедоров.1991	minister	2020-03-04	-	GOV.UA.Shmyhal	-	Міністр цифрової трансформації	Minister of Digital Transformation	-	-
UA	МихайлоВолодимировичКоваль.1956	minister	2014-03-25	2014-07-03	GOV.UA.1stYatseniuk	-	Міністр оборони України (в.о.)	Minister of Defense	-	-
UA	МихайлоКостянтиновичКороленко.1962	minister	2013-02-05	2014-02-27	GOV.UA.2ndAzarov	-	Міністр промислової політики України	Minister of the Industrial Policy	-	-
UA	НаталіяЮріївнаКоролевська.1975	minister	2012-12-24	2014-02-24	GOV.UA.2ndAzarov	-	Міністр соціальної політики України	Minister of Social Policy	-	-
UA	НаталіяЯресько.1965	minister	2014-12-02	-	GOV.UA.2stYatseniuk	-	Міністр фінансів України	Minister of Finance	-	-
UA	ОксанаІванівнаЖолнович.1979	minister	2022-07-19	-	GOV.UA.Shmyhal	-	Міністр соціальної політики України	Minister of Social Policy	-	-
UA	ОксанаВасилівнаКоляда.1980	minister	2019-08-29	2020-03-04	GOV.UA.Honcharuk	-	Міністр у справах ветеранів, тимчасово окупованих територій та внутрішньо переміщених осіб	Minister of Temporarily Occupied Territories, IDPs and veterans	-	-
UA	ОксанаСергіївнаМаркарова.1976	minister	2018-06-08	2018-11-22	GOV.UA.Hroisman	-	Міністр фінансів України	Minister of Finance	-	-
UA	ОксанаСергіївнаМаркарова.1976	minister	2018-11-28	2019-08-29	GOV.UA.Hroisman	-	Міністр фінансів України	Minister of Finance	-	-
UA	ОлегАльбертовичПроскуряков.1968	minister	2012-12-24	2014-02-27	GOV.UA.2ndAzarov	-	Міністр екології та природних ресурсів України	Minister of Ecology and Natural Resources	-	-
UA	ОлегМиколайовичНемчінов.1977	minister	2020-03-04	-	GOV.UA.Shmyhal	-	Міністр Кабінету Міністрів	Minister of the Cabinet of Ministers	-	-
UA	ОлегСеменовичУруський.1963	minister	2020-07-16	2021-11-03	GOV.UA.Shmyhal	-	Міністр з питань стратегічних галузей промисловості України	Minister of Strategic Industries of Ukraine	-	-
UA	ОлегСтепановичМусій.1965	minister	2014-02-27	2014-12-02	GOV.UA.1stYatseniuk	-	Міністр охорони здоров'я України	Minister of Healthcare	-	-
UA	ОлександрВладиславовичТкаченко.1966	minister	2020-06-04	-	GOV.UA.Shmyhal	-	Міністр культури України	Minister of Culture	-	-
UA	ОлександрВолодимировичЛавринович.1956	minister	2002-05-07	2002-11-21	GOV.UA.Kinakh	-	Міністр юстиції Украіни	Minister of Justice	-	-
UA	ОлександрВолодимировичЛавринович.1956	minister	2002-11-21	2005-02-03	GOV.UA.1stYanukovych	-	Міністр юстиції Украіни	Minister of Justice	-	-
UA	ОлександрВолодимировичЛавринович.1956	minister	2006-11-01	2007-12-18	GOV.UA.2ndYanukovych	-	Міністр юстиції Украіни	Minister of Justice	-	-
UA	ОлександрВолодимировичЛавринович.1956	minister	2010-03-11	2012-12-24	GOV.UA.1stAzarov	-	Міністр юстиції Украіни	Minister of Justice	-	-
UA	ОлександрВолодимировичЛавринович.1956	minister	2012-12-24	2013-07-04	GOV.UA.2ndAzarov	-	Міністр юстиції Украіни	Minister of Justice	-	-
UA	ОлександрВікторовичКлименко.1980	minister	2012-12-24	2014-02-27	GOV.UA.2ndAzarov	-	Міністр доходів і зборів України	Minister of Revenue and Duties	-	-
UA	ОлександрВіталійовичШлапак.1960	minister	2001-07-10	2002-11-30	GOV.UA.Kinakh	-	Міністр економіки України	Minister of Economics	-	-
UA	ОлександрВіталійовичШлапак.1960	minister	2014-02-27	2014-12-02	GOV.UA.1stYatseniuk	-	Міністр фінансів України	Minister of Finance	-	-
UA	ОлександрКвіташвілі.1970	minister	2014-12-02	2016-04-14	GOV.UA.2stYatseniuk	-	Міністр охорони здоров'я України	Minister of Healthcare	-	-
UA	ОлександрМиколайовичКубраков.1982	minister	2020-03-04	2022-12-01	GOV.UA.Shmyhal	-	Міністр інфраструктури України	Minister of Infrastructure	-	-
UA	ОлександрМиколайовичКубраков.1982	minister	2022-12-01	-	GOV.UA.Shmyhal	-	Міністр розвитку громад, територій та інфраструктури України	Minister for Communities and Territories Development and Infrastructure	-	-
UA	ОлександрОлександровичДанилюк.1975	minister	2016-04-14	2018-06-07	GOV.UA.Hroisman	-	Міністр фінансів України	Minister of Finance	-	-
UA	ОлександрСергійовичСаєнко.1984	minister	2016-04-14	2019-08-29	GOV.UA.Hroisman	-	Міністр Кабінету Міністрів	Minister of the Cabinet of Ministers	-	-
UA	ОлексійАнатолійовичОржель.1984	minister	2019-08-29	2020-03-04	GOV.UA.Honcharuk	-	Міністр енергетики та захисту довкілля	Minister of Energy and Environmental Protection of Ukraine	-	-
UA	ОлексійМиколайовичЛюбченко.1971	minister	2021-05-20	2021-11-03	GOV.UA.Shmyhal	-	Міністр економіки України	Minister of Economics	-	-
UA	ОлексійМихайловичПавленко.1977	minister	2014-12-02	2016-04-14	GOV.UA.2stYatseniuk	-	Міністр аграрної політики та продовольства України	Minister of Agrarian Policy and Food	-	-
UA	ОлексійМихайловичЧернишов.1977	minister	2020-03-04	2022-11-03	GOV.UA.Shmyhal	-	Міністр розвитку громад та територій	Minister for Communities and Territories Development	-	-
UA	ОлексійЮрійовичРезніков.1966	minister	2020-03-04	2021-11-03	GOV.UA.Shmyhal	-	Міністр з питань реінтеграції тимчасово окупованих територій	Minister of Reintegration of Temporarily Occupied Territories	-	-
UA	ОлексійЮрійовичРезніков.1966	minister	2021-11-04	-	GOV.UA.Shmyhal	-	Міністр оборони України	Minister of Defence	-	-
UA	ОленаЛеонідівнаЛукаш.1976	minister	2012-12-24	2013-07-04	GOV.UA.2ndAzarov	-	Міністр Кабінету Міністрів України	Minister of the Cabinet of Ministers	-	-
UA	ОленаЛеонідівнаЛукаш.1976	minister	2013-07-04	2014-02-27	GOV.UA.2ndAzarov	-	Міністр юстиції України	Minister of Justice	-	-
UA	ОльгаАнатоліївнаБуславець.1975	minister	2020-04-16	2020-11-20	GOV.UA.Shmyhal	-	Міністр енергетики України	Minister of Energy	-	-
UA	ОльгаВасилівнаТрофімцева.1976	minister	2019-02-06	2019-08-29	GOV.UA.Hroisman	-	Міністр аграрної політики та продовольства України	Minister of Agrarian Policy and Food	-	-
UA	ОстапМихайловичСемерак.1972	minister	2014-02-27	2014-12-02	GOV.UA.1stYatseniuk	-	Міністр Кабінету Міністрів	Minister of the Cabinet of Ministers	-	-
