Country	PersonID	Role	From	To	GovtTermID	MinistryID	Name-xx	Name-en	URL	Comment
GR	ΠΛΕΥΡΗΣ_ΚΩΝΣΤΑΝΤΙΝΟΥ_ΑΘΑΝΑΣΙΟΣ	minister	2021-08-31	-	-	-	ΥΠΟΥΡΓΟΣ ΥΓΕΙΑΣ	-	-	-
GR	ΑΓΓΕΛΙΚΗ-ΕΥΦΡΟΣΥΝΗΣ_ΚΙΑΟΥ-ΔΗΜΑΚΟΥ	minister	2015-08-28	2015-09-21	-	-	ΥΠΟΥΡΓΟΣ ΠΟΛΙΤΙΣΜΟΥ ΠΑΙΔΕΙΑΣ ΚΑΙ ΘΡΗΣΚΕΥΜΑΤΩΝ	-	-	-
GR	ΔΡΙΤΣΑΣ_ΠΑΝΑΓΙΩΤΗ_ΘΕΟΔΩΡΟΣ	minister	2015-09-23	2016-11-05	-	-	ΥΠΟΥΡΓΟΣ ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ	-	-	-
GR	ΦΙΛΗΣ_ΑΡΙΣΤΟΤΕΛΗ_ΝΙΚΟΛΑΟΣ	minister	2015-09-23	2016-11-05	-	-	ΥΠΟΥΡΓΟΣ ΠΑΙΔΕΙΑΣ ΕΡΕΥΝΑΣ ΚΑΙ ΘΡΗΣΚΕΥΜΑΤΩΝ	-	-	-
GR	ΘΕΟΧΑΡΗΣ_ΑΘΑΝΑΣΙΟΥ_ΘΕΟΧΑΡΗΣ_ΧΑΡΗΣ	minister	2019-07-09	2021-08-31	-	-	ΥΠΟΥΡΓΟΣ ΤΟΥΡΙΣΜΟΥ	-	-	-
GR	ΒΕΝΙΖΕΛΟΣ_ΒΑΣΙΛΕΙΟΥ_ΕΥΑΓΓΕΛΟΣ	minister	2015-01-25	2015-01-27	-	-	ΥΠΟΥΡΓΟΣ ΕΞΩΤΕΡΙΚΩΝ	-	-	-
GR	ΓΕΩΡΓΙΟΣ_ΧΟΥΛΙΑΡΑΚΗΣ	minister	2015-08-28	2015-09-21	-	-	ΥΠΟΥΡΓΟΣ ΟΙΚΟΝΟΜΙΚΩΝ	-	-	-
GR	ΓΕΩΡΓΙΟΣ_ΚΑΤΡΟΥΓΚΑΛΟΣ	minister	2015-07-18	2015-08-27	-	-	ΥΠΟΥΡΓΟΣ ΕΡΓΑΣΙΑΣ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗΣ ΑΛΛΗΛΕΓΓΥΗΣ	-	-	-
GR	ΚΕΦΑΛΟΓΙΑΝΝΗ_ΙΩΑΝΝΗ_ΟΛΓΑ	minister	2015-01-25	2015-01-27	-	-	ΥΠΟΥΡΓΟΣ ΤΟΥΡΙΣΜΟΥ	-	-	-
GR	ΣΚΡΕΚΑΣ_ΘΕΟΔΩΡΟΥ_ΚΩΝΣΤΑΝΤΙΝΟΣ	minister	2015-01-25	2015-01-27	-	-	ΥΠΟΥΡΓΟΣ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΑΝΤΑΓΩΝΙΣΤΙΚΟΤΗΤΑΣ	-	-	-
GR	ΣΚΡΕΚΑΣ_ΘΕΟΔΩΡΟΥ_ΚΩΝΣΤΑΝΤΙΝΟΣ	minister	2021-01-04	-	-	-	ΥΠΟΥΡΓΟΣ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΕΝΕΡΓΕΙΑΣ	-	-	-
GR	ΜΕΛΕΤΙΟΥ-ΑΘΑΝΑΣΙΟΣ_ΔΗΜΟΠΟΥΛΟΣ	minister	2015-08-28	2015-09-21	-	-	ΥΠΟΥΡΓΟΣ ΥΓΕΙΑΣ	-	-	-
GR	ΠΑΝΑΓΙΩΤΗΣ_ΝΙΚΟΛΟΥΔΗΣ	minister	2015-01-27	2015-08-27	-	-	ΥΠΟΥΡΓΟΣ ΕΠΙΚΡΑΤΕΙΑΣ	-	-	-
GR	ΠΑΝΑΓΙΩΤΗΣ_ΝΙΚΟΛΟΥΔΗΣ	minister	2015-08-28	2015-09-21	-	-	ΥΠΟΥΡΓΟΣ ΕΠΙΚΡΑΤΕΙΑΣ	-	-	-
GR	ΠΑΠΠΑΣ_ΣΤΥΛΙΑΝΟΥ_ΝΙΚΟΛΑΟΣ	minister	2015-01-27	2015-08-27	-	-	ΥΠΟΥΡΓΟΣ ΕΠΙΚΡΑΤΕΙΑΣ	-	-	-
GR	ΠΑΠΠΑΣ_ΣΤΥΛΙΑΝΟΥ_ΝΙΚΟΛΑΟΣ	minister	2015-09-23	2016-11-05	-	-	ΥΠΟΥΡΓΟΣ ΕΠΙΚΡΑΤΕΙΑΣ	-	-	-
GR	ΠΑΠΠΑΣ_ΣΤΥΛΙΑΝΟΥ_ΝΙΚΟΛΑΟΣ	minister	2016-11-05	2019-07-09	-	-	ΥΠΟΥΡΓΟΣ ΨΗΦΙΑΚΗΣ ΠΟΛΙΤΙΚΗΣ ΤΗΛΕΠΙΚΟΙΝΩΝΙΩΝ ΚΑΙ ΕΝΗΜΕΡΩΣΗΣ	-	-	-
GR	ΜΗΤΣΟΤΑΚΗΣ_ΚΩΝΣΤΑΝΤΙΝΟΥ_ΚΥΡΙΑΚΟΣ	minister	2015-01-25	2015-01-27	-	-	ΥΠΟΥΡΓΟΣ ΔΙΟΙΚΗΤΙΚΗΣ ΜΕΤΑΡΡΥΘΜΙΣΗΣ ΚΑΙ ΗΛΕΚΤΡΟΝΙΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ	-	-	-
