Country	PersonID	Role	From	To	GovtTermID	MinistryID	Name-xx	Name-en	URL	Comment
SE	Q4935873	minister	2014-10-03	2021-11-30	-	-	finansminister	-	-	-
SE	Q4935873	minister	2021-11-30	-	-	-	statsminister	-	-	-
SE	Q3055916	minister	2014-10-03	2019-01-21	-	-	energiminister	-	-	-
SE	Q3055916	minister	2016-05-25	2019-01-21	-	-	samordningsminister	-	-	-
SE	Q3055916	minister	2019-01-21	2021-11-30	-	-	näringsminister	-	-	-
SE	Q5581337	minister	2014-10-03	2021-02-05	-	-	finansmarknadsminister	-	-	-
SE	Q5581337	minister	2014-10-03	2019-01-21	-	-	konsumentminister	-	-	-
SE	Q5581337	minister	2016-04-18	2016-05-25	-	-	bostadsminister	-	-	-
SE	Q5581337	minister	2016-04-18	2016-05-25	-	-	digitaliseringsminister	-	-	-
SE	Q5581337	minister	2019-01-21	2021-02-05	-	-	bostadsminister	-	-	-
SE	Q5581337	minister	2021-02-05	2021-11-30	-	-	Klimatminister	-	-	-
SE	Q5581337	minister	2021-02-05	2021-11-30	-	-	miljöminister	-	-	-
SE	Q5581337	minister	2021-07-09	2021-11-30	-	-	vice statsminister	-	-	-
SE	Q4609816	minister	2014-10-03	2019-01-21	-	-	landsbygdsminister	-	-	-
SE	Q5615474	minister	2019-01-21	2021-07-09	-	-	EU-minister	-	-	-
SE	Q5615474	minister	2021-07-09	2021-11-30	-	-	EU-minister	-	-	-
SE	Q5615474	minister	2021-07-09	-	-	-	EU-minister	-	-	-
SE	Q3372917	minister	2014-10-03	2019-01-21	-	-	näringsminister	-	-	-
SE	Q3372917	minister	2019-01-21	2021-11-30	-	-	inrikesminister	-	-	-
SE	Q3372917	minister	2021-11-30	-	-	-	finansminister	-	-	-
SE	Q63975305	minister	2021-11-30	-	-	-	bostadsminister	-	-	-
SE	Q4946204	minister	2016-09-13	2019-01-21	-	-	ungdomsminister	-	-	-
SE	Q4946204	minister	2016-09-13	2019-01-19	-	-	skolminister	-	-	-
SE	Q4946204	minister	2019-01-21	2021-11-30	-	-	utbildningsminister	-	-	-
SE	Q4946204	minister	2019-01-21	2021-07-09	-	-	utbildningsminister	-	-	-
SE	Q4946204	minister	2019-01-21	-	-	-	utbildningsminister	-	-	-
SE	Q19976668	minister	2021-11-30	-	-	-	finansmarknadsminister	-	-	-
