Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-ES-CT_2020-09-09-6001	ParlaMint-ES-CT_2020-09-09-6001.1.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001.ana	2020-09-09	Unicameralisme	XII Legislatura	-	60	1	-	COVID	Català	Presidència	MP	notMinister	JuntsPelSí	Junts pel Sí	-	-	TorrentRoger	Torrent i Ramió, Roger	M	1979	Barreja
ParlaMint-ES-CT_2020-09-09-6001	ParlaMint-ES-CT_2020-09-09-6001.2.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001.ana	2020-09-09	Unicameralisme	XII Legislatura	-	60	1	-	COVID	Espanyol	Diputat/da	MP	notMinister	PP	Partido Popular	-	Entre centredreta i dreta	SerranoDaniel	Serrano Coronado, Daniel	M	1976	Educació
ParlaMint-ES-CT_2020-09-09-6001	ParlaMint-ES-CT_2020-09-09-6001.244.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001.ana	2020-09-09	Unicameralisme	XII Legislatura	-	60	1	-	COVID	Català	Diputat/da	notMP	Minister	ERC	Esquerra Republicana de Catalunya	-	Entre centreesquerra i esquerra	BargallóJosep	Bargalló Valls, Josep	M	1977	Sanitat
ParlaMint-ES-CT_2020-09-09-6001	ParlaMint-ES-CT_2020-09-09-6001.245.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001.ana	2020-09-09	Unicameralisme	XII Legislatura	-	60	1	-	COVID	Català	Presidència	MP	notMinister	JuntsPelSí	Junts pel Sí	-	-	TorrentRoger	Torrent i Ramió, Roger	M	1979	Altres
