ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_MP	Speaker_Minister	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FI_2015-05-28-ps-9.u1	Minutes of the Finnish Parliament's plenary session 9/2015, 2015-05-28	2015-05-28	Unicameralism	2015	2015	9	2015-05-28	-	Reference	Chairperson	MP	notMinister	KESK	Centre Party	Opposition	Sipilä, Juha	M	1961
