country	pm_id	ches_id	year	chesversion	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_three	mip_two	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote
SE	MP	MP	2002	2020.1	3.33	3.75	-	-	-	-	-	-	-	-	11110	-	-	-	-	-	1	-	2002	-	-	9.5	-	-	1.9	2.7	-	-	-	4	1.20	-	4.1	6	1.92	-	1.33	-	2.17	-	1.83	-	6.10	-	1	12	7	2.42	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.90	-	-	-	-	-	-	-	-	4.6
SE	MP	MP	2006	2020.1	3.33	3.33	-	-	-	-	-	-	2.78	5.89	11110	-	3.5	5.25	5	3.89	1	-	2006	-	-	6	2.78	5.14	-	-	-	-	-	4.71	2.55	-	-	-	3.44	-	1.67	-	3.22	-	2.0	-	5.17	5.86	1	11	7	2.78	-	-	-	-	0.0	-	2.33	6.33	-	-	-	-	-	-	-	-	2.25	-	-	-	6.67	2.56	5.86	3.88	2.89	1.56	-	5.40	6.67	3.22	2.56	6.89	4.78	5.13	1.56	6.67	5.2
SE	MP	MP	2010	2020.1	3.5	3.64	-	-	-	-	-	-	2.71	5.29	11110	-	-	-	5.62	3.93	1	-	2010	8.86	1.07	11.02	2.69	5.46	-	-	2.2	-	-	4.42	4.80	-	-	-	4.38	-	2.73	-	3.33	-	3.40	-	6.67	5.77	1	15	7	2.85	-	-	-	-	0.0	-	1.64	5.86	5.93	6.79	-	-	-	-	-	5.92	1.83	-	-	-	6.43	3.21	5.54	2.92	3.93	2.14	-	7.20	6.43	1.29	2.86	7.29	4.93	4.36	-	-	7.3
SE	MP	MP	2014	2020.1	3.29	3.52	-	-	4.95	-	-	3.58	2.33	-	11110	2.17	-	-	-	3.78	1	3.42	2014	-	0.37	15.4	1.62	-	-	-	1.91	-	2.53	4.69	4.05	-	-	-	4.56	-	3.28	-	4.11	-	4.41	-	4.81	5	1	22	7	1.62	-	-	7.14	-	0.5	-	0.56	-	-	6.37	-	6	9	13	-	-	0.79	1.17	-	-	-	3.39	-	3.60	-	1.78	-	7.20	-	0.84	2.95	-	3.16	-	-	-	6.9
SE	MP	MP	2019	2020.1	3.29	3.94	4	3.78	4.35	-	1.29	2	1.71	-	11110	0.86	-	-	-	3.88	1	3.76	2018	9.47	0.59	11.52	1.12	-	-	3.92	-	3.8	3.08	4.90	3.5	-	-	-	-	-	2.54	-	4.64	-	5.12	-	4.59	-	1	17	7	1.59	1.12	1.88	7.81	-	1.0	1.76	1.31	8	-	-	3.67	-	-	-	2	7.25	0.88	1.06	5.40	4.57	5.88	3	-	3.81	-	1.5	1.5	4.60	-	0.41	3.41	-	3.76	-	-	-	4.4
SE	Q10585380	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SE	Q3360009	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SE	Q50383811	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SE	Q61791721	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SE	S	SAP	1999	2020.1	3.44	4.11	-	-	-	-	-	-	-	-	11320	-	-	-	-	-	1	-	1998	-	-	26	-	-	-	6.17	-	-	-	4	6.39	-	6.78	6.43	4.11	2	4.57	-	-	-	5.33	-	5	-	1	9	5	5.5	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	37.5	-	-	-	-	-	-	-	-	36.4
