ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-LV_PT12-2017-07-28-434-U1	Latvijas parlamenta corpus ParlaMint-LV, 12. Saeima, 2017-07-28 [ParlaMint SAMPLE]	2017-07-28	2017-07-28	13	-	-	-	-	Reference	Chairperson	MP	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	-	Mūrniece, Ināra	F	-
ParlaMint-LV_PT12-2017-07-28-434-U2	Latvijas parlamenta corpus ParlaMint-LV, 12. Saeima, 2017-07-28 [ParlaMint SAMPLE]	2017-07-28	2017-07-28	13	-	-	-	-	Reference	Regular	MP	VIENOTĪBA	VIENOTĪBA	-	Upenieks, Jānis	M	-
ParlaMint-LV_PT12-2017-07-28-434-U863	Latvijas parlamenta corpus ParlaMint-LV, 12. Saeima, 2017-07-28 [ParlaMint SAMPLE]	2017-07-28	2017-07-28	13	-	-	-	-	Reference	Guest	notMP	-	-	-	Kūtris, Gunārs	M	-
ParlaMint-LV_PT12-2017-07-28-434-U864	Latvijas parlamenta corpus ParlaMint-LV, 12. Saeima, 2017-07-28 [ParlaMint SAMPLE]	2017-07-28	2017-07-28	13	-	-	-	-	Reference	Chairperson	MP	NA	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	-	Mūrniece, Ināra	F	-
