Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-EE_2018-10-11	ParlaMint-EE_2018-10-11_U1	XIII Riigikogu, VIII Istungjärk, täiskogu korraline istung Neljapäev, 11.10.2018, 10:00	2018-10-11	Ühekojaline parlament	XIII Riigikogu	VIII regular session	-	2018-10-11	-	Reference	eesti	Juhataja	MP	notMinister	RE	Reformierakond	-	Centre-right	k_laanet_19650925	Laanet, Kalle	M	1965
ParlaMint-EE_2018-10-11	ParlaMint-EE_2018-10-11_U2	XIII Riigikogu, VIII Istungjärk, täiskogu korraline istung Neljapäev, 11.10.2018, 10:00	2018-10-11	Ühekojaline parlament	XIII Riigikogu	VIII regular session	-	2018-10-11	-	Reference	eesti	Juhataja	MP	notMinister	RE	Reformierakond	-	Centre-right	k_laanet_19650925	Laanet, Kalle	M	1965
ParlaMint-EE_2018-10-11	ParlaMint-EE_2018-10-11_U6	XIII Riigikogu, VIII Istungjärk, täiskogu korraline istung Neljapäev, 11.10.2018, 10:00	2018-10-11	Ühekojaline parlament	XIII Riigikogu	VIII regular session	-	2018-10-11	-	Reference	eesti	Saadik	MP	notMinister	ISA	Isamaa	Coalition	Centre-right to right	m_aunaste_19531107	Aunaste, Maire	F	1953
ParlaMint-EE_2018-10-11	ParlaMint-EE_2018-10-11_U7	XIII Riigikogu, VIII Istungjärk, täiskogu korraline istung Neljapäev, 11.10.2018, 10:00	2018-10-11	Ühekojaline parlament	XIII Riigikogu	VIII regular session	-	2018-10-11	-	Reference	eesti	Juhataja	MP	notMinister	RE	Reformierakond	-	Centre-right	k_laanet_19650925	Laanet, Kalle	M	1965
