Country	orgType	orgID	Abb-xx	Abb-en	Full-xx	Full-en	From	To	Comment
ES	parliamentaryGroup	party.PSCPSCPSOE	PSC(PSC-PSOE)	-	Partido de los Socialistas de Cataluña	-	-	-	-
ES	parliamentaryGroup	party.PSOEdeAndalucía	PSOEdeAndalucía	-	Partido Socialista Obrero Español de Andalucía	-	-	-	-
ES	parliamentaryGroup	party.PPEU	PP-EU	-	Partido Popular	-	-	-	-
ES	parliamentaryGroup	party.EUiA	EUiA	-	Esquerra Unida i Alternativa	-	-	-	-
ES	parliamentaryGroup	party.CCNCPNC	CC-NC-PNC	-	Coalición Canaria-Nueva Canaria-Partido Nacionalista Canario	-	-	-	-
ES	parliamentaryGroup	party.COMPROMÍSQ	Compromís-Q	-	Comprommís-Q	-	-	-	-
ES	parliamentaryGroup	party.ERCRIcat	ERC-RI.cat	-	Esquerra Republicana de Catalunya - Reagrupament Independentista	-	-	-	-
ES	parliamentaryGroup	party.EUPV	EUPV	-	Esquerra Unida del País Valencià	-	-	-	-
ES	parliamentaryGroup	party.GB	GB	-	Geroa Bai	-	-	-	-
ES	parliamentaryGroup	party.ICV	ICV	-	Iniciativa per Catalunya Verds	-	-	-	-
ES	parliamentaryGroup	party.UPN	UPN	-	Unión del Pueblo Navarro	-	-	-	-
ES	parliamentaryGroup	party.AMAIUR	Amaiur	-	Amaiur	-	-	-	-
ES	parliamentaryGroup	party.CiU	CiU	-	Convergència i Unió	-	-	-	-
ES	parliamentaryGroup	party.IZQPLU	IZQ-PLU	-	Izquierda Plural	-	-	-	-
ES	parliamentaryGroup	party.DL	DL	-	Democràcia i Llibertat	-	-	-	-
ES	parliamentaryGroup	party.UPyD	UPyD	-	Unión Progreso y Democracia	-	-	-	-
ES	parliamentaryGroup	party.PSOENCa	PSOE-NCa	-	Partido Socialista Obrero Español - Nueva Canarias	-	-	-	-
ES	parliamentaryGroup	party.PSdGPSOE	PSdG-PSOE	-	Partido dos Socialistas de Galicia - Partido Socialista Obrero Español	-	-	-	-
ES	parliamentaryGroup	party.PPPAR	PP-PAR	-	Partido Popular - Partido Aragonés	-	-	-	-
ES	parliamentaryGroup	party.EMPAEU	EM-P-A-EU	-	En Marea - Podemos - Anova - Esquerda Unida	-	-	-	-
ES	parliamentaryGroup	party.CPEUPV	C-P-EUPV	-	Compromís - Podemos - Esquerra Unida del País Valencià	-	-	-	-
ES	parliamentaryGroup	party.CDC	CDC	-	Convergècia Democràtica de Catalunya	-	-	-	-
ES	parliamentaryGroup	party.UPNPP	UPN-PP	-	Unión Pueblo Navarro - Partido Popular	-	-	-	-
ES	parliamentaryGroup	party.ERCCATSÍ	ERC-CATSÍ	-	Esquerra Republicana de Catalunya - Catalunya Sí	-	-	-	-
ES	parliamentaryGroup	party.UPM	UPM	-	Unión por un Movimiento Popular	-	-	-	-
ES	parliamentaryGroup	party.CCaPNC	CCa-PNC	-	Coalición Canaria - Partido Nacionalista Canario	-	-	-	-
ES	parliamentaryGroup	party.ECP	ECP	-	En Comú Podem	-	-	-	-
ES	parliamentaryGroup	party.CCaPNCNC	CCa-PNC-NC	-	Coalición Canaria - Partido Nacionalista Canario - Nueva Canarias	-	-	-	-
ES	parliamentaryGroup	party.ECUP	EC-UP	-	En Comú Podem - Unidas Podemos	-	-	-	-
ES	parliamentaryGroup	party.CUPPR	CUP-PR	-	Candidatura d'Unitat Popular	-	-	-	-
ES	parliamentaryGroup	party.PSEEEPSOE	PSE-EE-PSOE	-	Partido Socialista de Euskadi - Euskadiko Ezkerra - Partido Socialista Obrero Español	-	-	-	-
ES	parliamentaryGroup	party.TeruelExiste	TE	-	¡Teruel Existe!	-	-	-	-
ES	parliamentaryGroup	party.BNG	BNG	-	Bloque Nacionalista Galego	-	-	-	-
ES	parliamentaryGroup	party.Cs	Cs	-	Ciudadanos	-	-	-	-
ES	parliamentaryGroup	party.EAJPNV	EAJ-PNV	-	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	-	-	-	-
ES	parliamentaryGroup	party.ECPGUAYEMELCANVI	ECP-GeC	-	En Comú Podem - Guayem el Canvi	-	-	-	-
ES	parliamentaryGroup	party.EHBildu	EH Bildu	-	Euskal Herria Bildu	-	-	-	-
ES	parliamentaryGroup	party.ERCS	ERC-S	-	Esquerra Republicana de Catalunya - Sobiranistes	-	-	-	-
ES	parliamentaryGroup	party.JxCatJUNTS	JxCat-Junts	-	Junts per Catalunya	-	-	-	-
ES	parliamentaryGroup	party.MÁSPAÍSEQUO	Más País-Equo	-	Más País - Equo	-	-	-	-
