Country	orgType	orgID	Abb-xx	Abb-en	Full-xx	Full-en	From	To	Comment
LV	parliamentaryGroup	group.AP	AP	-	Attīstībai/Par!	-	-	-	-
LV	parliamentaryGroup	group.NA	NA	-	Nacionālā apvienība "Visu Latvijai!"–"Tēvzemei un Brīvībai/LNNK"	-	-	-	-
LV	parliamentaryGroup	group.JV	JV	-	JAUNĀ VIENOTĪBA	-	-	-	-
LV	parliamentaryGroup	group.JK	JK	-	Jaunā konservatīvā	-	-	-	-
LV	parliamentaryGroup	group.SASKAŅA	SASKAŅA	-	SASKAŅA	-	-	-	-
LV	parliamentaryGroup	group.KPV-LV	KPV-LV	-	Kam pieder valsts?	-	-	-	-
LV	parliamentaryGroup	group.ZZS	ZZS	-	Zaļo un Zemnieku savienība	-	-	-	-
LV	parliamentaryGroup	group.SAKAŅA	SAKAŅA	-	SAKAŅA	-	-	-	-
LV	parliamentaryGroup	group.VIENOTĪBA	VIENOTĪBA	-	VIENOTĪBA	-	-	-	-
LV	parliamentaryGroup	group.LRA	LRA	-	Latvijas Reģionu apvienība	-	-	-	-
LV	parliamentaryGroup	group.NSL	NSL	-	No sirds Latvijai	-	-	-	-
