ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_MP	Speaker_Minister	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FR_2018-01-16-O1111.u1	Proceedings of the debates in plenary sitting of the Assemblée Nationale, sitting: 111, 16/01/2018	2018-01-16	National parliamentLower houseLegislative sessionSitting	1515	O1		111		Reference	Chairperson	MP	-	LAREM	La République en Marche	Coalition	de Rugy, François	M	1973
ParlaMint-FR_2018-01-16-O1111.u2	Proceedings of the debates in plenary sitting of the Assemblée Nationale, sitting: 111, 16/01/2018	2018-01-16	National parliamentLower houseLegislative sessionSitting	1515	O1		111		Reference	Regular	MP	-	LAREM	La République en Marche	Coalition	de Rugy, François	M	1973
ParlaMint-FR_2018-01-16-O1111.u398	Proceedings of the debates in plenary sitting of the Assemblée Nationale, sitting: 111, 16/01/2018	2018-01-16	National parliamentLower houseLegislative sessionSitting	1515	O1		111		Reference	Regular	MP	-	MODEM	Mouvement Démocrate et apparentés	Coalition	Waserman, Sylvain	M	1967
ParlaMint-FR_2018-01-16-O1111.u399	Proceedings of the debates in plenary sitting of the Assemblée Nationale, sitting: 111, 16/01/2018	2018-01-16	National parliamentLower houseLegislative sessionSitting	1515	O1		111		Reference	Chairperson	MP	-	MODEM	Mouvement Démocrate et apparentés	Coalition	Waserman, Sylvain	M	1967
