ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2013-10-16-LEG17-Sed-126.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 126, Day (2013-10-16)	2013-10-16	2013-10-16	17-upper	-	-	126-upper	-	Reference	Chairperson	MP	SCpI	Scelta Civica per l'Italia	Lanzillotta, Linda	F	1948
ParlaMint-IT_2013-10-16-LEG17-Sed-126.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 126, Day (2013-10-16)	2013-10-16	2013-10-16	17-upper	-	-	126-upper	-	Reference	Chairperson	MP	SCpI	Scelta Civica per l'Italia	Lanzillotta, Linda	F	1948
ParlaMint-IT_2013-10-16-LEG17-Sed-126.u102	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 126, Day (2013-10-16)	2013-10-16	2013-10-16	17-upper	-	-	126-upper	-	Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Calderoli, Roberto	M	1956
ParlaMint-IT_2013-10-16-LEG17-Sed-126.u103	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 126, Day (2013-10-16)	2013-10-16	2013-10-16	17-upper	-	-	126-upper	-	Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Calderoli, Roberto	M	1956
