ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2015-08-03-LEG17-Sed-496.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 496, Day (2015-08-03)	2015-08-03	2015-08-03	17-upper	-	-	496-upper	-	Reference	Chairperson	MP	PD	Partito Democratico	Grasso, Pietro	M	1945
ParlaMint-IT_2015-08-03-LEG17-Sed-496.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 496, Day (2015-08-03)	2015-08-03	2015-08-03	17-upper	-	-	496-upper	-	Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Santangelo, Vincenzo	M	1972
ParlaMint-IT_2015-08-03-LEG17-Sed-496.u131	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 496, Day (2015-08-03)	2015-08-03	2015-08-03	17-upper	-	-	496-upper	-	Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Calderoli, Roberto	M	1956
ParlaMint-IT_2015-08-03-LEG17-Sed-496.u132	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 496, Day (2015-08-03)	2015-08-03	2015-08-03	17-upper	-	-	496-upper	-	Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Calderoli, Roberto	M	1956
