ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2016-11-16-LEG17-Sed-724.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 724, Day (2016-11-16)	2016-11-16	2016-11-16	17-upper	-	-	724-upper	-	Reference	Chairperson	MP	PD	Partito Democratico	Grasso, Pietro	M	1945
ParlaMint-IT_2016-11-16-LEG17-Sed-724.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 724, Day (2016-11-16)	2016-11-16	2016-11-16	17-upper	-	-	724-upper	-	Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Santangelo, Vincenzo	M	1972
ParlaMint-IT_2016-11-16-LEG17-Sed-724.u68	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 724, Day (2016-11-16)	2016-11-16	2016-11-16	17-upper	-	-	724-upper	-	Reference	Regular	MP	Misto	Misto	Romani, Maurizio	M	1954
ParlaMint-IT_2016-11-16-LEG17-Sed-724.u69	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 724, Day (2016-11-16)	2016-11-16	2016-11-16	17-upper	-	-	724-upper	-	Reference	Chairperson	MP	FI-PdL XVII	Forza Italia-Il Popolo della Libertà XVII Legislatura	Gasparri, Maurizio	M	1956
