ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2017-04-04-LEG17-Sed-800.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 800, Day (2017-04-04)	2017-04-04	2017-04-04	17-upper	-	-	800-upper	-	Reference	Chairperson	MP	PD	Partito Democratico	coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2017-04-04-LEG17-Sed-800.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 800, Day (2017-04-04)	2017-04-04	2017-04-04	17-upper	-	-	800-upper	-	Reference	Chairperson	MP	PD	Partito Democratico	coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2017-04-04-LEG17-Sed-800.u81	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 800, Day (2017-04-04)	2017-04-04	2017-04-04	17-upper	-	-	800-upper	-	Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2017-04-04-LEG17-Sed-800.u82	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 800, Day (2017-04-04)	2017-04-04	2017-04-04	17-upper	-	-	800-upper	-	Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	opposition	Calderoli, Roberto	M	1956
