ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2013-03-16-LEG17-Sed-2.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 2, Day (2013-03-16)	2013-03-16	2013-03-16	17-upper	-	-	2-upper	-	Reference	Chairperson	MP	-	-	Colombo, Emilio	M	1920
ParlaMint-IT_2013-03-16-LEG17-Sed-2.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 2, Day (2013-03-16)	2013-03-16	2013-03-16	17-upper	-	-	2-upper	-	Reference	Chairperson	MP	-	-	Colombo, Emilio	M	1920
ParlaMint-IT_2013-03-16-LEG17-Sed-2.u21	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 2, Day (2013-03-16)	2013-03-16	2013-03-16	17-upper	-	-	2-upper	-	Reference	Chairperson	MP	-	-	Grasso, Pietro	M	1945
ParlaMint-IT_2013-03-16-LEG17-Sed-2.u22	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 2, Day (2013-03-16)	2013-03-16	2013-03-16	17-upper	-	-	2-upper	-	Reference	Chairperson	MP	-	-	Grasso, Pietro	M	1945
