ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-LT_2018-05-17-seimas-390-1.u1	Transcripts of the Meetings of the Seimas of the Republic of Lithuania, Term 8, Regular Session 4 (2018-05-17)	2018-05-17	2018-05-17		8	4	173			Reference	Chairperson	MP				Degutienė, Irena	F	1949
ParlaMint-LT_2018-05-17-seimas-390-1.u2	Transcripts of the Meetings of the Seimas of the Republic of Lithuania, Term 8, Regular Session 4 (2018-05-17)	2018-05-17	2018-05-17		8	4	173			Reference	Chairperson	MP				Degutienė, Irena	F	1949
ParlaMint-LT_2018-05-17-seimas-390-1.u241	Transcripts of the Meetings of the Seimas of the Republic of Lithuania, Term 8, Regular Session 4 (2018-05-17)	2018-05-17	2018-05-17		8	4	173			Reference	Regular	MP	TS-LKDF	Tėvynės sąjungos-Lietuvos krikščionių demokratų frakcija	Opposition	Šimonytė, Ingrida	F	1974
ParlaMint-LT_2018-05-17-seimas-390-1.u242	Transcripts of the Meetings of the Seimas of the Republic of Lithuania, Term 8, Regular Session 4 (2018-05-17)	2018-05-17	2018-05-17		8	4	173			Reference	Chairperson	MP				Degutienė, Irena	F	1949
