ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_MP	Speaker_Minister	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-PT_2019-05-03.u1	Minutes of the Assembly of the Portuguese Republic, Session 4, Number 82	2019-05-03	Unicameralism	I/XIII	4	82	2019-05-03		Reference	Chairperson	MP	-	GP-PS	Grupo Parlamentar do Partido Socialista	Coalition	Luís Barreto Ferro Rodrigues, Eduardo	M	1949
ParlaMint-PT_2019-05-03.u2	Minutes of the Assembly of the Portuguese Republic, Session 4, Number 82	2019-05-03	Unicameralism	I/XIII	4	82	2019-05-03		Reference	Regular	MP	-	GP-PSD	Grupo Parlamentar do Partido Social Democrata	Opposition	Fátima Moreira Santos, Emília	F	1972
ParlaMint-PT_2019-05-03.u302	Minutes of the Assembly of the Portuguese Republic, Session 4, Number 82	2019-05-03	Unicameralism	I/XIII	4	82	2019-05-03		Reference	Regular	MP	-	GP-PSD	Grupo Parlamentar do Partido Social Democrata	Opposition	Maria Pinheiro Branquinho Guerra, Ângela	F	1973
ParlaMint-PT_2019-05-03.u303	Minutes of the Assembly of the Portuguese Republic, Session 4, Number 82	2019-05-03	Unicameralism	I/XIII	4	82	2019-05-03		Reference	Chairperson	MP	-	GP-PS	Grupo Parlamentar do Partido Socialista	Coalition	Luís Barreto Ferro Rodrigues, Eduardo	M	1949
