country	pm_id	lr	url	comment
HR	BM365	CL	https://en.wikipedia.org/wiki/Bandi%C4%87_Milan_365_%E2%80%93_Labour_and_Solidarity_Party	-
HR	BUZ	C	https://hr.wikipedia.org/wiki/Blok_umirovljenici_zajedno	-
HR	BDSH	L	https://en.wikipedia.org/wiki/Bosniak_Democratic_Party_of_Croatia	-
HR	DC	CR	https://en.wikipedia.org/wiki/Democratic_Centre_(Croatia)	-
HR	DP	RRF	https://en.wikipedia.org/wiki/Homeland_Movement_(Croatia)	-
HR	Fokus	CCR	https://en.wikipedia.org/wiki/Focus_(Croatian_political_party)	-
HR	GLAS	CL	https://en.wikipedia.org/wiki/Civic_Liberal_Alliance	-
HR	HDZ	CR	https://en.wikipedia.org/wiki/Croatian_Democratic_Union	-
HR	HDS	CRR	https://en.wikipedia.org/wiki/Croatian_Demochristian_Party	-
HR	HGS	R	https://en.wikipedia.org/wiki/Croatian_Civic_Party	-
HR	HRID	-	-	-
HR	HKS	R	https://en.wikipedia.org/wiki/Croatian_Conservative_Party	-
HR	HNS	CCL	https://en.wikipedia.org/wiki/Croatian_People%27s_Party_%E2%80%93_Liberal_Democrats	-
HR	HSS	CCR	https://en.wikipedia.org/wiki/Croatian_Peasant_Party	-
HR	HSLS	CCR	https://en.wikipedia.org/wiki/Croatian_Social_Liberal_Party	-
HR	HSP	FR	https://en.wikipedia.org/wiki/Croatian_Party_of_Rights	-
HR	HSP AS	FR	https://en.wikipedia.org/wiki/Croatian_Party_of_Rights_Dr._Ante_Star%C4%8Devi%C4%87	-
HR	HSU	CL	https://en.wikipedia.org/wiki/Croatian_Party_of_Pensioners	-
HR	HS	R	https://en.wikipedia.org/wiki/Croatian_Sovereignists	-
HR	HDSSB	CR	https://en.wikipedia.org/wiki/Croatian_Democratic_Alliance_of_Slavonia_and_Baranja	-
HR	Hrvatski laburisti	CLL	https://en.wikipedia.org/wiki/Croatian_Labourists_–_Labour_Party	-
HR	HRAST	R	https://en.wikipedia.org/wiki/Croatian_Growth	-
HR	HSD	CL	https://sh.wikipedia.org/wiki/Socijaldemokrati_(Hrvatska)	-
HR	ID	CCL	https://en.wikipedia.org/wiki/Istrian_Democratic_Assembly	-
HR	IDS	CCL	https://en.wikipedia.org/wiki/Istrian_Democratic_Assembly	-
HR	MDS	-	-	-
HR	MOST	CRR	https://en.wikipedia.org/wiki/The_Bridge_(Croatia)	-
HR	Naprijed Hrvatska!	CL	https://en.wikipedia.org/wiki/Forward_Croatia-Progressive_Alliance	-
HR	Reformisti	C	https://en.wikipedia.org/wiki/People's_Party_–_Reformists	-
HR	NLSP	-	-	-
HR	Novi val	-	-	-
HR	ORaH	CLL	https://en.wikipedia.org/wiki/Sustainable_Development_of_Croatia	-
HR	Pametno	C	https://en.wikipedia.org/wiki/Centre_(Croatian_political_party)	This party was established under the name PAMETNO but was then renamed to CENTAR.
HR	PGS	C	https://en.wikipedia.org/wiki/Alliance_of_Primorje-Gorski_Kotar	-
HR	PH	-	-	-
HR	SNAGA	-	-	-
HR	SDSS	CL	https://en.wikipedia.org/wiki/Independent_Democratic_Serb_Party	-
HR	SBHS	CR	https://en.wikipedia.org/wiki/Croatian_Democratic_Alliance_of_Slavonia_and_Baranja	This party ceased to exist in 2008 and is now HDSSB.
HR	SDP	CL	https://en.wikipedia.org/wiki/Social_Democratic_Party_of_Croatia	-
HR	SDAH	CR	https://en.wikipedia.org/wiki/Party_of_Democratic_Action_of_Croatia	-
HR	SMSH	-	-	-
HR	SIP	C	https://en.wikipedia.org/wiki/Party_with_a_First_and_Last_Name	-
HR	ZK	L	https://en.wikipedia.org/wiki/Green–Left_Coalition	-
HR	nezavisni	-	-	-
HR	Živi zid	-	-	-
