ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-AT_2010-03-24-024-XXIV-NRSITZ-00057_d7e8290	Sitting Number 57, Legislative period XXIV, Wednesday, 24. March 2010	2010-03-24	2010-03-24	Lower house	2424			5757		Reference	Chairperson	MP	SPÖ	Die Sozialdemokratische Parlamentsfraktion - Klub der sozialdemokratischen Abgeordneten zum Nationalrat, Bundesrat und Europäischen Parlament	Coalition	Prammer, Barbara	F	1954
ParlaMint-AT_2010-03-24-024-XXIV-NRSITZ-00057_d7e8324	Sitting Number 57, Legislative period XXIV, Wednesday, 24. March 2010	2010-03-24	2010-03-24	Lower house	2424			5757		Reference	Chairperson	MP	SPÖ	Die Sozialdemokratische Parlamentsfraktion - Klub der sozialdemokratischen Abgeordneten zum Nationalrat, Bundesrat und Europäischen Parlament	Coalition	Prammer, Barbara	F	1954
ParlaMint-AT_2010-03-24-024-XXIV-NRSITZ-00057_d7e31403	Sitting Number 57, Legislative period XXIV, Wednesday, 24. March 2010	2010-03-24	2010-03-24	Lower house	2424			5757		Reference	Chairperson	MP	ÖVP	Parlamentsklub der Österreichischen Volkspartei		Neugebauer, Fritz	M	1944
ParlaMint-AT_2010-03-24-024-XXIV-NRSITZ-00057_d7e31443	Sitting Number 57, Legislative period XXIV, Wednesday, 24. March 2010	2010-03-24	2010-03-24	Lower house	2424			5757		Reference	Chairperson	MP	ÖVP	Parlamentsklub der Österreichischen Volkspartei		Neugebauer, Fritz	M	1944
