ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-AT_1996-01-15-020-XX-NRSITZ-00001_d7e826	Sitting Number 1, Legislative period XX, Monday, 15. January 1996	1996-01-15	1996-01-15	Lower house	2020			11		Reference	Chairperson	MP	SPÖ	Die Sozialdemokratische Parlamentsfraktion - Klub der sozialdemokratischen Abgeordneten zum Nationalrat, Bundesrat und Europäischen Parlament	Coalition	Fischer, Heinz	M	1938
ParlaMint-AT_1996-01-15-020-XX-NRSITZ-00001_d7e873	Sitting Number 1, Legislative period XX, Monday, 15. January 1996	1996-01-15	1996-01-15	Lower house	2020			11		Reference	Chairperson	MP	SPÖ	Die Sozialdemokratische Parlamentsfraktion - Klub der sozialdemokratischen Abgeordneten zum Nationalrat, Bundesrat und Europäischen Parlament	Coalition	Fischer, Heinz	M	1938
ParlaMint-AT_1996-01-15-020-XX-NRSITZ-00001_d7e3302	Sitting Number 1, Legislative period XX, Monday, 15. January 1996	1996-01-15	1996-01-15	Lower house	2020			11		Reference	Chairperson	MP	SPÖ	Die Sozialdemokratische Parlamentsfraktion - Klub der sozialdemokratischen Abgeordneten zum Nationalrat, Bundesrat und Europäischen Parlament	Coalition	Fischer, Heinz	M	1938
ParlaMint-AT_1996-01-15-020-XX-NRSITZ-00001_d7e3430	Sitting Number 1, Legislative period XX, Monday, 15. January 1996	1996-01-15	1996-01-15	Lower house	2020			11		Reference	Chairperson	MP	SPÖ	Die Sozialdemokratische Parlamentsfraktion - Klub der sozialdemokratischen Abgeordneten zum Nationalrat, Bundesrat und Europäischen Parlament	Coalition	Fischer, Heinz	M	1938
