ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-AT_2022-04-27-027_XXVII_NRSITZ_00153_d7e8170	Sitting Number 153, Legislative period XXVII, Wednesday, 27. April 2022	2022-04-27	2022-04-27	Lower house	2727	153153				Reference	Chairperson	MP	ÖVP	Parlamentsklub der Österreichischen Volkspartei	Coalition	Sobotka, Wolfgang	M	1956
ParlaMint-AT_2022-04-27-027_XXVII_NRSITZ_00153_d7e8225	Sitting Number 153, Legislative period XXVII, Wednesday, 27. April 2022	2022-04-27	2022-04-27	Lower house	2727	153153				Reference	Chairperson	MP	ÖVP	Parlamentsklub der Österreichischen Volkspartei	Coalition	Sobotka, Wolfgang	M	1956
ParlaMint-AT_2022-04-27-027_XXVII_NRSITZ_00153_d7e26958	Sitting Number 153, Legislative period XXVII, Wednesday, 27. April 2022	2022-04-27	2022-04-27	Lower house	2727	153153				Reference	Chairperson	MP	SPÖ	Die Sozialdemokratische Parlamentsfraktion - Klub der sozialdemokratischen Abgeordneten zum Nationalrat, Bundesrat und Europäischen Parlament	Opposition	Bures, Doris	F	1962
ParlaMint-AT_2022-04-27-027_XXVII_NRSITZ_00153_d7e27001	Sitting Number 153, Legislative period XXVII, Wednesday, 27. April 2022	2022-04-27	2022-04-27	Lower house	2727	153153				Reference	Chairperson	MP	SPÖ	Die Sozialdemokratische Parlamentsfraktion - Klub der sozialdemokratischen Abgeordneten zum Nationalrat, Bundesrat und Europäischen Parlament	Opposition	Bures, Doris	F	1962
