ches_survey	country	parlamint	party_id	party	year	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_two	mip_three	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote	chesversion
1999-2019	GB	CON	1101	CONS	2014	7.0	7.9	-	-	9	-	-	2.2	7.4	-	51620	3.2	-	-	-	7.9	1	7.4	2010	-	7.6	23.9	5.1	-	-	-	2	-	2	3.2	7.3	-	-	-	2.8	-	3.5	-	5.9	-	3.1	-	7.4	3.6	1	7	2	6.1	-	-	4.9	-	1.0	-	8	-	-	3.7	-	13	9	5	-	-	7.2	7.3	-	-	-	6.8	-	5.3	-	6.5	-	47.2	-	4.9	8.1	-	5.8	-	-	-	36.1	2020.1
1999-2019	GB	CON	1101	CONS	2019	7.1	7.1	4	3.5	6.2	-	4.9	7	7.4	-	51620	0.9	-	-	-	7.8	1	6.2	2019	3.6	6.2	9.1	6.2	-	-	1.1	-	1.6	1.2	2.2	4.6	-	-	-	-	-	1.2	-	2.7	-	1.5	-	9.6	-	1	17	2	6.2	4	4.8	5.1	-	1.0	2.8	7.6	8.3	-	-	8	-	-	-	2.8	6.7	6.5	7.8	4.6	4.5	5.1	6.6	-	6.4	-	5.9	2	57.8	-	3.9	6.2	-	6.6	-	-	-	43.6	2020.1
-	GB	DUP	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	GB	FZPG	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	GB	GP	1107	GREEN	1999	2.2	1.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1997	-	-	6.2	-	-	-	5.8	-	-	-	6	2.5	-	6.2	7	5.3	4.8	4.8	-	-	-	4.4	-	4.4	-	1	13	7	1.8	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	0.2	2020.1
1999-2019	GB	GP	1107	GREEN	2006	2.9	2.9	-	-	-	-	-	-	2.3	5.1	-	-	1.7	4.5	4.5	2.9	1	-	2005	-	-	6.3	2.8	3.3	-	-	-	-	-	5.7	4	-	-	-	5.5	-	4.2	-	3.6	-	3.8	-	4.4	4.5	1	9	7	2.2	-	-	-	-	0.0	-	3.6	3.3	-	-	-	-	-	-	-	-	3.4	-	-	-	6	2.8	8.1	1.1	2.5	2.3	-	0	5.8	1.5	2.8	5.3	5.7	4.5	1	6.1	1	2020.1
1999-2019	GB	GP	1107	GREEN	2010	2.5	1.9	-	-	-	-	-	-	2	5.3	-	-	-	-	4.5	2.3	1	-	2010	9	0.6	8.1	2.2	5.6	-	-	1.9	-	-	5	2.5	-	-	-	4.8	-	4.1	-	3.7	-	4.7	-	4.8	4.9	1	16	7	1.4	-	-	-	-	0.0	-	2.5	4.3	4.9	7.9	-	-	-	-	-	4	2.7	-	-	-	5.6	2.1	6.2	1.8	2	1.9	-	0.2	6.5	0.8	2	6.5	4.9	2.8	-	-	1	2020.1
1999-2019	GB	GP	1107	GREEN	2014	1.9	2.0	-	-	5.3	-	-	7.7	1.2	-	-	5.1	-	-	-	1.7	1	2.1	2010	-	0.4	7.9	1.2	-	-	-	1.4	-	3	6.5	4	-	-	-	6	-	4.2	-	3.8	-	5.2	-	4.6	4	1	7	7	1	-	-	6.9	-	0.0	-	2.1	-	-	6.8	-	6	14	2	-	-	2	1.2	-	-	-	1.8	-	2	-	2	-	0.2	-	0.8	1.5	-	5	-	-	-	1	2020.1
1999-2019	GB	GP	1107	GREEN	2019	2.0	2.1	1.4	1.6	5.4	-	2.2	5.1	1.8	-	-	2.2	-	-	-	1.7	1	1.9	2019	9.1	1	12.1	1.9	-	-	5.9	-	1.3	5	5.8	0.9	-	-	-	-	-	5.2	-	5.5	-	6.7	-	7.8	-	1	17	7	0.8	1	2	6.8	-	0.0	1.4	1.7	4.3	-	-	2.6	-	-	-	1.2	5.1	2.5	1.3	5.9	5.9	6.4	1.9	-	2.6	-	2.4	3.2	0.2	-	0.7	2	-	3.4	-	-	-	2.7	2020.1
-	GB	I	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	GB	IGC	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	GB	IL	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	GB	L1QU	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	GB	L8TA	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	GB	LAB	1102	LAB	1999	4.7	4.8	-	-	-	-	-	-	-	-	51320	-	-	-	-	-	1	-	1997	-	-	28.0	-	-	-	4.4	-	-	-	5.1	3.5	-	4.2	5.8	4.7	2.8	5.5	-	-	-	5.4	-	5.2	-	1	13	5	4.5	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	63.6	-	-	-	-	-	-	-	-	43.2	2020.1
1999-2019	GB	LAB	1102	LAB	2002	5.2	5.3	-	-	-	-	-	-	-	-	51320	-	-	-	-	-	1	-	2001	-	-	28.0	-	-	2.1	5.1	-	-	-	4.9	3.8	-	4.6	4.9	3.8	-	5.2	-	5.4	-	5.2	-	6.9	-	1	18	5	4.8	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	62.5	-	-	-	-	-	-	-	-	40.7	2020.1
1999-2019	GB	LAB	1102	LAB	2006	4.9	4.4	-	-	-	-	-	-	7.1	6.8	51320	-	5.3	5.3	5.4	6	1	-	2005	-	-	22.6	4.1	5.8	-	-	-	-	-	5.6	4	-	-	-	4.6	-	5.2	-	6.1	-	5.2	-	4.4	5.8	1	9	5	4.7	-	-	-	-	1.0	-	6.5	6	-	-	-	-	-	-	-	-	6.4	-	-	-	6.6	4.4	4.7	4.6	3.3	5	-	55	6.1	3.1	3.7	7	3.1	4	7.1	5.9	35.2	2020.1
1999-2019	GB	LAB	1102	LAB	2010	4.0	4.0	-	-	-	-	-	-	6.1	5.5	51320	-	-	-	5	4.4	1	-	2010	3.9	5.2	15.7	3.3	4.5	-	-	1.1	-	-	5.4	3.6	-	-	-	4.6	-	5.1	-	5.8	-	4.8	-	3.8	5.6	1	16	5	4.1	-	-	-	-	0.0	-	5.6	5.8	5.2	2.9	-	-	-	-	-	5	3.8	-	-	-	5.5	3.4	4.9	3.8	2.2	4.2	-	39.7	4.4	2.4	2.9	7.3	2.7	2.8	-	-	29	2020.1
1999-2019	GB	LAB	1102	LAB	2014	3.6	3.9	-	-	7.9	-	-	4	5	-	51320	3.7	-	-	-	4.5	1	3.6	2010	-	5	25.4	2.7	-	-	-	1	-	3.4	5.8	3.6	-	-	-	4.5	-	5.2	-	5.9	-	5.6	-	3.6	4	1	7	5	3.4	-	-	4.1	-	0.0	-	5.4	-	-	4.3	-	13	14	9	-	-	3.8	4.2	-	-	-	3.3	-	4.3	-	4.8	-	39.7	-	2	4.1	-	3.3	-	-	-	29	2020.1
1999-2019	GB	LAB	1102	LAB	2019	1.9	1.9	1.2	6	8.2	-	2.4	4.9	3.3	-	51320	1.5	-	-	-	1.2	1	1.3	2019	5.7	3.2	14.1	2.1	-	-	4.2	-	7.2	3.3	4.8	8	-	-	-	-	-	3.3	-	4.9	-	4.0	-	6.4	-	1	17	5	2.3	2.2	3	4.8	-	0.0	4.7	3.5	4.8	-	-	4.4	-	-	-	4.1	4.3	3.1	3	4.3	6.2	8.7	1.6	-	4	-	3.2	2.6	32.1	-	1.2	1.8	-	2.6	-	-	-	32.2	2020.1
-	GB	LB	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	GB	LD	1104	LibDem	1999	4.0	3.8	-	-	-	-	-	-	-	-	51421	-	-	-	-	-	1	-	1997	-	-	12.7	-	-	-	6.1	-	-	-	6.2	1.9	-	5.6	6.6	6.5	5.3	6.6	-	-	-	6.6	-	6.6	-	1	13	3	2.8	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	-	-	-	-	-	-	-	-	16.8	2020.1
1999-2019	GB	LD	1104	LibDem	2002	3.8	4.2	-	-	-	-	-	-	-	-	51421	-	-	-	-	-	1	-	2001	-	-	12.7	-	-	2.8	6.2	-	-	-	5.9	1.4	-	5.9	6.4	6.1	-	6.4	-	6.1	-	6.7	-	7.6	-	1	18	3	2.5	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7.9	-	-	-	-	-	-	-	-	18.3	2020.1
1999-2019	GB	LD	1104	LibDem	2006	4.3	4.3	-	-	-	-	-	-	2.7	7.1	51421	-	3.4	6.4	6	6.4	1	-	2005	-	-	14.9	3	6.1	-	-	-	-	-	6.4	1.9	-	-	-	6.2	-	6.2	-	6.4	-	6.2	-	6.7	5.8	1	9	3	2.6	-	-	-	-	0.0	-	3.8	5.1	-	-	-	-	-	-	-	-	4.9	-	-	-	6.9	3.6	7.1	2	3.9	3	-	9.6	7.6	1.7	3.6	6.7	5.7	5.6	4.6	6.4	22	2020.1
1999-2019	GB	LD	1104	LibDem	2010	5.0	5.6	-	-	-	-	-	-	3.3	6.4	51421	-	-	-	5.1	5.8	1	-	2010	5.3	4.2	13.7	2.6	4.2	-	-	1	-	-	5.5	1.9	-	-	-	5.8	-	6	-	6.1	-	6.0	-	5.8	5.8	1	16	3	2.7	-	-	-	-	1.0	-	3.7	5.7	5.5	4.5	-	-	-	-	-	4.9	3.4	-	-	-	5.8	4.3	5.8	2.1	2.1	3	-	8.8	6.4	1.1	4.5	7	5.7	3.5	-	-	23	2020.1
1999-2019	GB	LD	1104	LibDem	2014	4.9	5.1	-	-	7.7	-	-	3.2	3.3	-	51421	3.5	-	-	-	6	1	4.9	2010	-	3.7	6.9	2.1	-	-	-	1	-	4.8	6.6	2	-	-	-	6	-	6	-	6.4	-	6.7	-	6.7	4.8	1	7	3	2.4	-	-	4.9	-	1.0	-	4.3	-	-	4.6	-	13	14	27	-	-	3.3	3.2	-	-	-	4.3	-	3.2	-	3.6	-	8.8	-	1.1	4.5	-	3.7	-	-	-	23	2020.1
1999-2019	GB	LD	1104	LIBDEM	2019	4.2	4.5	2.8	2.5	5.2	-	2.3	3.6	2.5	-	51421	2.1	-	-	-	3.8	1	4.3	2019	5.5	3.2	20.3	2.7	-	-	5.5	-	0.4	5	5.6	1.2	-	-	-	-	-	5	-	6.6	-	6.8	-	9.6	-	1	17	3	1.5	1.3	2.3	5.5	-	0.0	1.7	2.6	4.8	-	-	4.1	-	-	-	1.7	4.8	3	1.8	4.5	3.6	5.6	3.5	-	3.5	-	2.8	2.9	1.7	-	0.9	3.5	-	3.2	-	-	-	11.6	2020.1
-	GB	LI	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	GB	LJ95	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	GB	LS	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	GB	NA	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	GB	NPBE	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	GB	PAUB	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	GB	PC	1106	PLAID	1999	3.2	2.5	-	-	-	-	-	-	-	-	51901	-	-	-	-	-	1	-	1997	-	-	1.9	-	-	-	5	-	-	-	6.4	1.9	-	5.8	6.1	5.5	5.2	6.2	-	-	-	6.0	-	4.4	-	1	13	8	3.6	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.6	-	-	-	-	-	-	-	-	0.5	2020.1
1999-2019	GB	PC	1106	PLAID	2002	3.2	3.1	-	-	-	-	-	-	-	-	51901	-	-	-	-	-	1	-	2001	-	-	1.9	-	-	3.6	5.2	-	-	-	6.4	2.2	-	5.2	5.4	5.3	-	5.3	-	4.8	-	5.8	-	6.4	-	1	18	8	4.2	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.6	-	-	-	-	-	-	-	-	0.7	2020.1
1999-2019	GB	PC	1106	PLAID	2006	3.1	2.8	-	-	-	-	-	-	4	5.4	51901	-	8.3	7.9	4	4.1	1	-	2005	-	-	1	3.8	4	-	-	-	-	-	6.7	3.5	-	-	-	5.1	-	4.6	-	5.2	-	5.4	-	4.7	4.7	1	10	8	3.5	-	-	-	-	0.0	-	4.3	3.9	-	-	-	-	-	-	-	-	4	-	-	-	4.5	3	9.6	0.4	2.3	3	-	0.5	4	3.2	2.9	5.4	6.3	5.8	2.4	4.9	0.6	2020.1
1999-2019	GB	PC	1106	PLAID	2010	3.0	2.6	-	-	-	-	-	-	4.5	5	51901	-	-	-	3.7	3.5	1	-	2010	5.2	3.4	0.8	3.8	4.4	-	-	1.6	-	-	5.8	2.6	-	-	-	4.5	-	4.6	-	4.5	-	5.0	-	4.5	4.4	1	16	8	3.2	-	-	-	-	0.0	-	3.9	5.1	3.1	6.2	-	-	-	-	-	4.7	4.4	-	-	-	6	2.4	8.3	1.2	2.7	3.4	-	0.5	5.3	3.3	2.5	7	6.7	4	-	-	0.6	2020.1
1999-2019	GB	PC	1106	PLAID	2014	3.2	3.2	-	-	7	-	-	6.5	2	-	51901	3.2	-	-	-	4	1	3	2010	-	3	0.7	1	-	-	-	1	-	4	7	3	-	-	-	6	-	5.7	-	6.3	-	6.0	-	5	5	1	7	8	4.3	-	-	7.2	-	0.0	-	3	-	-	6	-	12	4	17	-	-	5	5.8	-	-	-	3.7	-	1.6	-	3.5	-	0.5	-	0	3	-	4.7	-	-	-	0.6	2020.1
1999-2019	GB	PC	1106	PLAID	2019	3.1	3.4	3	1.7	5.1	-	1.2	4.2	3.9	-	51901	1.1	-	-	-	2.9	1	3.3	2019	6.1	3.4	1	2.9	-	-	5.5	-	1.6	4.7	6.5	1.2	-	-	-	-	-	5.5	-	6.6	-	6.2	-	7.4	-	1	17	8	3	1.5	3.7	4.6	-	0.0	2.1	2.4	4	-	-	5.5	-	-	-	1.9	3.7	3.1	4.7	5.3	5.8	5.8	3.1	-	1.4	-	3	2.2	0.6	-	1.9	2.8	-	3.8	-	-	-	0.5	2020.1
-	GB	QHMP	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	GB	QMZZ	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	GB	S	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	GB	SDLP	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	GB	SNP	1105	SNP	1999	3.4	2.9	-	-	-	-	-	-	-	-	51902	-	-	-	-	-	1	-	1997	-	-	2.7	-	-	-	5.3	-	-	-	6.6	1.5	-	6	6.1	5.7	5.5	6.2	-	-	-	6.5	-	5.8	-	1	13	8	3.6	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.9	-	-	-	-	-	-	-	-	2	2020.1
1999-2019	GB	SNP	1105	SNP	2002	3.0	2.8	-	-	-	-	-	-	-	-	51902	-	-	-	-	-	1	-	2001	-	-	2.7	-	-	3.4	6	-	-	-	6.3	2.2	-	6.1	5.8	5	-	5.4	-	4.6	-	5.5	-	5.8	-	1	18	8	4.5	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.8	-	-	-	-	-	-	-	-	1.8	2020.1
