Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-UA-en_2023-11-09-m0	ParlaMint-UA_2023-11-09-m0.u1	Ukrainian parliamentary corpus ParlaMint-UA-en, term 9, session 10, sitting day 2023-11-09, n0	2023-11-09	Unicameralism	9	10	-	2023-11-09	-	COVID,War	English	Chairperson	MP	notMinister	SN	Servant of the People	-	Centre	ОлександрСергійовичКорнієнко.1984	Kornijenko, Oleksandr Serhijovyč	M	1984	International Affairs
ParlaMint-UA-en_2023-11-09-m0	ParlaMint-UA_2023-11-09-m0.u2	Ukrainian parliamentary corpus ParlaMint-UA-en, term 9, session 10, sitting day 2023-11-09, n0	2023-11-09	Unicameralism	9	10	-	2023-11-09	-	COVID,War	English	Regular	MP	notMinister	SN	Servant of the People	-	Centre	ДмитроОлександровичРазумков.1983	Razumkov, Dmytro Oleksandrovyč	M	1983	Macroeconomics
ParlaMint-UA-en_2023-11-09-m0	ParlaMint-UA_2023-11-09-m0.u165	Ukrainian parliamentary corpus ParlaMint-UA-en, term 9, session 10, sitting day 2023-11-09, n0	2023-11-09	Unicameralism	9	10	-	2023-11-09	-	COVID,War	English	Regular	MP	notMinister	frSN	Servant of the People Faction	Coalition	Centre	АрсенійМихайловичПушкаренко.1992	Puškarenko, Arsenij Mychajlovyč	M	1992	International Affairs
ParlaMint-UA-en_2023-11-09-m0	ParlaMint-UA_2023-11-09-m0.u166	Ukrainian parliamentary corpus ParlaMint-UA-en, term 9, session 10, sitting day 2023-11-09, n0	2023-11-09	Unicameralism	9	10	-	2023-11-09	-	COVID,War	English	Chairperson	MP	notMinister	SN	Servant of the People	-	Centre	ОлександрСергійовичКорнієнко.1984	Kornijenko, Oleksandr Serhijovyč	M	1984	Other
