Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-UA_2023-11-09-m0	ParlaMint-UA_2023-11-09-m0.u1	Корпус Верховної Ради України ParlaMint-UA, 9 скликання, 10 сесія, дата пленарного засідання 2023-11-09, номер засідання №0	2023-11-09	однопалатний парламент	9	10	-	2023-11-09	-	ковідний,Війна	Українська	головуючий	MP	notMinister	СН	Політична партія "Слуга народу"	-	центристи	ОлександрСергійовичКорнієнко.1984	Корнієнко, Олександр Сергійович	M	1984	Міжнародні відносини
ParlaMint-UA_2023-11-09-m0	ParlaMint-UA_2023-11-09-m0.u2	Корпус Верховної Ради України ParlaMint-UA, 9 скликання, 10 сесія, дата пленарного засідання 2023-11-09, номер засідання №0	2023-11-09	однопалатний парламент	9	10	-	2023-11-09	-	ковідний,Війна	Українська	регулярний	MP	notMinister	СН	Політична партія "Слуга народу"	-	центристи	ДмитроОлександровичРазумков.1983	Разумков, Дмитро Олександрович	M	1983	Макроекономіка
ParlaMint-UA_2023-11-09-m0	ParlaMint-UA_2023-11-09-m0.u165	Корпус Верховної Ради України ParlaMint-UA, 9 скликання, 10 сесія, дата пленарного засідання 2023-11-09, номер засідання №0	2023-11-09	однопалатний парламент	9	10	-	2023-11-09	-	ковідний,Війна	Українська	регулярний	MP	notMinister	фСН	Фракція політичної партії "Слуга народу"	Coalition	центристи	АрсенійМихайловичПушкаренко.1992	Пушкаренко, Арсеній Михайлович	M	1992	Міжнародні відносини
ParlaMint-UA_2023-11-09-m0	ParlaMint-UA_2023-11-09-m0.u166	Корпус Верховної Ради України ParlaMint-UA, 9 скликання, 10 сесія, дата пленарного засідання 2023-11-09, номер засідання №0	2023-11-09	однопалатний парламент	9	10	-	2023-11-09	-	ковідний,Війна	Українська	головуючий	MP	notMinister	СН	Політична партія "Слуга народу"	-	центристи	ОлександрСергійовичКорнієнко.1984	Корнієнко, Олександр Сергійович	M	1984	Інше
