Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-TR_2014-12-11-tbmm-T24	tbmm-2014-12-11sit01spe0001par0001		2014-12-11	Unicameralism	24	5	26	-	-	Reference	Turkish	Chairperson	MP	notMinister	AKP	Justice and Development Party	Coalition	Right	AyşeNur.Bahçekapılı	Bahçekapılı, Ayşe Nur	F	1954
ParlaMint-TR_2014-12-11-tbmm-T24	tbmm-2014-12-11sit01spe0002par0064		2014-12-11	Unicameralism	24	5	26	-	-	Reference	Turkish	Regular	MP	notMinister	MHP	Nationalist Movement Party	Opposition	Right to far-right	Atila.Kaya	Kaya, Atila	M	1957
ParlaMint-TR_2014-12-11-tbmm-T24	tbmm-2014-12-11sit05spe0654par0504		2014-12-11	Unicameralism	24	5	26	-	-	Reference	Turkish	Regular	MP	notMinister	CHP	Republican People's Party	Opposition	Centre-left	Mahmut.Tanal	Tanal, Mahmut	M	1961
ParlaMint-TR_2014-12-11-tbmm-T24	tbmm-2014-12-11sit05spe0650par0505		2014-12-11	Unicameralism	24	5	26	-	-	Reference	Turkish	Chairperson	MP	notMinister	AKP	Justice and Development Party	Coalition	Right	AyşeNur.Bahçekapılı	Bahçekapılı, Ayşe Nur	F	1954
