country	id	surname	forename	sex
HR	GašparovičIvan	Ivan	Gašparovič	M
HR	GeloJakov	Jakov	Gelo	M
HR	GeričićBorisJakov	Boris Jakov	Geričić	M
HR	GlamuzinaMladenka	Mladenka	Glamuzina	F
HR	GlavinaTonči	Tonči	Glavina	M
HR	GlunčićMatko	Matko	Glunčić	M
HR	GolemAnteZvonimir	Ante Zvonimir	Golem	M
HR	GoršićŽeljko	Željko	Goršić	M
HR	GospočićAlen	Alen	Gospočić	M
HR	GotovacViktor	Viktor	Gotovac	M
HR	GrasTerezija	Terezija	Gras	F
HR	GrbavacDamir	Damir	Grbavac	M
HR	GredeljMarijan	Marijan	Gredelj	M
HR	GrgićBranko	Branko	Grgić	M
HR	GrubišinMaja	Maja	Grubišin	F
HR	GršićBernard	Bernard	Gršić	M
HR	HajdukDamir	Damir	Hajduk	M
HR	HanžekGordan	Gordan	Hanžek	M
HR	HebrangAndrija	Andrija	Hebrang	M
HR	HermanSandra	Sandra	Herman	F
HR	HrvatinBranko	Branko	Hrvatin	M
HR	HrvojŠipekZlata	Zlata	Hrvoj Šipek	F
HR	IvankovićKneževićKatarina	Katarina	Ivanković Knežević	F
HR	IvančićJure	Jure	Ivančić	M
HR	IvezićGrga	Grga	Ivezić	M
HR	IvičićRatomir	Ratomir	Ivičić	M
HR	JadroDubravka	Dubravka	Jadro	F
HR	JakirBajoIvana	Ivana	Jakir Bajo	F
HR	JakopZdravko	Zdravko	Jakop	M
HR	JanićStanko	Stanko	Janić	M
HR	JanjićŽelimir	Želimir	Janjić	M
HR	JelavićMila	Mila	Jelavić	F
HR	JelenićDražen	Dražen	Jelenić	M
HR	JelićDragan	Dragan	Jelić	M
HR	JerneićBranimir	Branimir	Jerneić	M
HR	JežekDamir	Damir	Ježek	M
HR	JukićDarko	Darko	Jukić	M
HR	JungwirthOto	Oto	Jungwirth	M
HR	JurekovićTomislav	Tomislav	Jureković	M
HR	JuretićBernardica	Bernardica	Juretić	F
HR	JurišićDarijo	Darijo	Jurišić	M
HR	JurkovićDražen	Dražen	Jurković	M
HR	JurlinaAlibegovićDubravka	Dubravka	Jurlina Alibegović	F
HR	JuščenkoViktor	Viktor	Juščenko	M
HR	KajmovićAlen	Alen	Kajmović	M
HR	KalinićPavle	Pavle	Kalinić	M
HR	KatavićVedran	Vedran	Katavić	M
HR	KatićŽarko	Žarko	Katić	M
HR	KačanMate	Mate	Kačan	M
HR	KašnjarPutarRenata	Renata	Kašnjar Putar	F
HR	KedžoZdravko	Zdravko	Kedžo	M
HR	KesićŠapićTajana	Tajana	Kesić Šapić	F
HR	KesonjaDijana	Dijana	Kesonja	F
HR	KevićMaja	Maja	Kević	F
HR	KirinIvica	Ivica	Kirin	M
HR	KlaićNikolina	Nikolina	Klaić	F
HR	KlarićAnte	Ante	Klarić	M
HR	KlepoMićo	Mićo	Klepo	M
HR	KlešićIvan	Ivan	Klešić	M
HR	KomarZoran	Zoran	Komar	M
HR	KontrecDamir	Damir	Kontrec	M
HR	KopalRobert	Robert	Kopal	M
HR	KoracaDaglas	Daglas	Koraca	M
HR	KostelićJanica	Janica	Kostelić	F
HR	KostovićIvica	Ivica	Kostović	M
HR	KovačevAnton	Anton	Kovačev	M
HR	KovačevićKruno	Kruno	Kovačević	M
HR	KovačevićTomislav	Tomislav	Kovačević	M
HR	KovačevićZrinka	Zrinka	Kovačević	F
HR	KovačićMiroslav	Miroslav	Kovačić	M
HR	KragićBruno	Bruno	Kragić	M
HR	KraljićTihana	Tihana	Kraljić	F
HR	KraljičakŽeljko	Željko	Kraljičak	M
HR	KraljičkovićJosip	Josip	Kraljičković	M
HR	KrasićŠima	Šima	Krasić	F
HR	KrešićMario	Mario	Krešić	M
HR	KrištofMarko	Marko	Krištof	M
HR	KrmekZdravko	Zdravko	Krmek	M
HR	KrvišekMiljenko	Miljenko	Krvišek	M
HR	KuharMaja	Maja	Kuhar	F
HR	KuprešakŽeljko	Željko	Kuprešak	M
HR	KuterovacKrešimir	Krešimir	Kuterovac	M
HR	LackoFranjo	Franjo	Lacko	M
HR	LagosEscobarRicardo	Ricardo	Lagos Escobar	M
HR	LedererAna	Ana	Lederer	F
HR	LeverićAlen	Alen	Leverić	M
HR	LiovićDarko	Darko	Liović	M
HR	LivakovićZdravko	Zdravko	Livaković	M
HR	LjevakZdenko	Zdenko	Ljevak	M
HR	LjubanovićDavor	Davor	Ljubanović	M
HR	LjubičićNeven	Neven	Ljubičić	M
HR	LjubičićVišnja	Višnja	Ljubičić	F
HR	LončaricaStjepan	Stjepan	Lončarica	M
HR	LorencinDarko	Darko	Lorencin	M
HR	LozančićJosip	Josip	Lozančić	M
HR	LucićZdenko	Zdenko	Lucić	M
HR	LukačKoritnikGordana	Gordana	Lukać Koritnik	F
HR	LukinaKezićLidija	Lidija	Lukina Kezić	F
HR	LučinPero	Pero	Lučin	M
HR	LučićDražen	Dražen	Lučić	M
HR	LučićIgor	Igor	Lučić	M
HR	MagašDunja	Dunja	Magaš	F
HR	MajdakTugomir	Tugomir	Majdak	M
HR	MaletićČedo	Čedo	Maletić	M
HR	MalčićJurica	Jurica	Malčić	M
HR	MamićStipe	Stipe	Mamić	M
HR	MarendićBožo	Božo	Marendić	M
HR	MarinkovićHorvatEva	Eva	Marinković Horvar	F
HR	MarkovčićKostelacMaja	Maja	Marković Kostelac	F
HR	MarktRobert	Robert	Markt	M
HR	MartinčevićJagodaMajska	Jagoda Majska	Martinčević	F
HR	MartićRelja	Relja	Martić	F
HR	MatakovićHrvoje	Hrvoje	Mataković	M
HR	MatekPetarPierre	Petar Pierre	Matek	M
HR	MatešaZlatko	Zlatko	Mateša	M
HR	MatešićGoran	Goran	Matešić	M
HR	MatijevićVrsaljkoLjubica	Ljubica	Matijevič Vrsaljko	F
HR	MatičićPavao	Pavao	Matičić	M
HR	MačkovićMarija	Marija	Mačković	F
HR	MesarićKrunoslav	Krunoslav	Mesarić	M
HR	MetelkoZgombićAndreja	Andreja	Metelko Zgombić	F
HR	MeštrićDanijel	Danijel	Meštrić	M
HR	MihotićTomislav	Tomislav	Mihotić	M
HR	MikolčićStjepan	Stjepan	Mikolčić	M
HR	MikulićMilivoj	Milivoj	Mikulić	M
HR	MikušŽigmanNataša	Nataša	Mikuš Žigman	F
HR	MilasKlarićIvana	Ivana	Milas Klarić	F
HR	MilatićIvo	Ivo	Milatić	M
HR	MiletaDanijel	Danijel	Mileta	M
HR	MiletićEdmond	Edmond	Miletić	M
HR	MičićZdenko	Zdenko	Mičić	M
HR	MiševićSanja	Sanja	Mišević	F
HR	MladineoIvica	Ivica	Mladineo	M
HR	MoisiuAlfred	Alfred	Moisiu	M
HR	MornarVedran	Vedran	Mornar	M
HR	MrduljašDavor	Davor	Mrduljaš	M
HR	MrkonjićIvana	Ivana	Mrkonjić	F
HR	MršićŠime	Šime	Mršić	M
HR	MujoIvo	Ivo	Mujo	M
HR	MusaAnamarija	Anamarija	Musa	F
HR	MučnjakBranko	Branko	Mučnjak	M
HR	NakićDario	Dario	Nakić	M
HR	NapolitanoGiorgio	Giorgio	Napolitano	M
HR	NazorAnte	Ante	Nazor	M
HR	NekićDarko	Darko	Nekić	M
HR	NikolićDorica	Dorica	Nikolić	F
HR	NobiloMario	Mario	Nobilo	M
HR	NovakJagoda	Jagoda	Novak	F
HR	NovakovićNataša	Nataša	Novaković	F
HR	NovoselBarica	Barica	Novosel	F
HR	NovoselecDinko	Dinko	Novoselec	M
HR	ObradovićMazalTamara	Tamara	Obradović Mazal	F
HR	OreškovićTihomir	Tihomir	Orešković	M
HR	OstojićVeljko	Veljko	Ostojić	M
HR	PÖtteringHansGert	Hans Gert	P. Öttering	M
HR	PaladinaIvan	Ivan	Paladina	M
HR	PalarićAntun	Antun	Palarić	M
HR	PalićDean	Dean	Palić	M
HR	PaljakTomislav	Tomislav	Paljak	M
HR	ParaćFrano	Frano	Parać	M
HR	ParolinPietro	Pietro	Parolin	M
HR	PartlKrešimir	Krešimir	Partl	M
HR	PatrljVesna	Vesna	Patrlj	F
HR	PavelićKrešimir	Krešimir	Pavelić	M
HR	PavlakovićMiljenko	Miljenko	Pavlaković	M
HR	PavličevićVlasta	Vlasta	Pavličević	F
HR	PejnovićMladen	Mladen	Pejnović	M
HR	PekečKneževićMira	Mira	Pekeč Knežević	F
HR	PelivanStipetićLidija	Lidija	Pelivan Stipetić	F
HR	PeričićDenis	Denis	Peričić	M
HR	PerovićIvica	Ivica	Perović	M
HR	PirnatDragičevićHelenca	Helenca	Pirnat Dragičević	F
HR	PičuljanZoran	Zoran	Pičuljan	M
HR	PlavšaMatićCvjetana	Cvjetana	Plavša Matić	F
HR	PlazonićAnte	Ante	Plazonić	M
HR	PleskaltMaja	Maja	Pleskalt	F
HR	PletikosaMarija	Marija	Pletikosa	F
HR	PoljičakIvica	Ivica	Poljičak	M
HR	PopovacJosip	Josip	Popovac	M
HR	PopovićNikola	Nikola	Popović	M
HR	PrahMatjaž	Matjaž	Prah	M
HR	PranićAnte	Ante	Pranić	M
HR	PrelecLeo	Leo	Prelec	M
HR	PrimoracMarko	Marko	Primorac	M
HR	PrpićKatica	Katica	Prpić	F
HR	PuljizJakša	Jakša	Puljiz	M
HR	RabotegMate	Mate	Raboteg	M
HR	RadićVinko	Vinko	Radić	M
HR	RadmanGoran	Goran	Radman	M
HR	RadmiloEster	Ester	Radmilo	F
HR	RajićSaša	Saša	Rajić	M
HR	RajkovačaAnto	Anto	Rajkovača	M
HR	RakićMirjana	Mirjana	Rakić	F
HR	RamljakBranka	Branka	Ramljak	F
HR	RegvarMato	Mato	Regvar	M
HR	RogošićNediljka	Nediljka	Rogošić	F
HR	RohatinskiŽeljko	Željko	Rohatinski	M
HR	RožmanKrešimir	Krešimir	Rožman	M
HR	RudanPavao	Pavao	Rudan	M
HR	RukavinaMile	Mile	Rukavina	M
HR	RukavinaSanjin	Sanjin	Rukavina	M
HR	RukeljAnđelko	Anđelko	Rukelj	M
HR	RussoAleksander	Aleksander	Russo	M
HR	RužinskiNikola	Nikola	Ružinski	M
HR	SabolekSnježana	Snježana	Sabolek	F
HR	SamodolAnte	Ante	Samodol	M
HR	SaračJozo	Jozo	Sarač	M
HR	SavićZvonimir	Zvonimir	Savić	M
HR	SelanacSrećko	Srećko	Selanac	M
HR	SelimovićŠenol	Šenol	Selimović	M
HR	SerdarIvan	Ivan	Serdar	M
HR	SerdarušićJozo	Jozo	Serdarušić	M
HR	SessaĐuro	Đuro	Sessa	M
HR	SilobrčićVlatko	Vlatko	Silobrčić	M
HR	SlonjšakAnka	Anka	Slonjšak	F
HR	SpevecOlgica	Olgica	Spevec	F
HR	SporišMaja	Maja	Sporiš	F
HR	SrpakDražen	Dražen	Srpak	M
HR	StanićPopovićMirela	Mirela	Stanić Popović	F
HR	StažnikŠtefica	Štefica	Stažnik	F
HR	SudarevićNika	Nika	Sudarević	F
HR	SušnikHerman	Herman	Sušnik	M
HR	TafraVišnja	Višnja	Tafra	F
HR	ThurŽeljko	Željko	Thur	M
HR	TinodiBranko	Branko	Tinodi	M
HR	TolićIvica	Ivica	Tolić	M
HR	TomaševićDušan	Dušan	Tomašević	M
HR	TomašićŠkevinSonja	onja	Tomašić Škevin	F
HR	TonkovićEvelin	Evelin	Tonković	F
HR	TopićŽeljko	Željko	Topić	M
HR	TufekčićŽeljko	Željko	Tufekčić	M
HR	TuralijaMario	Mario	Turalija	M
HR	TurkaljKristian	Kristian	Turkalj	M
HR	TušekZdravko	Zdravko	Tušek	M
HR	UhlirŽeljko	Željko	Uhlir	M
HR	UzelacSlobodan	Slobodan	Uzelac	M
HR	VeberJosip	Josip	Veber	M
HR	VehovecMaja	Maja	Vehovec	F
HR	VeljanoskiTrajko	Trajko	Veljanoski	M
HR	VerheugenGuenter	Guenter	Verheugen	M
HR	VicanDijana	Dijana	Vican	F
HR	VidišIvan	Ivan	Vidiš	M
HR	VidovićLora	Lora	Vidović	F
HR	VikićTopićDražen	Dražen	Vikić Topić	M
HR	VlaićPetar	Petar	Vlaić	M
HR	VlašićTatjana	Tatjana	Vlašić	F
HR	VojvodićBrankaGabriela	Branka Gabriela	Vojvodić	F
HR	VranješDragica	Dragica	Vranješ	F
HR	VrbanecVjeran	Vjeran	Vrbanec	M
HR	VretenarDario	Dario	Vretenar	M
HR	VucelićDamjan	Damjan	Vucelić	M
HR	VujecNataša	Nataša	Vujec	F
HR	VujčićBoris	Boris	Vujčić	M
HR	VukelićLucian	Lucian	Vukelić	M
HR	VukićIvan	Ivan	Vukić	M
HR	VukobratovićSpasojevićTatjana	Tatjana	Vukobratović Spasojević	F
HR	VukovićSrećko	Srećko	Vuković	M
HR	VučetićTatijana	Tatijana	Vučetić	F
HR	VučićBoris	Boris	Vučić	M
HR	VučkovićMarija	Marija	Vučković	F
HR	ZelenikaRatko	Ratko	Zelenika	M
HR	ZelenikaSaša	Saša	Zelenika	M
HR	ZlatarViolićAndrea	Andrea	Zlatar Violić	F
HR	ZrinušićZdravko	Zdravko	Zrinušić	M
HR	ĆurlinVenko	Venko	Ćurlin	M
HR	ČajoDenis	Denis	Čajo	M
HR	ČavlinaNikola	Nikola	Čavlina	M
HR	ČačićGordan	Gordan	Čačić	M
HR	ČikotićAnte	Ante	Čikotić	M
HR	ČikotićSonja	Sonja	Čikotić	F
HR	ČopJosip	Josip	Čop	M
HR	ČovićDražen	Dražen	Čović	M
HR	ĐerekNedjeljko	Nedjeljko	Đerek	M
HR	ĐurašićKarlo	Karlo	Đurašić	M
HR	ĐurićSpomenka	Spomenka	Đurić	F
HR	ŠamijaKrešimir	Krešimir	Šamija	M
HR	ŠapinaStipo	Stipo	Šapina	M
HR	ŠikićNada	Nada	Šikić	F
HR	ŠikićZoran	Zoran	Šikić	M
HR	ŠiljegMario	Mario	Šiljeg	M
HR	ŠimićDiana	Diana	Šimić	F
HR	ŠimonovićIvan	Ivan	Šimonović	M
HR	ŠimonovićEinwalterTena	Tena	Šimonović Einwalter	F
HR	ŠimunovićPjer	Pjer	Šimunović	M
HR	ŠipušBerislav	Berislav	Šipuš	M
HR	ŠkaricaMihovil	Mihovil	Škarica	M
HR	ŠkrgatićMiro	Miro	Škrgatić	M
HR	ŠkugorHrnčevićSmiljanka	Smiljanka	Škugor Hrnčević	F
HR	ŠlezakHrvoje	Hrvoje	Šlezak	M
HR	ŠoršaMarija	Marija	Šorša	F
HR	ŠpanjolSnježana	Snježana	Španjol	F
HR	ŠprahMatija	Matija	Šprah	F
HR	ŠprljeAnte	Ante	Šprlje	M
HR	ŠtubeljBožidar	Božidar	Štubelj	M
HR	ŠustarPredrag	Predrag	Šustar	M
HR	ŠušakIvica	Ivica	Šušak	M
HR	ŽalacGabrijela	Gabrijela	Žalac	F
HR	ŽambokiDanijel	Danijel	Žamboki	M
HR	ŽganecNino	Nino	Žganec	M
HR	ŽigmanAnte	Ante	Žigman	M
HR	ŽunacVelimir	Velimir	Žunac	M
HR	ŽupanStipe	Stipe	Župan	M
