ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-PL_2018-09-27-senat-65-2.u1	Report of the session of the Senat of the Republic of Poland, Term 9, Session 65, Day 2 (2018-09-27)	2018-09-27	2018-09-27	9-upper	65-upper	-	2-upper	-	Reference	Chairperson	MP	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	coalition	Kuchciński, Marek	M	1955
ParlaMint-PL_2018-09-27-senat-65-2.u2	Report of the session of the Senat of the Republic of Poland, Term 9, Session 65, Day 2 (2018-09-27)	2018-09-27	2018-09-27	9-upper	65-upper	-	2-upper	-	Reference	Regular	MP	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	coalition	Żaryn, Jan	M	1958
ParlaMint-PL_2018-09-27-senat-65-2.u356	Report of the session of the Senat of the Republic of Poland, Term 9, Session 65, Day 2 (2018-09-27)	2018-09-27	2018-09-27	9-upper	65-upper	-	2-upper	-	Reference	Regular	MP	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	coalition	Radziwiłł, Konstanty	M	1958
ParlaMint-PL_2018-09-27-senat-65-2.u357	Report of the session of the Senat of the Republic of Poland, Term 9, Session 65, Day 2 (2018-09-27)	2018-09-27	2018-09-27	9-upper	65-upper	-	2-upper	-	Reference	Chairperson	MP	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	coalition	Bielan, Adam	M	1974
