ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FR_2017-07-04-1_u1	Proceedings of the debates in plenary sitting of the Assemblée Nationale, 04/07/2017	2017-07-04	2017-07-04	15	-	-	-	-	Reference	Chairperson	MP	LAREM	La République en Marche	de Rugy, François	M	1973
ParlaMint-FR_2017-07-04-1_u2	Proceedings of the debates in plenary sitting of the Assemblée Nationale, 04/07/2017	2017-07-04	2017-07-04	15	-	-	-	-	Reference	Chairperson	MP	LAREM	La République en Marche	de Rugy, François	M	1973
ParlaMint-FR_2017-07-04-1_u255	Proceedings of the debates in plenary sitting of the Assemblée Nationale, 04/07/2017	2017-07-04	2017-07-04	15	-	-	-	-	Reference	Government	notMP	-	-	Philippe, Édouard	M	1970
ParlaMint-FR_2017-07-04-1_u256	Proceedings of the debates in plenary sitting of the Assemblée Nationale, 04/07/2017	2017-07-04	2017-07-04	15	-	-	-	-	Reference	Chairperson	MP	LAREM	La République en Marche	de Rugy, François	M	1973
