ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FR_2019-11-06-O1058_u1	Proceedings of the debates in plenary sitting of the Assemblée Nationale, sitting: 58, 06/11/2019	2019-11-06	2019-11-06	-	O1	-	58	-	Reference	Chairperson	MP	LR	Les Républicains	-	Genevard, Annie	F	1956
ParlaMint-FR_2019-11-06-O1058_u2	Proceedings of the debates in plenary sitting of the Assemblée Nationale, sitting: 58, 06/11/2019	2019-11-06	2019-11-06	-	O1	-	58	-	Reference	Chairperson	MP	LR	Les Républicains	-	Genevard, Annie	F	1956
ParlaMint-FR_2019-11-06-O1058_u599	Proceedings of the debates in plenary sitting of the Assemblée Nationale, sitting: 58, 06/11/2019	2019-11-06	2019-11-06	-	O1	-	58	-	Reference	Chairperson	MP	LR	Les Républicains	-	Genevard, Annie	F	1956
ParlaMint-FR_2019-11-06-O1058_u600	Proceedings of the debates in plenary sitting of the Assemblée Nationale, sitting: 58, 06/11/2019	2019-11-06	2019-11-06	-	O1	-	58	-	Reference	Chairperson	MP	LR	Les Républicains	-	Genevard, Annie	F	1956
