ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FR_2017-07-05-002_u1	Proceedings of the debates in plenary sitting of the Assemblée Nationale, 05/07/2017	2017-07-05	2017-07-05	15	-	-	-	-	Reference	Chairperson	notMP	LAREM	La République en Marche	de Rugy, François	M	1973
ParlaMint-FR_2017-07-05-002_u2	Proceedings of the debates in plenary sitting of the Assemblée Nationale, 05/07/2017	2017-07-05	2017-07-05	15	-	-	-	-	Reference	Regular	notMP	LAREM	La République en Marche	de Rugy, François	M	1973
ParlaMint-FR_2017-07-05-002_u148	Proceedings of the debates in plenary sitting of the Assemblée Nationale, 05/07/2017	2017-07-05	2017-07-05	15	-	-	-	-	Reference	Chairperson	notMP	LAREM	La République en Marche	de Rugy, François	M	1973
ParlaMint-FR_2017-07-05-002_u149	Proceedings of the debates in plenary sitting of the Assemblée Nationale, 05/07/2017	2017-07-05	2017-07-05	15	-	-	-	-	Reference	Chairperson	notMP	LAREM	La République en Marche	de Rugy, François	M	1973
