ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FR_2018-12-04-92_u1	Proceedings of the debates in plenary sitting of the Assemblée Nationale, 04/12/2018	2018-12-04	2018-12-04	15	-	-	-	-	Reference	Chairperson	MP	LAREM	La République en Marche	Ferrand, Richard	M	1962
ParlaMint-FR_2018-12-04-92_u2	Proceedings of the debates in plenary sitting of the Assemblée Nationale, 04/12/2018	2018-12-04	2018-12-04	15	-	-	-	-	Reference	Regular	MP	LAREM	La République en Marche	Ferrand, Richard	M	1962
ParlaMint-FR_2018-12-04-92_u824	Proceedings of the debates in plenary sitting of the Assemblée Nationale, 04/12/2018	2018-12-04	2018-12-04	15	-	-	-	-	Reference	Regular	MP	UDI-AGIR	UDI, Agir et Indépendants	Leroy, Maurice	M	1959
ParlaMint-FR_2018-12-04-92_u825	Proceedings of the debates in plenary sitting of the Assemblée Nationale, 04/12/2018	2018-12-04	2018-12-04	15	-	-	-	-	Reference	Chairperson	MP	UDI-AGIR	UDI, Agir et Indépendants	Leroy, Maurice	M	1959
