ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
i-edb5540c82cd2689-3	Riksdagens protokoll 2016/17 nr. 29 [ParlaMint SAMPLE]	2016-11-16	2016-11-16		201617			201617--29		Reference	Regular	MP	M	Moderaterna		Norlén, Andreas	M	-
i-edb5540c82cd2689-35	Riksdagens protokoll 2016/17 nr. 29 [ParlaMint SAMPLE]	2016-11-16	2016-11-16		201617			201617--29		Reference	Regular	MP	S	Socialdemokraterna	Coalition	Sydow, Björn von	M	-
i-edb5540c82cd2689-516	Riksdagens protokoll 2016/17 nr. 29 [ParlaMint SAMPLE]	2016-11-16	2016-11-16		201617			201617--29		Reference	Regular	MP	C	Centerpartiet		Lundgren, Kerstin	F	-
i-edb5540c82cd2689-530	Riksdagens protokoll 2016/17 nr. 29 [ParlaMint SAMPLE]	2016-11-16	2016-11-16		201617			201617--29		Reference	Regular	MP	KD	Kristdemokraterna		Damm, Sofia	F	-
