ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_MP	Speaker_Minister	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-CT_2020-09-09-6001.1.0	Catalan parliamentary corpus ParlaMint-ES-CT-en, 2020-09-09 6001.ana	2020-09-09	Unicameralism	12	-	60	1	-	COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí	-	Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.2.0	Catalan parliamentary corpus ParlaMint-ES-CT-en, 2020-09-09 6001.ana	2020-09-09	Unicameralism	12	-	60	1	-	COVID	Regular	MP	notMinister	PP	Partido Popular	-	Serrano Coronado, Daniel	M	1976
ParlaMint-ES-CT_2020-09-09-6001.244.0	Catalan parliamentary corpus ParlaMint-ES-CT-en, 2020-09-09 6001.ana	2020-09-09	Unicameralism	12	-	60	1	-	COVID	Regular	notMP	Minister	ERC	Esquerra Republicana de Catalunya	-	Bargalló Valls, Josep	M	1977
ParlaMint-ES-CT_2020-09-09-6001.245.0	Catalan parliamentary corpus ParlaMint-ES-CT-en, 2020-09-09 6001.ana	2020-09-09	Unicameralism	12	-	60	1	-	COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí	-	Torrent Ramió, Roger	M	1979
