ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_MP	Speaker_Minister	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-CT_2020-09-09-6001.11.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.12.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	Minister	ERC	Esquerra Republicana de Catalunya		Bargalló Valls, Josep	M	1977
ParlaMint-ES-CT_2020-09-09-6001.13.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.14.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-CCP	Grup Parlamentari de Catalunya en Comú-Podem	Opposition	Parés Franzi, Marc	M	1979
ParlaMint-ES-CT_2020-09-09-6001.15.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.16.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	Minister	ERC	Esquerra Republicana de Catalunya		Bargalló Valls, Josep	M	1977
ParlaMint-ES-CT_2020-09-09-6001.17.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.18.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	Minister	ERC	Esquerra Republicana de Catalunya		Bargalló Valls, Josep	M	1977
ParlaMint-ES-CT_2020-09-09-6001.19.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.20.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Soler González, Jorge	M	1975
ParlaMint-ES-CT_2020-09-09-6001.21.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.22.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	Minister	ERC	Esquerra Republicana de Catalunya		Vergés Bosch, Alba	F	1978
ParlaMint-ES-CT_2020-09-09-6001.23.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.24.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Soler González, Jorge	M	1975
ParlaMint-ES-CT_2020-09-09-6001.25.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.26.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	Minister	ERC	Esquerra Republicana de Catalunya		Vergés Bosch, Alba	F	1978
ParlaMint-ES-CT_2020-09-09-6001.27.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.28.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	JuntsPelSí	Junts pel Sí		Caula Paretas, Anna	F	1971
ParlaMint-ES-CT_2020-09-09-6001.29.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.30.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	Minister	ERC	Esquerra Republicana de Catalunya		Vergés Bosch, Alba	F	1978
ParlaMint-ES-CT_2020-09-09-6001.31.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.32.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Castel Sucarrat, Jean	M	1966
ParlaMint-ES-CT_2020-09-09-6001.33.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.34.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	Minister	ERC	Esquerra Republicana de Catalunya		Sàmper Rodríguez, Miquel	M	1966
ParlaMint-ES-CT_2020-09-09-6001.35.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.36.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Castel Sucarrat, Jean	M	1966
ParlaMint-ES-CT_2020-09-09-6001.37.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.38.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	Opposition	Ibarra Ollé, Rosa M.	F	1969
ParlaMint-ES-CT_2020-09-09-6001.39.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.40.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	notMinister	JxCAT	Junts per Catalunya		Tremosa Balcells, Ramon	M	1965
ParlaMint-ES-CT_2020-09-09-6001.41.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.42.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	Opposition	Ibarra Ollé, Rosa M.	F	1969
ParlaMint-ES-CT_2020-09-09-6001.43.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.44.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	notMinister	JxCAT	Junts per Catalunya		Tremosa Balcells, Ramon	M	1965
ParlaMint-ES-CT_2020-09-09-6001.45.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.46.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	notMinister	JxCAT	Junts per Catalunya		Tremosa Balcells, Ramon	M	1965
ParlaMint-ES-CT_2020-09-09-6001.47.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.48.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	Opposition	Romero Llano, Alícia	F	1976
ParlaMint-ES-CT_2020-09-09-6001.49.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.50.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	notMinister	JxCAT	Junts per Catalunya		Tremosa Balcells, Ramon	M	1965
ParlaMint-ES-CT_2020-09-09-6001.51.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.52.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	Opposition	Romero Llano, Alícia	F	1976
ParlaMint-ES-CT_2020-09-09-6001.53.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.54.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	notMinister	JxCAT	Junts per Catalunya		Tremosa Balcells, Ramon	M	1965
ParlaMint-ES-CT_2020-09-09-6001.55.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.56.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Pujol Bonell, Eduard	M	1969
ParlaMint-ES-CT_2020-09-09-6001.57.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.58.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	notMinister	JxCAT	Junts per Catalunya		Tremosa Balcells, Ramon	M	1965
ParlaMint-ES-CT_2020-09-09-6001.59.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.60.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Ten Costa, Francesc Xavier	M	1968
ParlaMint-ES-CT_2020-09-09-6001.61.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.62.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	notMinister	JxCAT	Junts per Catalunya		Ponsa Roca, Àngels	F	1960
ParlaMint-ES-CT_2020-09-09-6001.63.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.64.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	ERC	Esquerra Republicana de Catalunya		Fornós Curto, Irene	F	1980
ParlaMint-ES-CT_2020-09-09-6001.65.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.66.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	Minister	Independent	Independent		Jordà Roura, Teresa	F	1972
ParlaMint-ES-CT_2020-09-09-6001.67.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.68.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-CUP	Grup Parlamentari de la Candidatura d'Unitat Popular - Crida Constituent	Opposition	Sànchez Dipp, Natàlia	F	1983
ParlaMint-ES-CT_2020-09-09-6001.69.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.70.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Torra Pla, Joaquim	M	1962
ParlaMint-ES-CT_2020-09-09-6001.71.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.72.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-CUP	Grup Parlamentari de la Candidatura d'Unitat Popular - Crida Constituent	Opposition	Sànchez Dipp, Natàlia	F	1983
ParlaMint-ES-CT_2020-09-09-6001.73.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.74.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Torra Pla, Joaquim	M	1962
ParlaMint-ES-CT_2020-09-09-6001.75.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.76.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	CSQP	Catalunya Sí que es Pot		Ribas Frías, Marta	F	1975
ParlaMint-ES-CT_2020-09-09-6001.77.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.78.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Torra Pla, Joaquim	M	1962
ParlaMint-ES-CT_2020-09-09-6001.79.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.80.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	CSQP	Catalunya Sí que es Pot		Ribas Frías, Marta	F	1975
ParlaMint-ES-CT_2020-09-09-6001.81.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.82.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Torra Pla, Joaquim	M	1962
ParlaMint-ES-CT_2020-09-09-6001.83.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.84.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	Opposition	Iceta Llorens, Miquel	M	1960
ParlaMint-ES-CT_2020-09-09-6001.85.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.86.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Torra Pla, Joaquim	M	1962
ParlaMint-ES-CT_2020-09-09-6001.87.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.88.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	Opposition	Iceta Llorens, Miquel	M	1960
ParlaMint-ES-CT_2020-09-09-6001.89.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.90.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Torra Pla, Joaquim	M	1962
ParlaMint-ES-CT_2020-09-09-6001.91.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.92.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	JuntsPelSí	Junts pel Sí		Sabrià Benito, Sergi	M	1975
ParlaMint-ES-CT_2020-09-09-6001.93.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.94.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Torra Pla, Joaquim	M	1962
ParlaMint-ES-CT_2020-09-09-6001.95.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.96.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Batet Canadell, Albert	M	1979
ParlaMint-ES-CT_2020-09-09-6001.97.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Chairperson	MP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2020-09-09-6001.98.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2020-09-09 6001 [ParlaMint SAMPLE]	2020-09-09	Unicameralism	12		60	1		COVID	Regular	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Torra Pla, Joaquim	M	1962
