ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ_2022-01-25-ps2021-006-05-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-25	2022-01-25	2022-01-25	Lower house	ps2021		ps2021/006	ps2021/006/05	ps2021/006/000	COVID	Chairperson	MP	KDU-ČSL	Poslanecký klub KDU-ČSL		Bartošek, Jan	M	1971
ParlaMint-CZ_2022-01-25-ps2021-006-05-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-25	2022-01-25	2022-01-25	Lower house	ps2021		ps2021/006	ps2021/006/05	ps2021/006/000	COVID	Regular	MP	KDU-ČSL	Poslanecký klub KDU-ČSL		Výborný, Marek	M	1976
ParlaMint-CZ_2022-01-25-ps2021-006-05-000-000.u18	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-25	2022-01-25	2022-01-25	Lower house	ps2021		ps2021/006	ps2021/006/05	ps2021/006/000	COVID	Regular	MP	ANO	Poslanecký klub ANO 2011		Schillerová, Alena	F	1964
ParlaMint-CZ_2022-01-25-ps2021-006-05-000-000.u19	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-25	2022-01-25	2022-01-25	Lower house	ps2021		ps2021/006	ps2021/006/05	ps2021/006/000	COVID	Chairperson	MP	KDU-ČSL	Poslanecký klub KDU-ČSL		Bartošek, Jan	M	1971
