Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-PT_2024-02-07	ParlaMint-PT_2024-02-07.u1	Minutes of the Assembly of the Portuguese Republic, Session 2, Number 41	2024-02-07	Unicameralism	Série I - XV Legislatura	Sessão 2	Número 41	07.02.2024	-	COVID,War	Portuguese	Chairperson	MP	notMinister	GP-PS	Grupo Parlamentar do Partido Socialista	Coalition	Centre-left	AugustoErnestoSantosSilva	Ernesto Santos Silva, Augusto	M	1956	
ParlaMint-PT_2024-02-07	ParlaMint-PT_2024-02-07.u2	Minutes of the Assembly of the Portuguese Republic, Session 2, Number 41	2024-02-07	Unicameralism	Série I - XV Legislatura	Sessão 2	Número 41	07.02.2024	-	COVID,War	Portuguese	Regular	MP	notMinister	GP-BE	Grupo Parlamentar do Bloco de Esquerda	Opposition	Left to far-left	PedroFilipeGomesSoares	Filipe Gomes Soares, Pedro	M	1979	
ParlaMint-PT_2024-02-07	ParlaMint-PT_2024-02-07.u57	Minutes of the Assembly of the Portuguese Republic, Session 2, Number 41	2024-02-07	Unicameralism	Série I - XV Legislatura	Sessão 2	Número 41	07.02.2024	-	COVID,War	Portuguese	Regular	MP	notMinister	GP-PCP	Grupo Parlamentar do Partido Comunista Português	Opposition	Left to far-left	AlmaBenedettiCroceRivera	Benedetti Croce Rivera, Alma	F	1991	
ParlaMint-PT_2024-02-07	ParlaMint-PT_2024-02-07.u58	Minutes of the Assembly of the Portuguese Republic, Session 2, Number 41	2024-02-07	Unicameralism	Série I - XV Legislatura	Sessão 2	Número 41	07.02.2024	-	COVID,War	Portuguese	Chairperson	MP	notMinister	GP-PS	Grupo Parlamentar do Partido Socialista	Coalition	Centre-left	AugustoErnestoSantosSilva	Ernesto Santos Silva, Augusto	M	1956	
