country	id	surname	forename	sex
RS	KrkobabićJovan	Jovan	Krkobabić	M
RS	KrkobabićMilan	Milan	Krkobabić	M
RS	KrkobabićStefan	Stefan	Krkobabić	M
RS	KrlićMirko	Mirko	Krlić	M
RS	KronićVladislav	Vladislav	Kronić	M
RS	KronjaMarko	Marko	Kronja	M
RS	KrpićNikola	Nikola	Krpić	M
RS	KrstinMarko	Marko	Krstin	M
RS	KrstinMilorad	Milorad	Krstin	M
RS	KrstićEmilija	Emilija	Krstić	F
RS	KrstićLazar	Lazar	Krstić	M
RS	KrstićNenad	Nenad	Krstić	M
RS	KrstićSlaviša	Slaviša	Krstić	M
RS	KrstićSvetislav	Svetislav	Krstić	M
RS	Krstić2Nenad	Nenad	Krstić2	M
RS	KrunićSpasoje	Spasoje	Krunić	M
RS	KrunićSpasojePaja	Spasoje Paja	Krunić	M
RS	KruževićSrđan	Srđan	Kružević	M
RS	KuburovićNela	Nela	Kuburović	F
RS	KulezićSandra	Sandra	Kulezić	F
RS	KuntićPetar	Petar	Kuntić	M
RS	KurjačkiArsen	Arsen	Kurjački	M
RS	KurtešaninSimo	Simo	Kurtešanin	M
RS	KutićBore	Bore	Kutić	M
RS	KuzmanovićVujakovićLjiljana	Ljiljana	Kuzmanović-Vujaković	F
RS	KučevićSelma	Selma	Kučević	F
RS	KučevićŠemsudin	Šemsudin	Kučević	M
RS	KužićVukica	Vukica	Kužić	F
RS	LabusMiroljub	Miroljub	Labus	M
RS	LagumdžijaTatjana	Tatjana	Lagumdžija	F
RS	LakatošLjibuška	Ljibuška	Lakatoš	F
RS	LaketićDarko	Darko	Laketić	M
RS	LakićSanja	Sanja	Lakić	F
RS	LakićevićRadan	Radan	Lakićević	M
RS	LakićevićStojačićSnežana	Snežana	Lakićević-Stojačić	F
RS	LalićNikola	Nikola	Lalić	M
RS	LalićVesna	Vesna	Lalić	F
RS	LalovićSlobodan	Slobodan	Lalović	M
RS	LammertNorbert	Norbert	Lammert	M
RS	LanguraJanko	Janko	Langura	M
RS	LapčevićMilan	Milan	Lapčević	M
RS	LasloTorde	Torde	Laslo	M
RS	LatkovićMilan	Milan	Latković	M
RS	LauševićMaja	Maja	Laušević	F
RS	LazanskiMiroslav	Miroslav	Lazanski	M
RS	LazarevićAleksandar	Aleksandar	Lazarević	M
RS	LazarevićJanko	Janko	Lazarević	M
RS	LazarevićJordan	Jordan	Lazarević	M
RS	LazićDragan	Dragan	Lazić	M
RS	LazićNada	Nada	Lazić	F
RS	LazićNikola	Nikola	Lazić	M
RS	LazićSiniša	Siniša	Lazić	M
RS	LazićĐura	Đura	Lazić	M
RS	Lazić2Nikola	Nikola	Lazić2	M
RS	LazovićKata	Kata	Lazović	F
RS	LekićŽivadin	Živadin	Lekić	M
RS	LekovićMarija	Marija	Leković	F
RS	LekovićNebojša	Nebojša	Leković	M
RS	LemajićNenad	Nenad	Lemajić	M
RS	LensKlarkDejvid	Klark Dejvid	Lens	M
RS	LilićStevan	Stevan	Lilić	M
RS	LintaMiodrag	Miodrag	Linta	M
RS	LjajićRasim	Rasim	Ljajić	M
RS	LjiljakBranka	Branka	Ljiljak	F
RS	LjuanKoka	Koka	Ljuan	F
RS	LjubenovićTomislav	Tomislav	Ljubenović	M
RS	LjubićMilan	Milan	Ljubić	M
RS	LjubičićJana	Jana	Ljubičić	F
RS	LjubišićNataša	Nataša	Ljubišić	F
RS	LjubojevićDragan	Dragan	Ljubojević	M
RS	LjušićRadoš	Radoš	Ljušić	M
RS	LodiGabor	Gabor	Lodi	M
RS	LončarZlatibor	Zlatibor	Lončar	M
RS	LončarZoran	Zoran	Lončar	M
RS	LovrinGavrilovićDaniela	Daniela	Lovrin-Gavrilović	F
RS	LukačAmela	Amela	Lukač	F
RS	LukićMiloš	Miloš	Lukić	M
RS	LukićMladen	Mladen	Lukić	M
RS	LutovacVioleta	Violeta	Lutovac	F
RS	LučićLjiljana	Ljiljana	Lučić	F
RS	LučićMiloš	Miloš	Lučić	M
RS	MJovanovićDragan	Dragan	M. Jovanović	M
RS	MacuraTatjana	Tatjana	Macura	F
RS	MadžarevićPetar	Petar	Madžarević	M
RS	MagdaJon	Jon	Magda	M
RS	MajkićAleksandra	Aleksandra	Majkić	F
RS	MaksimovićSaša	Saša	Maksimović	M
RS	MaksimovićSiniša	Siniša	Maksimović	M
RS	MaksimovićSofija	Sofija	Maksimović	F
RS	MaletićAleksandra	Aleksandra	Maletić	F
RS	MaliSiniša	Siniša	Mali	M
RS	MalićSiniša	Siniša	Malić	M
RS	MalovićSnežana	Snežana	Malović	F
RS	MalušićLjiljana	Ljiljana	Malušić	F
RS	MamulaĐorđe	Đorđe	Mamula	M
RS	MandićMomčilo	Momčilo	Mandić	M
RS	MandićStanojla	Stanojla	Mandić	F
RS	ManojlovićIvan	Ivan	Manojlović	M
RS	MaraciNandor	Nandor	Maraci	M
RS	MaravićLjubiša	Ljubiša	Maravić	M
RS	MarašMarjana	Marjana	Maraš	F
RS	MarašSlobodan	Slobodan	Maraš	M
RS	MarinkovićBranko	Branko	Marinković	M
RS	MarinkovićDragiša	Dragiša	Marinković	M
RS	MarinkovićDušan	Dušan	Marinković	M
RS	MarinkovićGorjana	Gorjana	Marinković	F
RS	MarinkovićMilka	Milka	Marinković	F
RS	MarinkovićMiroslav	Miroslav	Marinković	M
RS	MarinkovićSrboljub	Srboljub	Marinković	M
RS	MarinkovićStevan	Stevan	Marinković	M
RS	MarinkovićVladimir	Vladimir	Marinković	M
RS	MarinovićMilan	Milan	Marinović	M
RS	MarićDušan	Dušan	Marić	M
RS	MarićGeorgije	Georgije	Marić	M
RS	MarićLjubomir	Ljubomir	Marić	M
RS	MarićMiroljub	Miroljub	Marić	M
RS	MarićVesna	Vesna	Marić	F
RS	MaričićVladica	Vladica	Maričić	M
RS	MarjanovićMirjana	Mirjana	Marjanović	F
RS	MarjanovićMirko	Mirko	Marjanović	M
RS	MarjanovićNebojša	Nebojša	Marjanović	M
RS	MarjanovićTihomir	Tihomir	Marjanović	M
RS	MarjanovićVesna	Vesna	Marjanović	F
RS	MarjanskiLazar	Lazar	Marjanski	M
RS	MarkićevićMiroslav	Miroslav	Markićević	M
RS	MarkovPavle	Pavle	Markov	M
RS	MarkovićAleksandar	Aleksandar	Marković	M
RS	MarkovićDragan	Dragan	Marković	M
RS	MarkovićDraganD	Dragan D.	Marković	M
RS	MarkovićDraganM	Dragan M.	Marković	M
RS	MarkovićDragomir	Dragomir	Marković	M
RS	MarkovićJelena	Jelena	Marković	F
RS	MarkovićJovan	Jovan	Marković	M
RS	MarkovićMihajlo	Mihajlo	Marković	M
RS	MarkovićMilan	Milan	Marković	M
RS	MarkovićMilovan	Milovan	Marković	M
RS	MarkovićMomir	Momir	Marković	M
RS	MarkovićPredrag	Predrag	Marković	M
RS	MarkovićRatko	Ratko	Marković	M
RS	MarkovićTomislav	Tomislav	Marković	M
RS	MarkovićUglješa	Uglješa	Marković	M
RS	MarkovićVera	Vera	Marković	F
RS	MarkovićVesna	Vesna	Marković	F
RS	MarkovićZorana	Zorana	Marković	F
RS	Marković2Predrag	Predrag	Marković2	M
RS	MartinovićAleksandar	Aleksandar	Martinović	M
RS	MartinovićVesna	Vesna	Martinović	F
RS	MartićMiroslav	Miroslav	Martić	M
RS	MartonAleksandar	Aleksandar	Marton	M
RS	MarušićDražimir	Dražimir	Marušić	M
RS	MarčetićRatko	Ratko	Marčetić	M
RS	MarčokPavel	Pavel	Marčok	M
RS	MaršićaninDragan	Dragan	Maršićanin	M
RS	MaslovaraRalevićJelena	Jelena	Maslovara Ralević	F
RS	MatarelaSerđo	Serđo	Matarela	M
RS	MatejićIlija	Ilija	Matejić	M
RS	MatićJasna	Jasna	Matić	F
RS	MatićSlavoljub	Slavoljub	Matić	M
RS	MatićTatjana	Tatjana	Matić	F
RS	MatićVeroljub	Veroljub	Matić	M
RS	MatkovićDuško	Duško	Matković	M
RS	MatkovićGordana	Gordana	Matković	F
RS	MatovićRajka	Rajka	Matović	F
RS	MatvijenkoValentina	Valentina	Matvijenko	F
RS	MačužićMaja	Maja	Mačužić	F
RS	MašićZoran	Zoran	Mašić	M
RS	MedvedevDmitrij	Dmitrij	Medvedev	M
RS	MehandžićJovana	Jovana	Mehandžić	F
RS	MehandžićĐurđićJovana	Jovana	Mehandžić Đurđić	F
RS	MelankŠandor	Šandor	Melank	M
RS	MesarovićNata	Nata	Mesarović	F
RS	MigatiAmjad	Amjad	Migati	M
RS	MihailovićJelena	Jelena	Mihailović	F
RS	MihailovićNataša	Nataša	Mihailović	F
RS	MihailovićVojislav	Vojislav	Mihailović	M
RS	MihailovićVacićNataša	Nataša	Mihailović Vacić	F
RS	MihajlovAnđelka	Anđelka	Mihajlov	F
RS	MihajlovDejan	Dejan	Mihajlov	M
RS	MihajlovSredoje	Sredoje	Mihajlov	M
RS	MihajlovićBranislav	Branislav	Mihajlović	M
RS	MihajlovićDušan	Dušan	Mihajlović	M
RS	MihajlovićGoran	Goran	Mihajlović	M
RS	MihajlovićJovanka	Jovanka	Mihajlović	F
RS	MihajlovićLjiljana	Ljiljana	Mihajlović	F
RS	MihajlovićLjubiša	Ljubiša	Mihajlović	M
RS	MihajlovićMiletić	Miletić	Mihajlović	M
RS	MihajlovićMiloje	Miloje	Mihajlović	M
RS	MihajlovićNataša	Nataša	Mihajlović	F
RS	MihajlovićOgnjen	Ognjen	Mihajlović	M
RS	MihajlovićSlobodan	Slobodan	Mihajlović	M
RS	MihajlovićVitomir	Vitomir	Mihajlović	M
RS	MihajlovićVojislav	Vojislav	Mihajlović	M
RS	MihajlovićZorana	Zorana	Mihajlović	F
RS	MihajlovićZorna	Zorna	Mihajlović	F
RS	MihajlovićZvonko	Zvonko	Mihajlović	M
RS	MihajlovićMilanovićZorana	Zorana	Mihajlović Milanović	F
RS	MihajlovskaLjupka	Ljupka	Mihajlovska	F
RS	MijailovićOstoja	Ostoja	Mijailović	M
RS	MijailovićPredrag	Predrag	Mijailović	M
RS	MijailovićPredragLune	Predrag-Lune	Mijailović	M
RS	MijailovićLunePredrag	Predrag	Mijailovič Lune	M
RS	MijajlovićSlađan	Slađan	Mijajlović	M
RS	MijaljevićSlađan	Slađan	Mijaljević	M
RS	MijatovićBorivoje	Borivoje	Mijatović	M
RS	MijatovićJelena	Jelena	Mijatović	F
RS	MijatovićMilomir	Milomir	Mijatović	M
RS	MijatovićMilorad	Milorad	Mijatović	M
RS	MijatovićPredrag	Predrag	Mijatović	M
RS	MikavicaDejan	Dejan	Mikavica	M
RS	MikićPredrag	Predrag	Mikić	M
RS	MikovićMilan	Milan	Miković	M
RS	MikovićSrđan	Srđan	Miković	M
RS	MiladinovićLjiljana	Ljiljana	Miladinović	F
RS	MiladinovićStefana	Stefana	Miladinović	F
RS	MilajićVojislav	Vojislav	Milajić	M
RS	MilankovVladimir	Vladimir	Milankov	M
RS	MilanovićRadivoje	Radivoje	Milanović	M
RS	MilačićBorislav	Borislav	Milačić	M
RS	MilekićVesna	Vesna	Milekić	F
RS	MilekićZoran	Zoran	Milekić	M
RS	MilenićSaša	Saša	Milenić	M
RS	MilenkovićBlagoje	Blagoje	Milenković	M
RS	MilenkovićJelena	Jelena	Milenković	F
RS	MilenkovićMarko	Marko	Milenković	M
RS	MilenkovićTomislav	Tomislav	Milenković	M
RS	MilentijevićDragan	Dragan	Milentijević	M
RS	MilentijevićVladimir	Vladimir	Milentijević	M
RS	MiletićMilija	Milija	Miletić	F
RS	MiletićMilivoje	Milivoje	Miletić	M
RS	MilijićSvetlana	Svetlana	Milijić	F
RS	MilisavljevićDušan	Dušan	Milisavljević	M
RS	MilisavljevićSmiljana	Smiljana	Milisavljević	F
RS	MilivojevićKsenija	Ksenija	Milivojević	F
RS	MilivojevićSrđan	Srđan	Milivojević	M
RS	MilićGoran	Goran	Milić	M
RS	MilićNenad	Nenad	Milić	M
RS	MilićevićLeposava	Leposava	Milićević	F
RS	MilićevićĐorđe	Đorđe	Milićević	M
RS	MiličkovićMilosav	Milosav	Miličković	M
RS	MilišićMarija	Marija	Milišić	F
RS	MiljanićAna	Ana	Miljanić	F
RS	MiljanićJovan	Jovan	Miljanić	M
RS	MiljkovićMiodrag	Miodrag	Miljković	M
RS	MilkovićDragoslav	Dragoslav	Milković	M
RS	MilojevićDragomir	Dragomir	Milojević	M
RS	MilojevićMilosav	Milosav	Milojević	M
RS	MilojevićNataša	Nataša	Milojević	F
RS	MilojičićRadoslav	Radoslav	Milojičić	M
RS	MilojičićVelibor	Velibor	Milojičić	M
RS	MilojkovićVlada	Vlada	Milojković	M
RS	MilosavljevićNenad	Nenad	Milosavljević	M
RS	MilosavljevićSlobodan	Slobodan	Milosavljević	M
RS	MilosavljevićTomica	Tomica	Milosavljević	M
RS	MilosavljevićŽivorad	Živorad	Milosavljević	M
RS	MilovankićRadovan	Radovan	Milovankić	M
RS	MilovanovićBojan	Bojan	Milovanović	M
RS	MilovanovićDragan	Dragan	Milovanović	M
RS	MilovanovićPera	Pera	Milovanović	M
RS	MilovanovićRadoslav	Radoslav	Milovanović	M
RS	MilovanovićVojislav	Vojislav	Milovanović	M
RS	MiloševićJasmina	Jasmina	Milošević	F
RS	MiloševićKosta	Kosta	Milošević	M
RS	MiloševićLjubica	Ljubica	Milošević	F
RS	MiloševićMilena	Milena	Milošević	F
RS	MiloševićNevenka	Nevenka	Milošević	F
RS	MiloševićNikola	Nikola	Milošević	M
RS	MiloševićPredrag	Predrag	Milošević	M
RS	MiloševićRadmilo	Radmilo	Milošević	M
RS	MiloševićVeljko	Veljko	Milošević	M
RS	MiloševićVitomir	Vitomir	Milošević	M
RS	MiloševićVladan	Vladan	Milošević	M
RS	MiloševićZoran	Zoran	Milošević	M
RS	MilunovićDragan	Dragan	Milunović	M
RS	MilutinovićAleksandar	Aleksandar	Milutinović	M
RS	MilutinovićMarko	Marko	Milutinović	M
RS	MilutinovićMilan	Milan	Milutinović	M
RS	MinićMilomir	Milomir	Minić	M
RS	MinićVasilije	Vasilije	Minić	M
RS	KlodMinjonŽan	Žan Klod	Minjon	M
RS	MirkovićAleksandar	Aleksandar	Mirković	M
RS	MirkovićLjubomir	Ljubomir	Mirković	M
RS	MirkovićMarina	Marina	Mirković	F
RS	MirkovićSaša	Saša	Mirković	M
RS	MirosavljevićMilan	Milan	Mirosavljević	M
RS	MirovićDejan	Dejan	Mirović	M
RS	MirovićIgor	Igor	Mirović	M
RS	MirčetićVuk	Vuk	Mirčetić	M
RS	MirčićMilorad	Milorad	Mirčić	M
RS	MirčićMiroljub	Miroljub	Mirčić	M
RS	MitovSlavoljub	Slavoljub	Mitov	M
RS	MitrovićBranimir	Branimir	Mitrović	M
RS	MitrovićBranislav	Branislav	Mitrović	M
RS	MitrovićNenad	Nenad	Mitrović	M
RS	MitrovićSiniša	Siniša	Mitrović	M
RS	MitrovićSreten	Sreten	Mitrović	M
RS	MićinŽarko	Žarko	Mićin	M
RS	MićićNataša	Nataša	Mićić	F
RS	MićovićZoran	Zoran	Mićović	M
RS	MićunovićDragoljub	Dragoljub	Mićunović	M
RS	MiškovićPetar	Petar	Mišković	M
RS	MišovićRadmilo	Radmilo	Mišović	M
RS	MladenovićAndreja	Andreja	Mladenović	M
RS	MladenovićBojan	Bojan	Mladenović	M
RS	MladenovićGoran	Goran	Mladenović	M
RS	MladenovićMarko	Marko	Mladenović	M
RS	MladenovićSlaviša	Slaviša	Mladenović	M
RS	MladenovićSlobodan	Slobodan	Mladenović	M
RS	MladenovićSlobodanka	Slobodanka	Mladenović	F
RS	MogeriniFederika	Federika	Mogerini	F
RS	MojovićGorica	Gorica	Mojović	F
RS	MojsilovićRadoslav	Radoslav	Mojsilović	M
RS	MomirovNadica	Nadica	Momirov	F
RS	MomirovićTomislav	Tomislav	Momirović	M
RS	MomirskiBranislav	Branislav	Momirski	M
RS	MomčilovPaja	Paja	Momčilov	M
RS	MomčilovićStanislav	Stanislav	Momčilović	M
RS	MorčevDušica	Dušica	Morčev	F
RS	MrdakovićLjubica	Ljubica	Mrdaković	F
RS	MrdakovićTodorovićLjubica	Ljubica	Mrdaković Todorović	F
RS	MrdićUglješa	Uglješa	Mrdić	M
RS	MrkićIvan	Ivan	Mrkić	M
RS	MrkonjićMilutin	Milutin	Mrkonjić	M
RS	MrkonјićMilutin	Milutin	Mrkonјić	M
RS	MrvaljevićZoran	Zoran	Mrvaljević	M
RS	MrvošDušan	Dušan	Mrvoš	M
RS	MucićLjubomir	Ljubomir	Mucić	M
RS	MukovićMujo	Mujo	Muković	M
RS	MunitlakRatomir	Ratomir	Munitlak	M
RS	MunjićMirko	Mirko	Munjić	M
RS	MurićFevzija	Fevzija	Murić	M
RS	MučenskiĐura	Đura	Mučenski	M
RS	NarićDušan	Dušan	Narić	M
RS	NaumovRadomir	Radomir	Naumov	M
RS	NedeljkovićMiroslav	Miroslav	Nedeljković	M
RS	NedeljkovićOlivera	Olivera	Nedeljković	F
RS	NedimovićBranislav	Branislav	Nedimović	M
RS	NedovićVesna	Vesna	Nedović	F
RS	NektarijevićDejan	Dejan	Nektarijević	M
RS	NenadovićSlobodan	Slobodan	Nenadović	M
RS	NenadovićZoran	Zoran	Nenadović	M
RS	NestorovićLjiljana	Ljiljana	Nestorović	F
RS	NeškovićMiroslav	Miroslav	Nešković	M
RS	NeškovićSlavko	Slavko	Nešković	M
RS	NešovićJovan	Jovan	Nešović	M
RS	NešovićMiloš	Miloš	Nešović	M
RS	NikitovićMilan	Milan	Nikitović	M
RS	NikolićAleksandar	Aleksandar	Nikolić	M
RS	NikolićDejan	Dejan	Nikolić	M
RS	NikolićDragan	Dragan	Nikolić	M
RS	NikolićDraganM	Dragan M.	Nikolić	M
RS	NikolićDušica	Dušica	Nikolić	F
RS	NikolićGoran	Goran	Nikolić	M
RS	NikolićIvana	Ivana	Nikolić	F
RS	NikolićJasmina	Jasmina	Nikolić	F
RS	NikolićMaja	Maja	Nikolić	F
RS	NikolićMilan	Milan	Nikolić	M
RS	NikolićMilanJ	Milan J.	Nikolić	M
RS	NikolićMilanM	Milan M.	Nikolić	M
RS	NikolićMilica	Milica	Nikolić	F
RS	NikolićMiljana	Miljana	Nikolić	F
RS	NikolićMiodrag	Miodrag	Nikolić	M
RS	NikolićMladen	Mladen	Nikolić	M
RS	NikolićNenad	Nenad	Nikolić	M
RS	NikolićRadomir	Radomir	Nikolić	M
RS	NikolićRatko	Ratko	Nikolić	M
RS	NikolićRužica	Ružica	Nikolić	F
RS	NikolićSanja	Sanja	Nikolić	F
RS	NikolićSlađana	Slađana	Nikolić	F
RS	NikolićTijana	Tijana	Nikolić	F
RS	NikolićTomislav	Tomislav	Nikolić	M
RS	NikolićVesna	Vesna	Nikolić	F
RS	NikolićVladan	Vladan	Nikolić	M
RS	NikolićZoran	Zoran	Nikolić	M
RS	NikolićPavlovićSvetlana	Svetlana	Nikolić Pavlović	F
RS	NikolićTanasijevićNadica	Nadica	Nikolić-Tanasijević	F
RS	NikolićVukajlovićVesna	Vesna	Nikolić-Vukajlović	F
RS	Nikolić2Dragan	Dragan	Nikolić2	M
RS	Nikolić2Zoran	Zoran	Nikolić2	M
RS	NinićMilan	Milan	Ninić	M
RS	NinčićMilan	Milan	Ninčić	M
RS	NičićBoško	Boško	Ničić	M
RS	NogoSrđan	Srđan	Nogo	M
RS	NovakovićBorislav	Borislav	Novaković	M
RS	NovakovićGoran	Goran	Novaković	M
RS	NovakovićMilan	Milan	Novaković	M
RS	NovakovićMile	Mile	Novaković	M
RS	NovakovićNikola	Nikola	Novaković	M
RS	NovakovićZoran	Zoran	Novaković	M
RS	NovkovićAna	Ana	Novković	F
RS	NovotniLaslo	Laslo	Novotni	M
RS	ObradovićBogdan	Bogdan	Obradović	M
RS	ObradovićBoško	Boško	Obradović	M
RS	ObradovićDušan	Dušan	Obradović	M
RS	ObradovićJasmina	Jasmina	Obradović	F
RS	ObradovićJelena	Jelena	Obradović	F
RS	ObradovićMarija	Marija	Obradović	F
RS	ObradovićMilica	Milica	Obradović	F
RS	ObradovićMiloje	Miloje	Obradović	M
RS	ObradovićRadojko	Radojko	Obradović	M
RS	ObradovićVesna	Vesna	Obradović	F
RS	ObradovićVojislav	Vojislav	Obradović	M
RS	ObradovićVuk	Vuk	Obradović	M
RS	ObradovićŽarko	Žarko	Obradović	M
RS	ObretkovićMića	Mića	Obretković	M
RS	OcokoljićVioleta	Violeta	Ocokoljić	F
RS	OdalovićVeljko	Veljko	Odalović	M
RS	OgnjanovićOlivera	Olivera	Ognjanović	F
RS	OlujićTatjana	Tatjana	Olujić	F
RS	OmeragićBajram	Bajram	Omeragić	M
RS	OmerovićMeho	Meho	Omerović	M
RS	OrlićVladimir	Vladimir	Orlić	M
RS	OstojićJovo	Jovo	Ostojić	M
RS	OstojićZoran	Zoran	Ostojić	M
RS	OstojićĐorđe	Đorđe	Ostojić	M
RS	PahorBorut	Borut	Pahor	M
RS	PajkićLavGrigorije	Lav-Grigorije	Pajkić	M
RS	PajovićAleksandar	Aleksandar	Pajović	M
RS	PajovićSlobodan	Slobodan	Pajović	M
RS	PajtićBojan	Bojan	Pajtić	M
RS	PalKarolj	Karolj	Pal	M
RS	PalalićGojko	Gojko	Palalić	M
RS	PalalićJovan	Jovan	Palalić	M
RS	PalurovićJasmina	Jasmina	Palurović	F
RS	PanajotovićTomislav	Tomislav	Panajotović	M
RS	PanićLjuban	Ljuban	Panić	M
RS	PanićMiodrag	Miodrag	Panić	M
RS	PanićVeran	Veran	Panić	M
RS	PankovRadovan	Radovan	Pankov	M
RS	PantelićDragan	Dragan	Pantelić	M
RS	PantićAleksadar	Aleksadar	Pantić	M
RS	PantićAleksandar	Aleksandar	Pantić	M
RS	PantićDragoljub	Dragoljub	Pantić	M
RS	PantićKrstimir	Krstimir	Pantić	M
RS	PantićPiljaBiljana	Biljana	Pantić Pilja	F
RS	PantićAksentijevićSnežana	Snežana	Pantić-Aksentijević	F
RS	PantovićOgnjen	Ognjen	Pantović	M
RS	PapovićRadivoje	Radivoje	Papović	M
RS	PapugaOlena	Olena	Papuga	F
RS	ParezanovićMarko	Marko	Parezanović	M
RS	ParivodićMilan	Milan	Parivodić	M
RS	PaskašTatjana	Tatjana	Paskaš	F
RS	PastorBalint	Balint	Pastor	M
RS	PastorIštvan	Ištvan	Pastor	M
RS	PatićPredrag	Predrag	Patić	M
RS	PauljeskićOlivera	Olivera	Pauljeskić	F
RS	PaunovićDragan	Dragan	Paunović	M
RS	PaunovićElizabet	Elizabet	Paunović	F
RS	PaunovićGoran	Goran	Paunović	M
RS	PaunovićSnežana	Snežana	Paunović	F
RS	PaunovićVera	Vera	Paunović	F
RS	PaunovićMilosavljevićGordana	Gordana	Paunović-Milosavljević	F
RS	PavićevićNina	Nina	Pavićević	F
RS	PavićevićVasilije	Vasilije	Pavićević	M
RS	PavićevićVladimir	Vladimir	Pavićević	M
RS	PavlopulosProkopis	Prokopis	Pavlopulos	M
RS	PavlovićAleksandra	Aleksandra	Pavlović	F
RS	PavlovićBranko	Branko	Pavlović	M
RS	PavlovićDragan	Dragan	Pavlović	M
RS	PavlovićDraganS	Dragan S.	Pavlović	M
RS	PavlovićDragomir	Dragomir	Pavlović	M
RS	PavlovićDušan	Dušan	Pavlović	M
RS	PavlovićNebojša	Nebojša	Pavlović	M
RS	PavlovićSlobodan	Slobodan	Pavlović	M
RS	PavlovićSonja	Sonja	Pavlović	F
RS	PavlovićŽak	Žak	Pavlović	M
RS	PavlovićĐinđićRužica	Ružica	Pavlović Đinđić	F
RS	PašalićZoran	Zoran	Pašalić	M
RS	PašekoDuarte	Duarte	Pašeko	M
RS	PejicaMiroslava	Miroslava	Pejica	F
RS	PejovićDuško	Duško	Pejović	M
RS	PejčićAleksandar	Aleksandar	Pejčić	M
RS	PejčićBogoljub	Bogoljub	Pejčić	M
RS	PejčićDušan	Dušan	Pejčić	M
RS	PekZoltan	Zoltan	Pek	M
RS	PekarskiGoran	Goran	Pekarski	M
RS	PelevićBorislav	Borislav	Pelević	M
RS	PenezićTomislav	Tomislav	Penezić	M
RS	PeranovićAleksandar	Aleksandar	Peranović	M
RS	PerićDragutin	Dragutin	Perić	M
RS	PerićHranislav	Hranislav	Perić	M
RS	PerićNebojša	Nebojša	Perić	M
RS	PerićSlobodan	Slobodan	Perić	M
RS	PerićSreto	Sreto	Perić	M
RS	PerićĐuro	Đuro	Perić	M
RS	PerjaničićDejan	Dejan	Perjaničić	M
RS	PeručićZlatan	Zlatan	Peručić	M
RS	PerčevićGoran	Goran	Perčević	M
RS	PetijevićVeselin	Veselin	Petijević	M
RS	PetkovićBratislav	Bratislav	Petković	M
RS	PetkovićDušan	Dušan	Petković	M
RS	PetkovićLjubiša	Ljubiša	Petković	M
RS	PetkovićMilisav	Milisav	Petković	M
RS	PetkovićMiroslav	Miroslav	Petković	M
RS	PetkovićNevena	Nevena	Petković	F
RS	PetkovićPetar	Petar	Petković	M
RS	PetkovićStojanka	Stojanka	Petković	F
RS	PetkovićTihomir	Tihomir	Petković	M
RS	PetkovićVladimir	Vladimir	Petković	M
RS	PetkovićČedomir	Čedomir	Petković	M
RS	PetkovićHokiJovan	Jovan	Petković – Hoki	M
RS	PetrićMilan	Milan	Petrić	M
RS	PetrićRadojko	Radojko	Petrić	M
RS	PetronijevićMilisav	Milisav	Petronijević	M
RS	PetrovZoran	Zoran	Petrov	M
RS	PetrovićAco	Aco	Petrović	M
RS	PetrovićDaniel	Daniel	Petrović	M
RS	PetrovićDragan	Dragan	Petrović	M
RS	PetrovićDušan	Dušan	Petrović	M
RS	PetrovićJovanka	Jovanka	Petrović	F
RS	PetrovićLjubo	Ljubo	Petrović	M
RS	PetrovićMarko	Marko	Petrović	M
RS	PetrovićMira	Mira	Petrović	F
RS	PetrovićMirko	Mirko	Petrović	M
RS	PetrovićNebojša	Nebojša	Petrović	M
RS	PetrovićOlja	Olja	Petrović	F
RS	PetrovićPantelija	Pantelija	Petrović	M
RS	PetrovićPavle	Pavle	Petrović	M
RS	PetrovićPetar	Petar	Petrović	M
RS	PetrovićSnežana	Snežana	Petrović	F
RS	PetrovićSnežanaB	Snežana B.	Petrović	F
RS	PetrovićSnežanaR	Snežana R.	Petrović	F
RS	PetrovićSrba	Srba	Petrović	M
RS	PetrovićSrđan	Srđan	Petrović	M
RS	PetrovićStratije	Stratije	Petrović	M
RS	PetrovićVidoje	Vidoje	Petrović	M
RS	PetrovićŠkeroVida	Vida	Petrović Škero	F
RS	PetrušićNevena	Nevena	Petrušić	F
RS	PešaljLjubomir	Ljubomir	Pešalj	M
RS	PešićAna	Ana	Pešić	F
RS	PešićMilutin	Milutin	Pešić	M
RS	PešićOlivera	Olivera	Pešić	F
RS	PešićVesna	Vesna	Pešić	F
RS	PilipovićTamara	Tamara	Pilipović	F
RS	PisarevićDejan	Dejan	Pisarević	M
RS	PitićGoran	Goran	Pitić	M
RS	PivacŽarko	Žarko	Pivac	M
RS	PlećevićDušanka	Dušanka	Plećević	F
RS	PlužarevićVitomir	Vitomir	Plužarević	M
RS	PolovinaDragan	Dragan	Polovina	M
RS	PomoriškiBranislav	Branislav	Pomoriški	M
RS	PopLazićGordana	Gordana	Pop-Lazić	F
RS	PopovićAleksandar	Aleksandar	Popović	M
RS	PopovićBranko	Branko	Popović	M
RS	PopovićDejan	Dejan	Popović	M
RS	PopovićDragiša	Dragiša	Popović	M
RS	PopovićIvana	Ivana	Popović	F
RS	PopovićJudita	Judita	Popović	F
RS	PopovićMaja	Maja	Popović	F
RS	PopovićMilan	Milan	Popović	M
RS	PopovićMilena	Milena	Popović	F
RS	PopovićNemanja	Nemanja	Popović	M
RS	PopovićNenad	Nenad	Popović	M
RS	PopovićRelja	Relja	Popović	F
