ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_MP	Speaker_Minister	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-UA_2017-12-06-m1.u1	Ukrainian parliamentary corpus ParlaMint-UA, term 8, session 7, sitting day 2017-12-06, n1 [ParlaMint SAMPLE]	2017-12-06	Unicameralism	8	7		2017-12-06		Reference	Chairperson	MP	-				Володимирович Парубій, Андрій	M	1971
ParlaMint-UA_2017-12-06-m1.u2	Ukrainian parliamentary corpus ParlaMint-UA, term 8, session 7, sitting day 2017-12-06, n1 [ParlaMint SAMPLE]	2017-12-06	Unicameralism	8	7		2017-12-06		Reference	Regular	MP	-				Володимирівна Геращенко, Ірина	F	1971
ParlaMint-UA_2017-12-06-m1.u20	Ukrainian parliamentary corpus ParlaMint-UA, term 8, session 7, sitting day 2017-12-06, n1 [ParlaMint SAMPLE]	2017-12-06	Unicameralism	8	7		2017-12-06		Reference	Guest	notMP	-				Шахін, Мюкремін	M	-
ParlaMint-UA_2017-12-06-m1.u21	Ukrainian parliamentary corpus ParlaMint-UA, term 8, session 7, sitting day 2017-12-06, n1 [ParlaMint SAMPLE]	2017-12-06	Unicameralism	8	7		2017-12-06		Reference	Chairperson	MP	-				Володимирівна Геращенко, Ірина	F	1971
