ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HR_S02.u1	Minutes of the National Assembly of the Republic of Croatia, Term 9, Session 2 (2016-11-29 - 2017-05-04)	2016-11-29	2017-05-04		9	2				Reference	Chairperson	MP	Most	Klub Mosta nezavisnih lista	Opposition	Petrov, Božo	M	1979
ParlaMint-HR_S02.u2	Minutes of the National Assembly of the Republic of Croatia, Term 9, Session 2 (2016-11-29 - 2017-05-04)	2016-11-29	2017-05-04		9	2				Reference	Regular	MP	SDSS	Klub Samostalne demokratske srpske stranke	Coalition	Pupovac, Milorad	M	1955
ParlaMint-HR_S02.u3940	Minutes of the National Assembly of the Republic of Croatia, Term 9, Session 2 (2016-11-29 - 2017-05-04)	2016-11-29	2017-05-04		9	2				Reference	Chairperson	MP	Most	Klub Mosta nezavisnih lista	Opposition	Petrov, Božo	M	1979
ParlaMint-HR_S02.u3941	Minutes of the National Assembly of the Republic of Croatia, Term 9, Session 2 (2016-11-29 - 2017-05-04)	2016-11-29	2017-05-04		9	2				Reference	Regular	MP	NLM	Klub Nezavisne liste mladih	Opposition	Panenić, Tomislav	M	1973
