ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_MP	Speaker_Minister	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GR_2019-12-04-S1-commons.u1	Πρακτικά της ολομέλειας του ελληνικού κοινοβουλίου, κοινοβουλευτική περίοδος ΙΗ, σύνοδος Α', συνεδρίαση ΞΑ', 2019-12-04	2019-12-04	μονοθάλαμο	18	1		61		Αναφορά	ΠΡΟΕΔΡΕΥΟΝ	MP	notMinister	Ν.Δ.	Νέα Δημοκρατία		ΑΘΑΝΑΣΙΟΥ, ΧΑΡΑΛΑΜΠΟΣ	M	-
ParlaMint-GR_2019-12-04-S1-commons.u2	Πρακτικά της ολομέλειας του ελληνικού κοινοβουλίου, κοινοβουλευτική περίοδος ΙΗ, σύνοδος Α', συνεδρίαση ΞΑ', 2019-12-04	2019-12-04	μονοθάλαμο	18	1		61		Αναφορά	ΠΡΟΕΔΡΕΥΟΝ	MP	notMinister	Ν.Δ.	Νέα Δημοκρατία		ΑΘΑΝΑΣΙΟΥ, ΧΑΡΑΛΑΜΠΟΣ	M	-
ParlaMint-GR_2019-12-04-S1-commons.u51	Πρακτικά της ολομέλειας του ελληνικού κοινοβουλίου, κοινοβουλευτική περίοδος ΙΗ, σύνοδος Α', συνεδρίαση ΞΑ', 2019-12-04	2019-12-04	μονοθάλαμο	18	1		61		Αναφορά	ΠΡΟΕΔΡΕΥΟΝ	MP	notMinister	Ν.Δ.	Νέα Δημοκρατία		ΑΘΑΝΑΣΙΟΥ, ΧΑΡΑΛΑΜΠΟΣ	M	-
ParlaMint-GR_2019-12-04-S1-commons.u52	Πρακτικά της ολομέλειας του ελληνικού κοινοβουλίου, κοινοβουλευτική περίοδος ΙΗ, σύνοδος Α', συνεδρίαση ΞΑ', 2019-12-04	2019-12-04	μονοθάλαμο	18	1		61		Αναφορά	ΠΡΟΕΔΡΕΥΟΝ	MP	notMinister	Ν.Δ.	Νέα Δημοκρατία		ΑΘΑΝΑΣΙΟΥ, ΧΑΡΑΛΑΜΠΟΣ	M	-
