Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-RS_2008-07-18-0	ParlaMint-RS_2008-07-18-0.u1393	Mandat 8, Zasedanje v4	2008-07-18	Jednodoman	8. mandat	-	Zasedanje v4	2010-07-22	-	Referenca	srpski	Predsedavajući	MP	notMinister	DS	Demokratska stranka	Coalition	Levi centar	ČomićGordana	Čomić, Gordana	F	1958	
ParlaMint-RS_2008-07-18-0	ParlaMint-RS_2008-07-18-0.u1394	Mandat 8, Zasedanje v4	2008-07-18	Jednodoman	8. mandat	-	Zasedanje v4	2010-07-22	-	Referenca	srpski	Predsedavajući	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Levi centar	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS_2008-07-18-0	ParlaMint-RS_2008-07-18-0.u1518	Mandat 8, Zasedanje v4	2008-07-18	Jednodoman	8. mandat	-	Zasedanje v4	2010-07-22	-	Referenca	srpski	Redovni	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Ekstremno desno	MarkovićMomir	Marković, Momir	M	1950	
ParlaMint-RS_2008-07-18-0	ParlaMint-RS_2008-07-18-0.u1519	Mandat 8, Zasedanje v4	2008-07-18	Jednodoman	8. mandat	-	Zasedanje v4	2010-07-22	-	Referenca	srpski	Predsedavajući	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Levi centar	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
