ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-LT_2015-05-12-seimas-586-1.u1	Transcripts of the Meetings of the Seimas of the Republic of Lithuania, Term 7, Regular Session 6 (2015-05-12)	2015-05-12	2015-05-12	7	6	243	-	-	Reference	Chairperson	MP	TTF	Frakcija "Tvarka ir teisingumas"	coalition	Komskis, Kęstas	M	1963
ParlaMint-LT_2015-05-12-seimas-586-1.u2	Transcripts of the Meetings of the Seimas of the Republic of Lithuania, Term 7, Regular Session 6 (2015-05-12)	2015-05-12	2015-05-12	7	6	243	-	-	Reference	Chairperson	MP	TTF	Frakcija "Tvarka ir teisingumas"	coalition	Komskis, Kęstas	M	1963
ParlaMint-LT_2015-05-12-seimas-586-1.u188	Transcripts of the Meetings of the Seimas of the Republic of Lithuania, Term 7, Regular Session 6 (2015-05-12)	2015-05-12	2015-05-12	7	6	243	-	-	Reference	Regular	MP	TS-LKDF	Tėvynės sąjungos-Lietuvos krikščionių demokratų frakcija	opposition	Kupčinskas, Rytas	M	1949
ParlaMint-LT_2015-05-12-seimas-586-1.u189	Transcripts of the Meetings of the Seimas of the Republic of Lithuania, Term 7, Regular Session 6 (2015-05-12)	2015-05-12	2015-05-12	7	6	243	-	-	Reference	Chairperson	MP	TTF	Frakcija "Tvarka ir teisingumas"	coalition	Komskis, Kęstas	M	1963
