ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-LT_2016-03-22-seimas-294-1.u1	Transcripts of the Meetings of the Seimas of the Republic of Lithuania, Term 7, Regular Session 8 (2016-03-22)	2016-03-22	2016-03-22	7	8	323	-	-	Reference	Chairperson	notMP	-	-	Narkevičius, J.	M	-
ParlaMint-LT_2016-03-22-seimas-294-1.u2	Transcripts of the Meetings of the Seimas of the Republic of Lithuania, Term 7, Regular Session 8 (2016-03-22)	2016-03-22	2016-03-22	7	8	323	-	-	Reference	Chairperson	notMP	-	-	Narkevičius, J.	M	-
ParlaMint-LT_2016-03-22-seimas-294-1.u290	Transcripts of the Meetings of the Seimas of the Republic of Lithuania, Term 7, Regular Session 8 (2016-03-22)	2016-03-22	2016-03-22	7	8	323	-	-	Reference	Chairperson	notMP	-	-	Narkevičius, J.	M	-
ParlaMint-LT_2016-03-22-seimas-294-1.u291	Transcripts of the Meetings of the Seimas of the Republic of Lithuania, Term 7, Regular Session 8 (2016-03-22)	2016-03-22	2016-03-22	7	8	323	-	-	Reference	Chairperson	notMP	-	-	Narkevičius, J.	M	-
