ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
u2022-06-14-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	LMP2	LMP - Magyarország Zöld Pártja	Opposition	Kanász-Nagy, Máté	M	1986
u2022-06-14-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Koncz, Zsófia	F	1990
u2022-06-14-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	Parbeszed	Párbeszéd Magyarországért	Opposition	Szabó, Rebeka	F	1977
u2022-06-14-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Farkas, Sándor	M	1953
u2022-06-14-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	MiHazank	Mi Hazánk Mozgalom	Opposition	Novák, Előd	M	1980
u2022-06-14-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Vitályos, Eszter Zsuzsanna	F	1979
u2022-06-14-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-13	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	MSZP	Magyar Szocialista Párt	Opposition	Kunhalmi, Ágnes	F	1982
u2022-06-14-14	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-15	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	notMP	Fidesz	Fidesz – Magyar Polgári Szövetség		Répássy, Róbert	M	1968
u2022-06-14-16	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-17	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	Momentum	Momentum Mozgalom	Opposition	Gelencsér, Ferenc	M	1990
u2022-06-14-18	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-19	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Fónagy, János	M	1942
u2022-06-14-20	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-21	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	JOBBIK	Jobbik Magyarországért Mozgalom	Opposition	Z. Kárpát, Dániel	M	1979
u2022-06-14-22	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-23	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Dömötör, Csaba	M	1982
u2022-06-14-24	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-25	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	DK	Demokratikus Koalíció	Opposition	Oláh, Lajos	M	1969
u2022-06-14-26	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-27	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Rétvári, Bence	M	1979
u2022-06-14-28	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-29	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Juhász, Hajnalka	F	1980
u2022-06-14-30	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-31	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Menczer, Tamás	M	1984
u2022-06-14-32	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-33	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Halász, János	M	1963
u2022-06-14-34	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-35	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Fónagy, János	M	1942
u2022-06-14-36	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-37	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Tiba, István	M	1962
u2022-06-14-38	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2022-06-14-39	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Jakab, István	M	1949
u2022-06-14-40	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Guest	notMP	Fidesz	Fidesz – Magyar Polgári Szövetség		Vargha, Tamás	M	1959
u2022-06-14-41	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Jakab, István	M	1949
u2022-06-14-42	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Simon, Miklós	M	1962
u2022-06-14-43	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Jakab, István	M	1949
u2022-06-14-44	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	DK	Demokratikus Koalíció	Opposition	Vadai, Ágnes	F	1974
u2022-06-14-45	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Jakab, István	M	1949
u2022-06-14-46	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Vejkey, Imre	M	1964
u2022-06-14-47	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Jakab, István	M	1949
u2022-06-14-48	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	JOBBIK	Jobbik Magyarországért Mozgalom	Opposition	Sas, Zoltán	M	1972
u2022-06-14-49	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Jakab, István	M	1949
u2022-06-14-50	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	MSZP	Magyar Szocialista Párt	Opposition	Harangozó, Tamás Attila	M	1979
u2022-06-14-51	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Jakab, István	M	1949
u2022-06-14-52	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	MiHazank	Mi Hazánk Mozgalom	Opposition	Novák, Előd	M	1980
u2022-06-14-53	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Jakab, István	M	1949
u2022-06-14-54	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 6, day 2, 2022-06-14 [ParlaMint]	2022-06-14	2022-06-14		9		6	2		COVID	Regular	MP	DK	Demokratikus Koalíció	Opposition	Vadai, Ágnes	F	1974
