ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
u2016-02-15-36	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-37	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Simicskó, István	M	1961
u2016-02-15-38	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-39	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	MSZP	Magyar Szocialista Párt	Opposition	Hiszékeny, Dezső	M	1956
u2016-02-15-40	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-41	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	JOBBIK	Jobbik Magyarországért Mozgalom	Opposition	Novák, Előd	M	1980
u2016-02-15-42	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-43	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	LMP1	Lehet Más a Politika	Opposition	Szél, Bernadett	F	1977
u2016-02-15-44	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-45	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Rubovszky, György	M	1944
u2016-02-15-46	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-47	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	MSZP	Magyar Szocialista Párt	Opposition	Bárándy, Gergely	M	1976
u2016-02-15-48	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-49	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Balla, György	M	1962
u2016-02-15-50	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-51	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	JOBBIK	Jobbik Magyarországért Mozgalom	Opposition	Dúró, Dóra	F	1987
u2016-02-15-52	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-53	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Szűcs, Lajos	M	1964
u2016-02-15-54	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-55	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	MSZP	Magyar Szocialista Párt	Opposition	Hiller, István	M	1964
u2016-02-15-56	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-57	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Rétvári, Bence	M	1979
u2016-02-15-58	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-59	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	MSZP	Magyar Szocialista Párt	Opposition	Hiller, István	M	1964
u2016-02-15-60	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-61	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	JOBBIK	Jobbik Magyarországért Mozgalom	Opposition	Lukács, László György	M	1983
u2016-02-15-62	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-63	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Rétvári, Bence	M	1979
u2016-02-15-64	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-65	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	JOBBIK	Jobbik Magyarországért Mozgalom	Opposition	Lukács, László György	M	1983
u2016-02-15-66	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-67	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	LMP1	Lehet Más a Politika	Opposition	Szél, Bernadett	F	1977
u2016-02-15-68	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-69	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	Parbeszed	Párbeszéd Magyarországért	Coalition	Szabó, Zsolt	M	1963
u2016-02-15-70	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-71	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	Parbeszed	Párbeszéd Magyarországért	Coalition	Szabó, Zsolt	M	1963
u2016-02-15-72	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-73	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	LMP1	Lehet Más a Politika	Opposition	Szél, Bernadett	F	1977
u2016-02-15-74	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-75	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Becsó, Zsolt	M	1967
u2016-02-15-76	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-77	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Pogácsás, Tibor	M	1964
u2016-02-15-78	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-79	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Becsó, Zsolt	M	1967
u2016-02-15-80	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-81	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	MSZP	Magyar Szocialista Párt	Opposition	Gőgös, Zoltán	M	1960
u2016-02-15-82	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-83	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	Fidesz;KDNP	Fidesz – Magyar Polgári Szövetség;Kereszténydemokrata Néppárt	Coalition	Lázár, János	M	1975
u2016-02-15-84	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-85	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	MSZP	Magyar Szocialista Párt	Opposition	Gőgös, Zoltán	M	1960
u2016-02-15-86	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-87	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	JOBBIK	Jobbik Magyarországért Mozgalom	Opposition	Szilágyi, György	M	1966
u2016-02-15-88	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-89	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	notMP	Fidesz	Fidesz – Magyar Polgári Szövetség		Dömötör, Csaba	M	1982
u2016-02-15-90	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-91	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	JOBBIK	Jobbik Magyarországért Mozgalom	Opposition	Szilágyi, György	M	1966
u2016-02-15-92	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-93	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Földi, László	M	1952
u2016-02-15-94	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-95	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	Fidesz;KDNP	Fidesz – Magyar Polgári Szövetség;Kereszténydemokrata Néppárt	Coalition	Lázár, János	M	1975
u2016-02-15-96	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Chairperson	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Latorcai, János	M	1944
u2016-02-15-97	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 52, day 1, 2016-02-15 [ParlaMint]	2016-02-15	2016-02-15		7		52	1		Reference	Regular	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Földi, László	M	1952
