ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
u2021-06-14-46	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-47	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	MSZP	Magyar Szocialista Párt	Opposition	Bangóné Borbély, Ildikó	F	1972
u2021-06-14-48	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-49	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	DK	Demokratikus Koalíció	Opposition	Arató, Gergely	M	1968
u2021-06-14-50	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-51	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Guest	notMP	KDNP	Kereszténydemokrata Néppárt		Schanda, Tamás János	M	1987
u2021-06-14-52	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-53	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	DK	Demokratikus Koalíció	Opposition	Arató, Gergely	M	1968
u2021-06-14-54	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-55	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	LMP2	LMP - Magyarország Zöld Pártja	Opposition	Csárdi, Antal	M	1976
u2021-06-14-56	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-57	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Rétvári, Bence	M	1979
u2021-06-14-58	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-59	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	LMP2	LMP - Magyarország Zöld Pártja	Opposition	Csárdi, Antal	M	1976
u2021-06-14-60	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-61	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	Parbeszed	Párbeszéd Magyarországért	Opposition	Tordai, Bence	M	1981
u2021-06-14-62	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-63	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Guest	notMP	KDNP	Kereszténydemokrata Néppárt		Schanda, Tamás János	M	1987
u2021-06-14-64	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-65	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	Parbeszed	Párbeszéd Magyarországért	Opposition	Tordai, Bence	M	1981
u2021-06-14-66	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-67	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Szatmáry, Kristóf	M	1975
u2021-06-14-68	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-69	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Guest	notMP	KDNP	Kereszténydemokrata Néppárt		Schanda, Tamás János	M	1987
u2021-06-14-70	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-71	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Szatmáry, Kristóf	M	1975
u2021-06-14-72	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-73	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	JOBBIK	Jobbik Magyarországért Mozgalom	Opposition	Brenner, Koloman	M	1968
u2021-06-14-74	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-75	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Rétvári, Bence	M	1979
u2021-06-14-76	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-77	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	JOBBIK	Jobbik Magyarországért Mozgalom	Opposition	Brenner, Koloman	M	1968
u2021-06-14-78	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-79	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Harrach, Péter	M	1947
u2021-06-14-80	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-81	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Zsigó, Róbert	M	1967
u2021-06-14-82	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-83	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Harrach, Péter	M	1947
u2021-06-14-84	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-85	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	JOBBIK	Jobbik Magyarországért Mozgalom	Opposition	Szilágyi, György	M	1966
u2021-06-14-86	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-87	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	JOBBIK	Jobbik Magyarországért Mozgalom	Opposition	Rig, Lajos	M	1974
u2021-06-14-88	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-89	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	JOBBIK	Jobbik Magyarországért Mozgalom	Opposition	Rig, Lajos	M	1974
u2021-06-14-90	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-91	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Rétvári, Bence	M	1979
u2021-06-14-92	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-93	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	JOBBIK	Jobbik Magyarországért Mozgalom	Opposition	Rig, Lajos	M	1974
u2021-06-14-94	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-95	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	KDNP	Kereszténydemokrata Néppárt	Coalition	Rétvári, Bence	M	1979
u2021-06-14-96	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Chairperson	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Coalition	Lezsák, Sándor	M	1949
u2021-06-14-97	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 spring, meeting 76, day 1, 2021-06-14 [ParlaMint]	2021-06-14	2021-06-14		8		76	1		COVID	Regular	MP	MSZP	Magyar Szocialista Párt	Opposition	Gurmai, Zita	F	1965
