ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU_2016-05-09-interpellation-IC7_10331_segmented	Minutes of the National Assembly of Hungary, Term 7	2016-05-09	2016-05-09	7	-	-	-	-	Reference	Regular	MP	MSZP	Magyar Szocialista Párt	Kiss, László	M	1979
ParlaMint-HU_2016-05-09-interpellation-IC7_10493_segmented	Minutes of the National Assembly of Hungary, Term 7	2016-05-09	2016-05-09	7	-	-	-	-	Reference	Regular	MP	Jobbik	Jobbik Magyarországért Mozgalom	Szilágyi, György	M	1966
ParlaMint-HU_2016-05-09-urgent_question-AC7_10615_segmented	Minutes of the National Assembly of Hungary, Term 7	2016-05-09	2016-05-09	7	-	-	-	-	Reference	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Mengyi, Roland	M	1975
ParlaMint-HU_2016-05-09-urgent_question-AC7_10616_segmented	Minutes of the National Assembly of Hungary, Term 7	2016-05-09	2016-05-09	7	-	-	-	-	Reference	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Manninger, Jenő	M	1955
