ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU_2018-10-24-urgent_question-AC8_2943_segmented	Minutes of the National Assembly of Hungary, Term 8	2018-10-24	2018-10-24	8	-	-	-	-	COVID	Regular	MP	DK	Demokratikus Koalíció	Székely, Sándor	M	1977
ParlaMint-HU_2018-10-24-urgent_question-AC8_2944_segmented	Minutes of the National Assembly of Hungary, Term 8	2018-10-24	2018-10-24	8	-	-	-	-	COVID	Regular	MP	MSZP	Magyar Szocialista Párt	Bangóné Borbély, Ildikó	F	1972
ParlaMint-HU_2018-10-24-urgent_question-AC8_2956_segmented	Minutes of the National Assembly of Hungary, Term 8	2018-10-24	2018-10-24	8	-	-	-	-	COVID	Regular	MP	KDNP	Kereszténydemokrata Néppárt	Vejkey, Imre	M	1964
ParlaMint-HU_2018-10-24-urgent_question-AC8_2957_segmented	Minutes of the National Assembly of Hungary, Term 8	2018-10-24	2018-10-24	8	-	-	-	-	COVID	Regular	MP	Fidesz	Fidesz – Magyar Polgári Szövetség	Hubay, György	M	-
