ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_MP	Speaker_Minister	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-GA_2016-12-14-DSPG008.u1	Minutes of the Assembly of the Galician Parliament	2016-12-14	Unicameralism	010		008	2016-12-14		Reference	Chairperson	MP	-	PPdeG	Partido Popular de Galicia	Coalition	Santalices Vieira, Miguel Ángel	M	1955
ParlaMint-ES-GA_2016-12-14-DSPG008.u2	Minutes of the Assembly of the Galician Parliament	2016-12-14	Unicameralism	010		008	2016-12-14		Reference	Chairperson	MP	-	PPdeG	Partido Popular de Galicia	Coalition	Santalices Vieira, Miguel Ángel	M	1955
ParlaMint-ES-GA_2016-12-14-DSPG008.u18	Minutes of the Assembly of the Galician Parliament	2016-12-14	Unicameralism	010		008	2016-12-14		Reference	Regular	MP	-	BNG	Bloque Nacionalista Galego	Opposition	Pontón Mondelo, Ana Belén	F	1977
ParlaMint-ES-GA_2016-12-14-DSPG008.u196	Minutes of the Assembly of the Galician Parliament	2016-12-14	Unicameralism	010		008	2016-12-14		Reference	Chairperson	MP	-	PPdeG	Partido Popular de Galicia	Coalition	Santalices Vieira, Miguel Ángel	M	1955
