ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2017-01-24-lords.u1	Minutes of the House of Lords, Daily Session 2017-01-24	2017-01-24	2017-01-24	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Aline, Margot	F	-
ParlaMint-GB_2017-01-24-lords.u2	Minutes of the House of Lords, Daily Session 2017-01-24	2017-01-24	2017-01-24	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Eden, Oliver Michael Robert	M	-
ParlaMint-GB_2017-01-24-lords.u230	Minutes of the House of Lords, Daily Session 2017-01-24	2017-01-24	2017-01-24	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Prior, David	M	-
ParlaMint-GB_2017-01-24-lords.u231	Minutes of the House of Lords, Daily Session 2017-01-24	2017-01-24	2017-01-24	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Prior, David	M	-
