ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2018-12-18-commons.u1	Minutes of the House of Commons, Daily Session 2018-12-18	2018-12-18	2018-12-18	57	-	-	-	-	Reference	Regular	MP	LAB	Labour	-	Jones, Gerald	M	-
ParlaMint-GB_2018-12-18-commons.u2	Minutes of the House of Commons, Daily Session 2018-12-18	2018-12-18	2018-12-18	57	-	-	-	-	Reference	Regular	MP	LAB	Labour	-	Stevens, Joanna Meriel	F	-
ParlaMint-GB_2018-12-18-commons.u615	Minutes of the House of Commons, Daily Session 2018-12-18	2018-12-18	2018-12-18	57	-	-	-	-	Reference	Regular	MP	I	Independent	-	Lewis, Ivan	M	-
ParlaMint-GB_2018-12-18-commons.u616	Minutes of the House of Commons, Daily Session 2018-12-18	2018-12-18	2018-12-18	57	-	-	-	-	Reference	Regular	MP	CON	Conservative	-	Duncan, Alan James Carter	M	-
